ID,model,make,type,year,condition,wheelDrive,doors,engine
487,mdx,acura,suv,2007,used,awd,4,3.7lv6
488,tsx,acura,sedan,2010,new,fwd,4,2.4li4
489,tsx,acura,sedan,2011,new,fwd,4,2.4li4
493,mdx,acura,suv,2011,new,awd,4,3.7lv6
494,mdx,acura,suv,2011,new,awd,4,3.7lv6
499,mdx,acura,suv,2011,new,awd,4,3.7lv6
500,mdx,acura,suv,2009,used,awd,4,3.7lv6
504,mdx,acura,suv,2011,new,awd,4,3.7lv6
513,mdx,acura,suv,2008,used,awd,4,3.7lv6
526,mdx,acura,suv,2008,used,awd,4,3.7lv6
1000,hummer,amgeneral,suv,1997,used,4x4,4,6.5lv8
1001,hummer,amgeneral,suv,1997,used,4x4,4,6.5lv8
1006,a6,audi,sedan,2011,new,awd,4,3.0lv6
1007,a4,audi,sedan,2011,new,awd,4,2.0li4
1008,s5,audi,convertible,2011,new,awd,2,3.0lv6
1009,a8*,audi,sedan,2008,used,awd,4,4.2lv8
1010,a8,audi,sedan,2011,new,awd,4,4.2lv8
1011,q5,audi,suv,2011,new,awd,4,3.2lv6
1012,q7,audi,suv,2011,new,awd,4,3.0lv6
1013,a3,audi,hatchback,2006,used,fwd,4,2.0li4
1014,a4,audi,sedan,2011,new,awd,4,2.0li4
1015,a6,audi,sedan,2005,used,awd,4,3.1lv6
1016,a5,audi,coupe,2011,new,awd,2,2.0li4
1017,a6,audi,sedan,2011,new,awd,4,3.0lv6
1018,a5,audi,coupe,2011,new,awd,2,2.0li4
1019,a5,audi,convertible,2010,new,awd,2,2.0li4
1020,a4,audi,sedan,2011,new,awd,4,2.0li4
1021,a4,audi,wagon,2011,new,awd,4,2.0li4
1022,a4,audi,wagon,2011,new,awd,4,2.0li4
1023,s5,audi,convertible,2011,new,awd,2,3.0lv6
1024,a4,audi,sedan,2011,new,awd,4,2.0li4
1025,a8,audi,sedan,2007,used,awd,4,4.2lv8
1026,q5,audi,suv,2011,new,awd,4,2.0li4
1027,a4,audi,sedan,2011,new,awd,4,2.0li4
1028,a4,audi,convertible,2004,used,fwd,2,3.0lv6
1029,tt,audi,coupe,2011,new,awd,2,2.0li4
1030,q7,audi,suv,2008,used,awd,4,3.6lv6
1031,a6,audi,sedan,2008,used,awd,4,3.1lv6
1032,tt,audi,convertible,2002,used,awd,2,1.8li4
1033,tt,audi,coupe,2002,used,awd,2,1.8li4
1034,a8*,audi,sedan,2011,used,awd,4,4.2lv8
1035,a4,audi,wagon,2010,new,awd,4,2.0li4
1036,a4,audi,sedan,2011,new,awd,4,2.0li4
1037,a4,audi,sedan,2011,new,fwd,4,2.0li4
1038,a4,audi,sedan,2011,new,awd,4,2.0li4
1039,a3,audi,hatchback,2011,new,fwd,4,2.0li4
1040,a4,audi,sedan,2008,used,awd,4,2.0li4
1041,q7,audi,suv,2011,new,awd,4,3.0lv6
1042,a4,audi,sedan,2008,used,awd,4,2.0li4
1043,a6,audi,sedan,2007,used,awd,4,3.1lv6
1044,a4*,audi,sedan,2011,new,awd,4,2.0li4
1045,a4,audi,sedan,2011,new,fwd,4,2.0li4
1046,a4,audi,sedan,2008,used,awd,4,2.0li4
1047,a5,audi,convertible,2011,new,awd,2,2.0li4
1048,q7,audi,suv,2011,new,awd,4,3.0lv6
1049,a6,audi,sedan,2005,used,awd,4,4.2lv8
1050,a4,audi,sedan,1997,used,4x4,4,1.8li4
1051,q7,audi,suv,2011,new,awd,4,3.0lv6
1052,a6,audi,sedan,2000,used,awd,4,4.2lv8
1053,a8,audi,sedan,2008,used,awd,4,4.2lv8
1054,s5,audi,convertible,2011,new,awd,2,3.0lv6
1055,a4,audi,sedan,2011,new,awd,4,2.0li4
1056,a6,audi,sedan,2011,new,awd,4,3.0lv6
1057,a5,audi,coupe,2011,new,awd,2,2.0li4
1058,a4,audi,sedan,2011,new,awd,4,2.0li4
1059,a4,audi,sedan,2011,new,fwd,4,2.0li4
1060,a4,audi,wagon,2011,new,awd,4,2.0li4
1061,s5,audi,convertible,2011,new,awd,2,3.0lv6
1062,q5,audi,suv,2010,used,awd,4,3.2lv6
1063,a6,audi,sedan,2011,new,awd,4,3.0lv6
1064,a4,audi,sedan,2008,used,fwd,4,2.0li4
1065,a4,audi,sedan,2011,new,awd,4,2.0li4
1066,a4,audi,sedan,2010,used,fwd,4,2.0li4
1067,a4,audi,sedan,2007,used,awd,4,2.0li4
1068,a8,audi,sedan,2011,new,awd,4,4.2lv8
1069,allroad,audi,wagon,2001,used,awd,4,2.7lv6
1070,a6,audi,sedan,2001,used,awd,4,2.7lv6
1071,a4,audi,sedan,2002,used,awd,4,3.0lv6
1072,q5,audi,suv,2011,new,awd,4,2.0li4
1073,s4,audi,sedan,2011,new,awd,4,3.0lv6
1074,a4,audi,sedan,2008,used,awd,4,2.0li4
1075,s4,audi,sedan,2011,new,awd,4,3.0lv6
1076,a8,audi,sedan,2011,new,awd,4,4.2lv8
1077,q7,audi,suv,2007,used,awd,4,4.2lv8
1079,a4,audi,wagon,2011,new,awd,4,2.0li4
1080,q5,audi,suv,2011,new,awd,4,3.2lv6
1081,a4,audi,sedan,2011,new,awd,4,2.0li4
1082,a6,audi,sedan,2008,used,awd,4,3.1lv6
1083,a5,audi,convertible,2011,new,fwd,2,2.0li4
1084,a4,audi,sedan,2011,new,awd,4,2.0li4
1085,a4,audi,wagon,2011,new,awd,4,2.0li4
1086,q7,audi,suv,2011,new,awd,4,3.0lv6
1087,r8,audi,coupe,2011,new,awd,2,4.2lv8
1088,a4,audi,sedan,2002,used,awd,4,1.8li4
1089,a4*,audi,sedan,2011,new,awd,2,2.0li4
1090,a6,audi,sedan,2001,used,awd,4,2.7lv6
1091,q7,audi,suv,2008,used,awd,4,3.6lv6
1092,a4,audi,sedan,2011,new,awd,4,2.0li4
1093,a6,audi,sedan,2003,used,awd,4,4.2lv8
1094,s4,audi,sedan,2011,new,awd,4,3.0lv6
1095,a5,audi,convertible,2011,new,fwd,2,2.0li4
1096,a4,audi,sedan,2011,new,awd,4,2.0li4
1097,s4,audi,sedan,2011,new,awd,4,3.0lv6
1098,a6,audi,sedan,2008,used,awd,4,3.1lv6
1099,tt,audi,convertible,2008,used,fwd,2,2.0li4
1100,a5,audi,coupe,2011,new,awd,2,2.0li4
1101,a4,audi,sedan,2011,new,awd,4,2.0li4
1102,a4,audi,sedan,2008,used,awd,4,2.0li4
1103,a4,audi,sedan,2011,new,awd,4,2.0li4
1104,a4,audi,wagon,2011,new,awd,4,2.0li4
1105,a4,audi,sedan,2011,new,fwd,4,2.0li4
1106,a4,audi,sedan,2011,new,awd,4,2.0li4
1107,a6,audi,sedan,2009,used,awd,4,3.0lv6
1108,s5,audi,convertible,2011,new,awd,2,3.0lv6
1109,a5,audi,coupe,2011,new,awd,2,2.0li4
1110,a4,audi,sedan,2008,used,fwd,4,2.0li4
1111,q5,audi,suv,2011,new,awd,4,2.0li4
1112,a4,audi,sedan,2011,new,awd,4,2.0li4
1113,q5,audi,suv,2010,used,awd,4,3.2lv6
1114,a4,audi,sedan,2007,used,fwd,4,2.0li4
1115,a3*,audi,hatchback,2011,new,fwd,4,2.0li4
1116,s4,audi,sedan,2011,new,awd,4,3.0lv6
1117,a4,audi,sedan,2011,new,awd,4,2.0li4
1118,q5,audi,suv,2011,new,awd,4,2.0li4
1119,s4,audi,sedan,2011,new,awd,4,3.0lv6
1120,a4,audi,sedan,2008,used,fwd,4,2.0li4
1121,a6,audi,sedan,2011,new,awd,4,3.0lv6
1122,a4,audi,wagon,2011,new,awd,4,2.0li4
1123,a6,audi,sedan,2011,new,awd,4,3.0lv6
1124,a6,audi,sedan,2007,used,awd,4,3.1lv6
1125,a4,audi,sedan,2011,new,awd,4,2.0li4
1126,s4,audi,sedan,2011,new,awd,4,3.0lv6
1127,a4,audi,sedan,2005,used,awd,4,3.1lv6
1128,q7,audi,suv,2007,used,awd,4,4.2lv8
1129,tt,audi,convertible,2008,used,fwd,2,2.0li4
1130,a4,audi,sedan,2011,new,awd,4,2.0li4
1131,a6*,audi,sedan,2011,new,awd,4,3.0lv6
1132,a4,audi,sedan,2008,used,awd,2,3.1lv6
1133,a4,audi,sedan,2011,new,awd,4,2.0li4
1134,a4,audi,sedan,2011,new,awd,4,2.0li4
1135,q7,audi,suv,2011,new,awd,3,3.0lv6
1136,a4,audi,sedan,2011,new,awd,4,2.0li4
1137,s4,audi,sedan,2011,new,awd,4,3.0lv6
1138,a6,audi,sedan,2007,used,awd,4,3.1lv6
1139,tt,audi,coupe,2008,used,awd,2,3.2lv6
1140,q7,audi,suv,2008,used,awd,4,3.6lv6
1141,a4,audi,sedan,2010,used,awd,4,2.0li4
1142,a8,audi,sedan,2011,new,awd,4,4.2lv8
1143,a4,audi,sedan,2011,new,awd,4,2.0li4
1144,a4,audi,sedan,2003,used,awd,4,1.8li4
1145,a6,audi,sedan,2002,used,awd,4,2.7lv6
1146,q5,audi,suv,2011,new,awd,4,2.0li4
1147,a4,audi,sedan,2007,used,awd,4,2.0li4
1148,a4,audi,sedan,2008,used,awd,4,2.0li4
1149,a4,audi,sedan,2011,new,fwd,4,2.0li4
1150,a8,audi,sedan,2006,used,awd,4,4.2lv8
1151,a4,audi,sedan,2010,used,awd,4,2.0li4
1152,a4,audi,sedan,2011,new,awd,4,2.0li4
1153,a8,audi,sedan,2011,new,awd,4,4.2lv8
1154,a4,audi,sedan,2011,new,fwd,4,2.0li4
1155,a4,audi,sedan,2003,used,fwd,4,3.0lv6
1156,a4,audi,sedan,2011,new,awd,4,2.0li4
1157,q7,audi,suv,2009,used,awd,4,3.6lv6
1158,s4,audi,sedan,2011,new,awd,4,3.0lv6
1159,a6,audi,sedan,2008,used,awd,4,3.1lv6
1160,s5,audi,coupe,2009,used,awd,2,4.2lv8
1161,a4,audi,sedan,2003,used,awd,4,3.0lv6
1162,a4,audi,sedan,2011,new,awd,4,2.0li4
1163,q5,audi,suv,2011,new,awd,4,3.2lv6
1164,a5,audi,convertible,2011,new,awd,2,2.0li4
1165,a4,audi,wagon,2011,new,awd,4,2.0li4
1166,a4*,audi,sedan,2008,used,fwd,4,2.0li4
1167,q7,audi,suv,2011,new,awd,4,3.0lv6
1168,a4,audi,wagon,2011,new,awd,4,2.0li4
1169,a5,audi,convertible,2010,new,awd,2,2.0li4
1170,a3,audi,hatchback,2011,new,fwd,4,2.0li4
1171,a3,audi,hatchback,2008,used,fwd,4,2.0li4
1172,s5,audi,coupe,2011,new,awd,2,4.2lv8
1173,a4,audi,convertible,2003,used,fwd,2,3.0lv6
1174,a3,audi,hatchback,2008,used,fwd,2,2.0li4
1175,a3,audi,hatchback,2011,new,fwd,4,2.0li4
1176,a4,audi,sedan,2011,new,awd,4,2.0li4
1177,a4,audi,sedan,2005,used,awd,4,3.0lv6
1178,a5,audi,convertible,2011,new,awd,2,2.0li4
1179,a4,audi,sedan,2011,new,awd,4,2.0li4
1180,a4,audi,sedan,2011,new,fwd,4,2.0li4
1181,a4,audi,sedan,2011,new,awd,4,2.0li4
1182,q5,audi,suv,2011,new,awd,4,3.2lv6
1183,a4,audi,sedan,2006,used,fwd,4,2.0li4
1184,q7,audi,suv,2011,new,awd,4,3.0lv6
1185,a3,audi,hatchback,2011,new,fwd,4,2.0li4
1186,a4,audi,sedan,2000,used,awd,4,1.8li4
1187,a4,audi,sedan,2011,new,awd,4,2.0li4
1188,a4,audi,sedan,2011,new,awd,4,2.0li4
1189,q5,audi,suv,2011,new,awd,4,3.2lv6
1190,a4,audi,sedan,2001,used,awd,4,2.8lv6
1191,a4,audi,sedan,2011,new,fwd,4,2.0li4
1192,a5,audi,convertible,2011,new,awd,2,2.0li4
1193,a4,audi,sedan,2011,new,awd,4,2.0li4
1194,s5*,audi,coupe,2011,new,awd,2,4.2lv8
1195,a4,audi,sedan,2011,new,awd,4,2.0li4
1196,q5,audi,suv,2011,new,awd,4,2.0li4
1197,s5,audi,coupe,2011,new,awd,2,4.2lv8
1198,a6,audi,sedan,2003,used,fwd,4,3.0lv6
1199,a4,audi,sedan,2003,used,fwd,4,1.8li4
1200,a4,audi,sedan,2011,new,fwd,4,2.0li4
1201,a4,audi,sedan,2011,new,awd,4,2.0li4
1202,a4,audi,sedan,2008,used,awd,4,2.0li4
1203,a6,audi,sedan,2011,new,awd,4,3.0lv6
1204,a4,audi,sedan,2008,used,awd,4,2.0li4
1205,a5,audi,convertible,2011,new,awd,2,2.0li4
1206,a6,audi,sedan,2011,new,fwd,4,3.2lv6
1207,a4,audi,sedan,2011,new,awd,4,2.0li4
1208,q7,audi,suv,2008,used,awd,4,3.6lv6
1209,a4,audi,sedan,2011,new,awd,4,2.0li4
1210,a4,audi,sedan,2011,new,awd,4,2.0li4
1211,a6,audi,sedan,2011,new,awd,4,3.0lv6
1212,a3,audi,hatchback,2011,new,fwd,4,2.0li4
1213,s6,audi,sedan,2011,new,awd,4,5.2lv10
1214,a4,audi,sedan,2011,new,awd,4,2.0li4
1215,a6,audi,sedan,2006,used,awd,4,3.1lv6
1216,a5,audi,coupe,2011,new,awd,2,2.0li4
1217,a4*,audi,sedan,2008,used,fwd,4,2.0li4
1218,a4,audi,sedan,2011,new,awd,4,2.0li4
1219,a4,audi,sedan,2011,new,fwd,4,2.0li4
1220,q7,audi,suv,2011,new,awd,4,3.0lv6
1221,a4,audi,sedan,2004,used,awd,4,3.0lv6
1222,a6,audi,sedan,2008,used,awd,4,3.1lv6
1223,a4,audi,sedan,2011,new,awd,4,2.0li4
1224,q7,audi,suv,2011,new,awd,4,3.0lv6
1225,a5,audi,convertible,2011,new,awd,2,2.0li4
1226,q7,audi,suv,2008,used,awd,4,3.6lv6
1227,a4,audi,sedan,2009,used,awd,4,3.2lv6
1228,s5,audi,coupe,2011,new,awd,2,4.2lv8
1229,a4,audi,sedan,2007,used,awd,4,2.0li4
1230,a4,audi,sedan,2011,new,awd,4,2.0li4
1231,a4,audi,sedan,2008,used,fwd,4,2.0li4
1232,a4,audi,sedan,2011,new,fwd,4,2.0li4
1233,a4,audi,sedan,2006,used,awd,4,2.0li4
1234,a5,audi,coupe,2011,new,awd,2,2.0li4
1235,s5,audi,convertible,2011,new,awd,2,3.0lv6
1236,q7,audi,suv,2008,used,awd,4,3.6lv6
1237,s5,audi,coupe,2011,new,awd,2,4.2lv8
1238,a5,audi,convertible,2011,new,awd,2,2.0li4
1239,a3,audi,hatchback,2011,new,fwd,4,2.0li4
1240,a4,audi,sedan,2011,new,awd,4,2.0li4
1241,a4,audi,sedan,2011,new,awd,4,2.0li4
1242,a4*,audi,sedan,2011,new,awd,4,2.0li4
1243,a4,audi,sedan,2006,used,awd,4,2.0li4
1244,a4,audi,sedan,2004,used,awd,4,3.0lv6
1245,q5,audi,suv,2011,new,awd,4,2.0li4
1246,a4,audi,sedan,2008,used,awd,4,2.0li4
1247,q7,audi,suv,2011,new,awd,4,3.0lv6
1248,a4,audi,sedan,2011,new,awd,4,2.0li4
1249,a3,audi,hatchback,2011,new,awd,4,2.0li4
1250,a6,audi,sedan,2011,new,awd,4,3.0lv6
1251,a8,audi,sedan,2011,new,awd,4,4.2lv8
1252,a4,audi,wagon,2011,new,awd,4,2.0li4
1253,tt,audi,coupe,2009,used,awd,2,3.2lv6
1254,q7*,audi,suv,2011,new,awd,4,3.0lv6
1255,a4,audi,sedan,1999,used,4x4,4,2.8lv6
1256,a4,audi,sedan,2011,new,awd,4,2.0li4
1257,a4,audi,wagon,2011,new,awd,4,2.0li4
1258,s4,audi,sedan,2011,new,awd,4,3.0lv6
1259,a6,audi,sedan,2003,used,awd,4,2.7lv6
1260,a4,audi,wagon,2011,new,awd,5,2.0li4
1261,tt,audi,coupe,2000,used,fwd,2,1.8li4
1262,tt,audi,convertible,2011,new,awd,2,2.0li4
1263,a6,audi,sedan,2003,used,awd,4,3.0lv6
1264,a4,audi,sedan,2008,used,awd,4,2.0li4
1265,a4,audi,convertible,2006,used,fwd,2,1.8li4
1266,a4,audi,sedan,2011,new,awd,4,2.0li4
1267,a4,audi,sedan,2007,used,awd,4,2.0li4
1268,a6,audi,sedan,2003,used,awd,4,2.7lv6
1269,a8,audi,sedan,2011,new,awd,4,4.2lv8
1270,a6*,audi,sedan,2008,used,awd,4,3.1lv6
1271,a6,audi,sedan,2008,used,awd,4,3.1lv6
1272,a3,audi,hatchback,2011,new,fwd,4,2.0li4
1273,a4,audi,sedan,2008,used,awd,4,2.0li4
1274,a4,audi,wagon,2011,new,awd,4,2.0li4
1275,a4,audi,sedan,2008,used,awd,4,2.0li4
1276,a5,audi,coupe,2011,new,awd,5,2.0li4
1277,a8,audi,sedan,1999,used,4x4,4,4.2lv8
1278,s4,audi,sedan,2011,new,awd,4,3.0lv6
1279,a4,audi,sedan,2011,new,awd,4,2.0li4
1280,q7,audi,suv,2008,used,awd,4,3.6lv6
1281,a5,audi,coupe,2010,used,awd,2,3.2lv6
1282,tt,audi,coupe,2011,new,awd,2,2.0li4
1283,tt,audi,coupe,2011,new,awd,2,2.0li4
1284,q7,audi,suv,2011,new,awd,4,3.0lv6
1285,a4,audi,sedan,2011,new,fwd,4,2.0li4
1286,a4,audi,sedan,2003,used,awd,4,1.8li4
1288,a4,audi,sedan,2011,new,fwd,4,2.0li4
1289,a6,audi,sedan,2011,new,awd,4,3.0lv6
1290,a6,audi,sedan,2011,new,awd,4,3.0lv6
1291,a4,audi,convertible,2003,used,fwd,2,1.8li4
1292,s4,audi,sedan,2011,new,awd,4,3.0lv6
1293,q5,audi,suv,2011,new,awd,4,3.2lv6
1294,a4,audi,convertible,2008,used,awd,2,3.1lv6
1295,a4,audi,sedan,2011,new,awd,4,2.0li4
1296,a4,audi,sedan,2011,new,fwd,4,2.0li4
1297,s4,audi,sedan,2011,new,awd,4,3.0lv6
1298,q5,audi,suv,2011,new,awd,4,3.2lv6
1299,a6,audi,sedan,2011,new,awd,4,3.0lv6
1300,r8,audi,coupe,2011,new,awd,2,5.2lv10
1301,s5,audi,convertible,2011,new,awd,2,3.0lv6
1303,a4,audi,sedan,2011,new,awd,4,2.0li4
1304,a6,audi,sedan,2008,used,awd,4,4.2lv8
1305,a6,audi,sedan,2007,used,awd,4,3.1lv6
1306,a4,audi,sedan,2011,new,awd,4,2.0li4
1307,a4,audi,wagon,2009,new,awd,4,2.0li4
1308,s4,audi,sedan,2011,new,awd,3,3.0lv6
1309,tt,audi,convertible,2004,used,awd,2,3.2lv6
1310,a4,audi,sedan,2005,used,awd,4,3.0lv6
1311,a6,audi,sedan,2007,used,awd,4,3.1lv6
1312,a4,audi,sedan,2008,used,fwd,4,2.0li4
1313,s4,audi,sedan,2011,new,awd,4,3.0lv6
1314,a4,audi,sedan,2011,new,awd,4,2.0li4
1315,a6,audi,sedan,2011,new,awd,4,3.0lv6
1316,q7,audi,suv,2011,new,awd,4,3.0lv6
1317,a4,audi,wagon,2002,used,awd,3,1.8li4
1318,r8,audi,coupe,2011,new,awd,2,5.2lv10
1319,tt,audi,convertible,2011,new,awd,2,2.0li4
1320,a4,audi,sedan,2008,used,awd,4,3.1lv6
1321,q7,audi,suv,2008,used,awd,4,3.6lv6
1322,s4,audi,sedan,2010,used,awd,4,3.0lv6
1323,q5*,audi,suv,2011,new,awd,4,2.0li4
1324,a5,audi,coupe,2011,new,awd,2,2.0li4
1325,a6,audi,sedan,2004,used,awd,4,3.0lv6
1326,a4,audi,sedan,2008,used,awd,4,2.0li4
1327,a6,audi,sedan,2011,new,awd,4,3.0lv6
1328,s4,audi,sedan,2011,new,awd,4,3.0lv6
1330,a4,audi,sedan,2008,used,awd,4,2.0li4
1331,a6,audi,sedan,2011,new,awd,4,3.0lv6
1332,a5,audi,convertible,2011,used,awd,2,2.0li4
1333,a4,audi,sedan,2011,new,fwd,4,2.0li4
1334,a4,audi,sedan,2011,new,fwd,4,2.0li4
1335,a4,audi,sedan,2008,used,awd,4,2.0li4
1336,a4,audi,convertible,2003,used,fwd,2,3.0lv6
1337,a4,audi,sedan,2008,used,awd,4,2.0li4
1338,a5,audi,coupe,2011,new,awd,2,2.0li4
1339,a4,audi,wagon,2011,new,awd,4,2.0li4
1340,a4,audi,wagon,2011,new,awd,4,2.0li4
1341,q5,audi,suv,2011,new,awd,4,2.0li4
1342,q5,audi,suv,2011,new,awd,4,2.0li4
1343,a5,audi,coupe,2011,new,awd,2,2.0li4
1344,a4,audi,convertible,2008,used,awd,2,2.0li4
1345,a6,audi,sedan,2003,used,awd,4,3.0lv6
1347,a4,audi,sedan,2011,new,fwd,4,2.0li4
1348,a4,audi,sedan,2011,new,awd,4,2.0li4
1349,q5,audi,suv,2010,new,awd,4,3.2lv6
1350,s5,audi,coupe,2008,used,awd,2,4.2lv8
1351,s5,audi,coupe,2011,new,awd,2,4.2lv8
1353,a3,audi,hatchback,2008,used,fwd,5,2.0li4
1354,a4,audi,sedan,2008,used,awd,4,2.0li4
1355,a6,audi,sedan,2005,used,awd,4,3.1lv6
1356,a6,audi,sedan,2011,new,awd,4,3.0lv6
1357,q7,audi,suv,2008,used,awd,4,3.6lv6
1358,a4,audi,sedan,2011,new,awd,4,2.0li4
1359,a4,audi,convertible,2007,used,awd,2,2.0li4
1360,q5,audi,suv,2011,new,awd,4,3.2lv6
1361,a4,audi,sedan,2008,used,awd,4,2.0li4
1362,a4,audi,sedan,2011,new,awd,4,2.0li4
1363,a6,audi,sedan,2011,new,awd,4,3.0lv6
1364,a3,audi,hatchback,2011,new,fwd,4,2.0li4
1365,a5,audi,convertible,2011,new,awd,5,2.0li4
1366,a4,audi,sedan,2005,used,awd,4,3.0lv6
1367,a4,audi,sedan,2011,new,awd,4,2.0li4
1368,a5,audi,convertible,2011,new,awd,2,2.0li4
1369,a6,audi,sedan,2010,used,awd,4,3.0lv6
1370,a6,audi,sedan,2011,new,awd,4,3.0lv6
1371,a6*,audi,sedan,2002,used,awd,4,3.0lv6
1372,a4,audi,sedan,2011,new,awd,4,2.0li4
1373,s5,audi,coupe,2011,new,awd,2,4.2lv8
1374,a6,audi,wagon,2000,used,awd,4,2.8lv6
1375,a4,audi,sedan,2011,new,awd,4,2.0li4
1376,a4*,audi,sedan,2003,used,awd,4,1.8li4
1377,s5,audi,coupe,2011,new,awd,2,4.2lv8
1378,a4,audi,sedan,2011,new,awd,4,2.0li4
1379,a4,audi,sedan,2006,used,awd,4,2.0li4
1381,q5,audi,suv,2011,new,awd,4,2.0li4
1382,s5,audi,coupe,2011,new,awd,2,4.2lv8
1383,a4,audi,sedan,2008,used,awd,4,2.0li4
1386,a4,audi,sedan,2011,new,awd,4,2.0li4
1389,a3,audi,hatchback,2011,new,fwd,4,2.0li4
1390,a4,audi,sedan,2008,used,awd,4,2.0li4
1391,s4,audi,sedan,2011,new,awd,4,3.0lv6
1393,a5,audi,coupe,2011,new,awd,2,2.0li4
1394,a4,audi,sedan,2011,new,awd,4,2.0li4
1396,a4,audi,sedan,2008,used,fwd,4,3.1lv6
1397,a3,audi,hatchback,2008,used,fwd,4,2.0li4
1398,q7,audi,suv,2011,new,awd,4,3.0lv6
1399,q7,audi,suv,2011,new,awd,2,3.0lv6
1400,q5,audi,suv,2009,used,awd,4,3.2lv6
1401,a5,audi,convertible,2011,new,fwd,2,2.0li4
1402,s4,audi,sedan,2011,new,awd,4,3.0lv6
1403,s4,audi,sedan,2011,new,awd,4,3.0lv6
1404,a5,audi,coupe,2009,used,awd,2,3.2lv6
1405,q7,audi,suv,2011,new,awd,4,3.0lv6
1406,a4,audi,sedan,2008,used,fwd,4,2.0li4
1408,a4,audi,sedan,2007,used,awd,4,2.0li4
1409,a4,audi,sedan,2011,new,awd,4,2.0li4
1410,a4,audi,sedan,2011,new,awd,4,2.0li4
1412,a4,audi,sedan,2011,new,awd,4,2.0li4
1413,a4,audi,sedan,2005,used,awd,4,2.0li4
1414,s4,audi,sedan,2004,used,awd,4,4.2lv8
1415,q5,audi,suv,2009,used,awd,4,3.2lv6
1416,a4,audi,sedan,2011,new,awd,4,2.0li4
1417,a3,audi,hatchback,2011,used,fwd,4,2.0li4
1418,a4,audi,sedan,2011,new,awd,4,2.0li4
1420,q7,audi,suv,2007,used,awd,4,3.6lv6
1421,a5,audi,coupe,2011,new,awd,2,2.0li4
1422,r8,audi,coupe,2011,new,awd,2,5.2lv10
1423,a4,audi,sedan,2009,used,awd,4,2.0li4
1424,a4,audi,sedan,2008,used,awd,4,2.0li4
1425,s4,audi,sedan,2011,new,awd,4,3.0lv6
1426,a4,audi,sedan,2008,used,awd,4,2.0li4
1427,s4,audi,sedan,2011,new,awd,4,3.0lv6
1428,q5,audi,suv,2011,new,awd,4,3.2lv6
1430,q7,audi,suv,2011,new,awd,4,3.0lv6
1432,q5,audi,suv,2011,new,awd,4,2.0li4
1433,a4*,audi,sedan,2011,new,awd,4,2.0li4
1434,a6,audi,wagon,1999,used,4x4,4,2.8lv6
1435,s4,audi,sedan,2011,new,awd,4,3.0lv6
1436,q7,audi,suv,2010,used,awd,4,v8
1438,a4,audi,sedan,2011,new,awd,4,2.0li4
1439,a3,audi,hatchback,2011,new,fwd,4,2.0li4
1441,a4,audi,sedan,2008,used,awd,4,2.0li4
1442,a4,audi,sedan,2011,new,awd,4,2.0li4
1443,q5,audi,suv,2011,new,awd,4,3.2lv6
1444,a5,audi,convertible,2011,new,awd,2,2.0li4
1445,a4,audi,sedan,1998,used,4x4,4,2.8lv6
1446,q5,audi,suv,2011,new,awd,4,2.0li4
1447,a3,audi,hatchback,2009,used,awd,4,2.0li4
1448,tt,audi,convertible,2002,used,fwd,2,1.8li4
1449,s5,audi,coupe,2011,new,awd,2,4.2lv8
1450,a4,audi,sedan,2008,used,awd,4,2.0li4
1451,tt,audi,convertible,2008,used,fwd,2,2.0li4
1452,a4,audi,sedan,2006,used,fwd,4,2.0li4
1453,a4,audi,sedan,2010,used,fwd,4,2.0li4
1454,a4,audi,sedan,2011,new,fwd,4,2.0li4
1456,a3,audi,hatchback,2010,used,fwd,4,2.0li4
1457,a4,audi,sedan,2008,used,awd,4,2.0li4
1458,a4,audi,sedan,2008,used,fwd,4,2.0li4
1459,a4,audi,sedan,2011,new,awd,4,2.0li4
1460,a4*,audi,sedan,2011,new,awd,4,2.0li4
1461,a5,audi,coupe,2010,used,awd,2,2.0li4
1462,a3,audi,hatchback,2011,new,fwd,4,2.0li4
1463,a4,audi,sedan,2011,new,awd,4,2.0li4
1464,a5,audi,convertible,2011,new,awd,2,2.0li4
1465,a4,audi,sedan,2008,used,awd,4,2.0li4
1467,a5,audi,convertible,2011,new,awd,2,2.0li4
1468,a4,audi,sedan,2011,new,awd,4,2.0li4
1470,q5,audi,suv,2011,new,awd,4,2.0li4
1472,a4,audi,sedan,2008,used,fwd,4,2.0li4
1474,a4,audi,convertible,2007,used,awd,2,2.0li4
1475,a4,audi,sedan,2011,new,fwd,4,2.0li4
1477,a4,audi,sedan,2011,new,awd,4,2.0li4
1478,a4,audi,sedan,2008,used,fwd,4,2.0li4
1479,a4,audi,sedan,2006,used,awd,4,2.0li4
1480,a4,audi,sedan,2011,new,awd,4,2.0li4
1481,a4,audi,sedan,1996,used,4x4,4,2.8lv6
1482,a4,audi,sedan,2011,new,awd,4,2.0li4
1483,a3,audi,hatchback,2011,new,fwd,5,2.0li4
1484,r8,audi,coupe,2011,new,awd,2,5.2lv10
1486,a4,audi,sedan,2011,new,awd,4,2.0li4
1487,q5*,audi,suv,2009,used,awd,4,3.2lv6
1488,r8,audi,coupe,2011,new,awd,2,5.2lv10
1490,a3,audi,hatchback,2011,new,fwd,4,2.0li4
1491,r8,audi,coupe,2011,new,awd,2,5.2lv10
1492,a4,audi,sedan,2011,new,awd,4,2.0li4
1493,a4,audi,sedan,2011,new,awd,4,2.0li4
