ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
246,1001,413 Farmhouse Ale,Saison / Farmhouse Ale,12.0,0.06,nan,477,Big Elm Brewing,Sheffield,MA
247,2639,Dark Star,American Stout,16.0,0.08,54.0,8,Big Lake Brewing,Holland,MI
248,2469,Ryecoe,American IPA,16.0,0.062,nan,8,Big Lake Brewing,Holland,MI
249,2586,Blueberry Blonde,Fruit / Vegetable Beer,12.0,0.06,nan,40,Big Muddy Brewing,Murphysboro,IL
250,2516,Galaxy IPA,American IPA,16.0,0.075,15.0,40,Big Muddy Brewing,Murphysboro,IL
251,643,Big River Pilsner,Czech Pilsener,12.0,0.05,32.0,519,Blue Blood Brewing Company,Chattanooga,TN
252,632,House Brand IPA,American IPA,12.0,0.06,55.0,201,Big River Brewing Company,Chattanooga,TN
253,1714,Big Sky IPA,American IPA,12.0,0.062,166.0,336,Big Sky Brewing Company,Missoula,MT
254,1713,Scape Goat Pale Ale,English Pale Ale,12.0,0.05,40.0,336,Big Sky Brewing Company,Missoula,MT
255,1712,Montana Trout Slayer Ale,Gose,12.0,0.05,35.0,336,Big Sky Brewing Company,Missoula,MT
256,1711,Moose Drool Brown Ale,American Brown Ale,12.0,0.051,26.0,336,Big Sky Brewing Company,Missoula,MT
257,1456,Powder Hound Winter Ale,American Double / Imperial IPA,12.0,0.072,nan,336,Big Sky Brewing Company,Missoula,MT
258,767,Moose Drool Brown Ale (2011),American Brown Ale,12.0,0.051,26.0,336,Big Sky Brewing Company,Missoula,MT
259,766,Montana Trout Slayer Ale (2012),American Pale Wheat Ale,12.0,0.05,35.0,336,Big Sky Brewing Company,Missoula,MT
260,579,Big Sky IPA (2012),American IPA,12.0,0.054,65.0,336,Big Sky Brewing Company,Missoula,MT
261,168,Summer Honey,American Blonde Ale,12.0,0.047,nan,336,Big Sky Brewing Company,Missoula,MT
262,680,Scape Goat Pale Ale (2010),English Pale Ale,12.0,0.05,nan,336,Big Sky Brewing Company,Missoula,MT
263,35,Montana Trout Slayer Ale (2009),American Pale Wheat Ale,12.0,0.05,35.0,336,Big Sky Brewing Company,Missoula,MT
264,1987,Moose Drool Brown Ale (2009),American Brown Ale,12.0,0.051,26.0,336,Big Sky Brewing Company,Missoula,MT
265,2096,Arcus IPA,American IPA,12.0,0.069,81.0,221,Big Storm Brewing Company,Portland,MA
266,2095,Lil SIPA,American Amber / Red Ale,12.0,0.058,38.0,221,Big Storm Brewing Company,Portland,MA
267,1257,Jack Pine Savage,American Pale Ale (APA),16.0,0.071,43.0,272,Big Wood Brewery,Vadnais Heights,MN
268,1256,Forest Fire Imperial Smoked Rye,Rye Beer,16.0,0.099,85.0,444,Good People Brewing Company,Vadnais Heights,MN
269,1255,Bad Axe Imperial IPA,American IPA,16.0,0.098,76.0,444,Big Wood Brewery,Vadnais Heights,MN
270,986,Morning Wood,Oatmeal Stout,16.0,0.055,nan,444,Big Wood Brewery,Vadnais Heights,MN
271,985,Bark Bite IPA,American IPA,16.0,0.066,50.0,444,Big Wood Brewery,Vadnais Heights,MN
272,2508,Jalapeno Pale Ale,American Pale Ale (APA),16.0,0.055,45.0,70,Fort George Brewery,Charlotte,NC
273,1441,Blown Out Brown,American Brown Ale,12.0,0.052,nan,407,Lonerider Brewing Company,Stevens Point,MT
274,1413,Single Hop Ale,American Pale Ale (APA),16.0,0.063,nan,407,Golden Road Brewing,Stevens Point,MT
275,1411,Sawtooth Ale,American Blonde Ale,12.0,0.054,nan,507,Bitter Root Brewing,Newburgh,NY
276,2620,Saucy Intruder,Rye Beer,16.0,0.072,35.0,18,Black Acre Brewing Co.,Indianapolis,IN
277,2412,Deception,American Blonde Ale,12.0,0.045,16.0,112,Black Market Brewing Company,Temecula,CA
278,1898,Blackmarket Rye IPA,American IPA,12.0,0.089,35.0,112,Black Market Brewing Company,Temecula,CA
279,1897,Black Market Hefeweizen,Hefeweizen,12.0,0.05,8.0,112,Black Market Brewing Company,Temecula,CA
280,1896,Sprocket Pale Ale (2006),American Pale Ale (APA),12.0,0.058,44.0,112,Black Market Brewing Company,Temecula,CA
281,1850,American India Red Ale,American Strong Ale,12.0,0.071,83.0,294,Black Shirt Brewing Company,Denver,CO
282,1849,American Red Porter,American Porter,12.0,0.071,45.0,294,Brewery Vivant,Denver,CO
283,1848,American Red Saison,Saison / Farmhouse Ale,12.0,0.078,34.0,294,Black Shirt Brewing Company,Denver,CO
284,1847,Colorado Red Ale,American Amber / Red Ale,12.0,0.066,44.0,294,Crazy Mountain Brewing Company,Denver,CO
285,2485,Saddle Bronc Brown Ale,American Brown Ale,12.0,0.048,16.0,79,Black Tooth Brewing Company,Sheridan,WY
286,2484,Bomber Mountain Amber Ale,American Amber / Red Ale,12.0,0.046,20.0,79,Black Tooth Brewing Company,Sheridan,WY
287,2449,Flying Sailor,Rye Beer,12.0,0.073,nan,95,Blackrocks Brewery,Marquette,CA
288,2634,Nordskye,American IPA,12.0,0.048,47.0,12,Blackrocks Brewery,Gadsden,MN
289,2153,North Third Stout,Foreign / Export Stout,12.0,0.06,30.0,12,Blackrocks Brewery,Gadsden,MA
290,1953,360° India Pale Ale,American Pale Wheat Ale,12.0,0.052,nan,12,Blackrocks Brewery,Gadsden,MI
291,1496,Coconut Brown Ale,American Pale Ale (APA),12.0,0.073,nan,12,Blackrocks Brewery,Gadsden,MI
292,1481,51K IPA,American IPA,12.0,0.07,51.0,46,Blackrocks Brewery,Gadsden,MI
293,1480,Grand Rabbits,Cream Ale,12.0,0.055,nan,12,Blackrocks Brewery,Gadsden,MI
294,1564,1800 Big Log Wheat (2012),American Pale Wheat Ale,12.0,0.05,nan,380,Blue Blood Brewing Company,Lincoln,NE
295,1541,Fresh Slice White IPA,American Pilsner,12.0,nan,nan,380,Blue Blood Brewing Company,Lincoln,NE
296,2618,Brewerhood Brown Ale,American Brown Ale,12.0,0.055,nan,380,Blue Blood Brewing Company,Lincoln,NE
297,1320,Last Call Imperial Amber Ale,American Amber / Red Ale,16.0,0.08,nan,380,Blue Blood Brewing Company,Lincoln,NE
298,1319,Pernicious Double IPA,American Double / Imperial IPA,12.0,0.096,nan,380,Blue Blood Brewing Company,Lincoln,NE
299,2252,6-4-3 Double Play Pilsner,German Pilsener,12.0,0.052,nan,380,Blue Blood Brewing Company,Lincoln,NE
300,1025,N Street Drive-In 50th Anniversary IPA,American Double / Imperial IPA,12.0,nan,nan,380,Blue Blood Brewing Company,Lincoln,NE
301,1012,467 Ethan's Stout,American Stout,12.0,0.05,nan,380,Blue Blood Brewing Company,Lincoln,NE
302,942,1335 Wicked Snout,Saison / Farmhouse Ale,12.0,0.064,nan,380,Blue Blood Brewing Company,Lincoln,NE
303,937,543 Skull Creek Fresh Hopped Pale Ale,American Pale Ale (APA),12.0,0.045,nan,380,Blue Blood Brewing Company,Lincoln,NE
304,888,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),12.0,0.069,nan,380,Blue Blood Brewing Company,Lincoln,NE
305,886,1327 Pod's ESB,American Pale Ale (APA),12.0,0.056,37.0,380,Blue Blood Brewing Company,Lincoln,NE
306,612,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),12.0,0.056,37.0,380,Blue Blood Brewing Company,Lincoln,NE
307,892,834 Happy As Ale,American Pale Ale (APA),12.0,0.046,35.0,380,Blue Blood Brewing Company,Lincoln,NE
308,1372,Yellow Collar,Mead,12.0,0.059,nan,422,Blue Dog Mead,Eugene,OR
309,1371,Green Collar,Mead,12.0,0.059,nan,422,Blue Dog Mead,Eugene,OR
310,1812,Quarter Mile Double IPA,American Double / Imperial IPA,12.0,0.08,80.0,304,Blue Hills Brewery,Canton,MA
311,1547,Full Nelson Pale Ale,American Pale Ale (APA),12.0,0.059,60.0,382,Blue Mountain Brewery,Afton,VA
312,1546,Steel Wheels ESB,Extra Special / Strong Bitter (ESB),12.0,0.056,30.0,382,Blue Mountain Brewery,Afton,VA
313,1545,Blue Mountain Classic Lager,Euro Pale Lager,12.0,0.053,22.0,382,Blue Mountain Brewery,Afton,VA
314,119,Full Nelson Pale Ale (2010),American Pale Ale (APA),12.0,0.059,60.0,382,Blue Mountain Brewery,Afton,VA
315,1408,Kölsch 151,American Blonde Ale,12.0,0.049,16.0,414,Blue Mountain Brewery,Arrington,VA
316,2490,Rumble,American Stout,12.0,nan,nan,77,Blue Owl Brewing,Austin,TX
317,2489,Little Boss,American Pale Wheat Ale,12.0,nan,nan,77,Blue Owl Brewing,Austin,TX
318,2488,Van Dayum!,American Amber / Red Ale,12.0,nan,nan,77,Blue Owl Brewing,Austin,TX
319,2487,Spirit Animal,American Pale Ale (APA),12.0,nan,nan,77,Blue Owl Brewing,Austin,TX
320,1136,Toxic Sludge,American Black Ale,16.0,0.07,nan,375,Blue Point Brewing Company,Patchogue,NY
321,779,Blue Point White IPA,American White IPA,16.0,0.06,40.0,489,Blue Point Brewing Company,Patchogue,NY
322,667,Blue Point Summer Ale,American Blonde Ale,12.0,0.044,16.0,489,Blue Point Brewing Company,Patchogue,NY
323,665,Toasted Lager,Vienna Lager,12.0,0.055,28.0,489,Blue Point Brewing Company,Patchogue,TX
324,1607,Bohemian Export Lager,Dortmunder / Export Lager,12.0,0.06,nan,364,Bohemian Brewery,Midvale,UT
325,106,Altus Bohemes Altbier,Altbier,12.0,0.053,nan,364,Bohemian Brewery,Midvale,UT
326,344,Cherny Bock,Schwarzbier,12.0,0.04,nan,364,Bohemian Brewery,Midvale,UT
327,89,Czech Pilsner,Czech Pilsener,12.0,0.05,nan,364,Bohemian Brewery,Midvale,UT
328,88,Viennese Lager,Vienna Lager,12.0,0.05,nan,364,Bohemian Brewery,Midvale,UT
329,1569,Mad Manatee IPA,American IPA,12.0,0.065,nan,378,Bold City Brewery,Jacksonville,FL
330,1568,Dream Crusher Double IPA,Cream Ale,12.0,0.055,nan,378,Bold City Brewery,Jacksonville,FL
331,2188,Duke's Cold Nose Brown Ale,American Brown Ale,12.0,0.06,nan,378,Bold City Brewery,Jacksonville,FL
332,1891,Longhop IPA,American IPA,16.0,0.042,30.0,281,Bolero Snort Brewery,Ridgefield Park,NJ
333,1890,Lucky Buck,Irish Dry Stout,16.0,0.04,34.0,281,Bolero Snort Brewery,Ridgefield Park,NJ
334,577,Bomb Lager (New Recipe),Munich Helles Lager,12.0,0.051,nan,525,Bomb Beer Company,New York,NY
335,513,Bomb Lager (Old Recipe),Munich Helles Lager,12.0,0.045,27.0,525,Bomb Beer Company,New York,NY
336,2422,Firestarter India Pale Ale,American IPA,12.0,0.066,72.0,17,Bonfire Brewing Company,Eagle,CO
337,1727,Earth-Like Planets,Scotch Ale / Wee Heavy,16.0,0.075,22.0,107,Bonfire Brewing Company,Eagle,CO
338,1614,Wood Splitter Pilsner,Czech Pilsener,12.0,0.048,30.0,107,Bonfire Brewing Company,Eagle,CO
339,1613,Gyptoberfest,Märzen / Oktoberfest,12.0,0.056,26.0,150,Bonfire Brewing Company,Eagle,CO
340,1549,Farmer Wirtz India Pale Ale,English India Pale Ale (IPA),16.0,0.07,94.0,107,Bonfire Brewing Company,Eagle,CO
341,1548,Pepper in the Rye,American Blonde Ale,12.0,0.047,nan,107,Bonfire Brewing Company,Eagle,CO
342,1517,Pink-I Raspberry IPA,American IPA,16.0,0.068,nan,107,Bonfire Brewing Company,Eagle,CO
343,434,Moe's Original Bar B Que 'Bama Brew Golden Ale,American Blonde Ale,12.0,0.047,nan,107,Bonfire Brewing Company,Eagle,CO
344,1421,Live Local Golden Ale,American Blonde Ale,12.0,0.047,nan,107,Bonfire Brewing Company,Eagle,CO
345,1360,Screaming Eagle Special Ale ESB,Extra Special / Strong Bitter (ESB),12.0,0.048,38.0,107,Bonfire Brewing Company,Eagle,CO
346,517,Dirtbag Dunkel,Munich Dunkel Lager,16.0,0.049,nan,107,Bonfire Brewing Company,Eagle,CO
347,1183,Kindler Pale Ale,American Pale Ale (APA),12.0,0.053,45.0,131,Bonfire Brewing Company,Eagle,CO
348,1026,Mistress Winter Wheat,Winter Warmer,12.0,0.064,nan,107,Summit Brewing Company,Eagle,CO
349,998,Tent Pole Vanilla Porter,American Porter,16.0,0.061,nan,107,Bonfire Brewing Company,Eagle,CO
350,997,Awry Rye Pale Ale,American Pale Ale (APA),12.0,0.058,nan,107,Bonfire Brewing Company,Eagle,CO
351,996,Demshitz Brown Ale,American Brown Ale,12.0,0.058,nan,107,Bonfire Brewing Company,Eagle,CO
352,931,Wood Splitter Pilsner (2012),Czech Pilsener,12.0,0.048,nan,107,Bonfire Brewing Company,Eagle,CO
353,798,Brush Creek Blonde,American Blonde Ale,16.0,0.048,nan,107,Bonfire Brewing Company,Eagle,CO
354,633,Firestarter India Pale Ale,American IPA,12.0,0.066,72.0,107,Bonfire Brewing Company,Eagle,CO
355,2062,Noche Dulce,American Porter,16.0,0.048,16.0,475,Borderlands Brewing Company,Tucson,AZ
356,1830,Porch Rocker,Radler,12.0,0.045,8.0,300,Boston Beer Company,Boston,MA
357,1629,Rebel IPA,American IPA,16.0,0.055,45.0,300,Boston Beer Company,Boston,MA
358,1601,Cold Snap,Witbier,12.0,0.055,nan,300,Boston Beer Company,Boston,MA
359,1427,Samuel Adams Winter Lager,Bock,12.0,0.056,nan,300,Boston Beer Company,Boston,MA
360,1349,Boston Lager,Vienna Lager,16.0,0.049,30.0,300,Boston Beer Company,Boston,MA
361,1310,Boston Lager,Vienna Lager,12.0,0.049,nan,300,Boston Beer Company,Boston,MA
362,1281,Samuel Adams Octoberfest,Märzen / Oktoberfest,12.0,0.053,15.0,300,Boston Beer Company,Boston,MA
363,1144,Samuel Adams Summer Ale,American Pale Wheat Ale,12.0,0.053,7.0,300,Boston Beer Company,Boston,MA
364,1143,Boston Lager,Vienna Lager,16.0,0.049,30.0,300,Boston Beer Company,Boston,MA
365,1395,Hazed & Infused,American Pale Ale (APA),16.0,0.049,35.0,417,Boulder Beer Company,Boulder,CO
366,808,Hoopla Pale Ale,American Pale Ale (APA),12.0,0.057,35.0,417,Boulder Beer Company,Boulder,CO
367,81,Hazed & Infused (2010),Pumpkin Ale,12.0,0.049,35.0,417,Boulder Beer Company,Boulder,CO
368,2596,Heavy Lifting,American IPA,16.0,0.082,80.0,107,Boulevard Brewing Company,Kansas City,MO
369,2300,1492,American Pale Ale (APA),12.0,0.065,nan,167,Boxcar Brewing Company,West Chester,PA
370,2299,Mango Ginger,American IPA,12.0,0.058,nan,167,Boxcar Brewing Company,West Chester,CA
371,2298,Passenger,English Dark Mild Ale,12.0,0.052,nan,556,Boxcar Brewing Company,West Chester,PA
372,2107,Plum St. Porter,American Porter,12.0,0.06,52.0,219,Bozeman Brewing Company,Bozeman,MT
373,1573,Plum St. Porter,American Porter,12.0,0.057,52.0,219,Bozeman Brewing Company,Bozeman,MT
374,1289,Bozone HopZone IPA,American IPA,12.0,0.07,80.0,219,Bozeman Brewing Company,Bozeman,MT
375,1288,Bozone Hefe Weizen,Hefeweizen,12.0,0.06,25.0,219,Bozeman Brewing Company,Bozeman,MT
376,470,Bozone Select Amber Ale,American Amber / Red Ale,12.0,0.055,nan,219,Bozeman Brewing Company,Bozeman,MT
377,2167,Evil Owl,American Strong Ale,12.0,0.052,50.0,207,Branchline Brewing Company,San Antonio,TX
378,2204,Post Time Kölsch,Kölsch,16.0,0.05,nan,195,Breakside Brewery,Portland,OR
379,1522,Agave Wheat,American Pale Wheat Ale,12.0,0.042,nan,391,Breckenridge Brewery,Denver,CO
380,397,SummerBright Ale,American Pale Wheat Ale,12.0,0.045,15.0,391,Breckenridge Brewery,Denver,CO
381,193,Lucky U IPA,American IPA,12.0,0.062,68.0,391,Breckenridge Brewery,Denver,CO
382,83,Avalanche Ale,American Amber / Red Ale,12.0,0.054,19.0,391,Breckenridge Brewery,Denver,CO
383,1802,You're My Boy Blue,Fruit / Vegetable Beer,12.0,0.05,nan,308,Brew Bus Brewing,Tampa,FL
384,1801,Last Stop IPA,American IPA,12.0,0.072,60.0,308,Brew Bus Brewing,Tampa,FL
385,1800,Rollin Dirty Red Ale,Irish Red Ale,12.0,0.05,21.0,308,Brew Bus Brewing,Tampa,FL
386,1799,Are Wheat There Yet?,American Pale Wheat Ale,12.0,0.055,28.0,308,Brew Bus Brewing,Tampa,FL
387,1942,Insert Hop Reference,American Pale Ale (APA),16.0,0.058,nan,19,Brew Link Brewing,Plainfield,IN
388,2470,Manitou Amber,American Amber / Red Ale,16.0,0.053,nan,85,Brewery Terra Firma,Traverse City,CO
389,2637,Tropical Heatwave,Saison / Farmhouse Ale,16.0,0.067,nan,10,Brewery Vivant,Boulder,MI
390,2636,Star Runner,Belgian Pale Ale,16.0,0.06,nan,10,Brewery Vivant,Boulder,MI
391,2598,Tart Side of the Barrel,American Double / Imperial Stout,16.0,0.098,nan,10,Brewery Vivant,Boulder,MI
392,2597,Linnaeus Mango IPA,American IPA,16.0,0.06,nan,10,Brewery Vivant,Boulder,MI
393,2548,Miner's Gold Hefeweizen,Rauchbier,16.0,0.07,nan,10,Brewery Vivant,Boulder,MI
394,2542,Verdun,Bière de Garde,16.0,0.077,nan,10,Brewery Vivant,Boulder,MI
395,957,Barrel Aged Triomphe,Belgian IPA,12.0,0.065,nan,10,Brewery Vivant,Boulder,MI
396,2504,Cherry Doppelbock,Doppelbock,16.0,0.065,nan,10,Brewery Vivant,Boulder,MI
397,2500,Tropical Saison,Saison / Farmhouse Ale,16.0,0.065,nan,10,Brewery Vivant,Boulder,MI
398,2499,Beach Patrol,Witbier,16.0,0.065,nan,10,Brewery Vivant,Boulder,MI
399,2498,Nuit Serpent,American IPA,12.0,0.05,nan,10,Brewery Vivant,Boulder,MI
400,2481,Paris,Saison / Farmhouse Ale,16.0,0.09,nan,10,Brewery Vivant,Boulder,MI
401,2476,The Grand Army,Kölsch,16.0,0.055,nan,10,Brewery Vivant,Boulder,MI
402,2467,Acidulated Trip,Saison / Farmhouse Ale,16.0,0.059,nan,10,Brewery Vivant,Boulder,MI
403,2466,Root Stock,Rye Beer,12.0,0.066,nan,10,Brewery Vivant,Boulder,MI
404,2465,Mind Games,Dunkelweizen,16.0,0.041,nan,10,Brewery Vivant,Boulder,MI
405,2433,Sous Chef,American IPA,16.0,0.082,nan,83,Brewery Vivant,Grand Rapids,MI
406,2418,Silverback Pale Ale,Dubbel,16.0,0.065,nan,25,Brewery Vivant,Grand Rapids,MI
407,2416,Psychopomp,Belgian Dark Ale,16.0,0.062,nan,10,Brewery Vivant,Boulder,MI
408,2382,Fat Paczki,Low Alcohol Beer,16.0,nan,nan,10,Brewery Vivant,Boulder,MI
409,2381,Earth-Like Planets,American Blonde Ale,16.0,nan,nan,10,Madtree Brewing Company,Boulder,MI
410,2290,Ski Patrol,Witbier,16.0,0.061,nan,10,Brewery Vivant,Boulder,MI
411,2241,Viking Ice Hole,Oatmeal Stout,16.0,0.063,nan,2,Brewery Vivant,Grand Rapids,MI
412,2240,Rye Porter,American Porter,16.0,0.056,nan,10,Brewery Vivant,Boulder,MI
413,2137,Wizard Burial Ground,Quadrupel (Quad),16.0,0.099,nan,10,Brewery Vivant,Boulder,MI
414,2101,Smoky Wheat,Rauchbier,16.0,0.051,nan,10,Brewery Vivant,Boulder,MI
415,2092,BRIPA,Belgian IPA,16.0,0.062,nan,10,Brewery Vivant,Boulder,MI
416,2091,Mela,Belgian Dark Ale,16.0,0.062,nan,10,Brewery Vivant,Boulder,MI
417,2086,W.I.P.A Snappa,Belgian IPA,16.0,0.053,nan,91,Brewery Vivant,Grand Rapids,MI
418,2023,Pepper in the Rye,Rye Beer,16.0,0.063,nan,10,Brewery Vivant,Boulder,MI
419,2006,Moe Lasses',American Stout,16.0,0.064,nan,10,Brewery Vivant,Boulder,MI
420,1997,Pumpkin Tart,American IPA,16.0,0.07,nan,10,Brewery Vivant,Boulder,MI
421,1977,Undertaker,Belgian Dark Ale,16.0,0.067,nan,534,Brewery Vivant,Grand Rapids,MI
422,1976,TailGate Hefeweizen,Belgian Dark Ale,16.0,0.067,nan,10,Brewery Vivant,Boulder,MI
423,1974,Coq D'Or,Belgian Pale Ale,16.0,0.049,nan,10,Brewery Vivant,Boulder,MI
424,1973,Ex Umbris Rye Imperial Stout,Bière de Garde,16.0,0.06,nan,10,Brewery Vivant,Boulder,MI
425,1959,Agent a Deux,Belgian Dark Ale,16.0,0.065,nan,10,Brewery Vivant,Grand Rapids,MI
426,1958,Belgian Wit,Witbier,16.0,0.045,nan,10,Brewery Vivant,Boulder,MI
427,1949,Pothole Stout,American Stout,16.0,0.063,nan,10,Brewery Vivant,Boulder,MI
428,313,Saison 88,Belgian IPA,16.0,0.093,nan,10,Brewery Vivant,Boulder,MI
429,1785,Le Flaneur Ale,American Wild Ale,16.0,0.073,nan,10,Brewery Vivant,Boulder,MI
430,1651,Maize & Blueberry,Fruit / Vegetable Beer,12.0,0.056,nan,10,Brewery Vivant,Boulder,MI
431,1443,Trebuchet Double IPA,Belgian Dark Ale,16.0,0.093,nan,10,Brewery Vivant,Boulder,MI
432,1352,Contemplation,Bière de Garde,16.0,0.065,nan,10,Brewery Vivant,Boulder,MI
433,1267,Black Rabbit,American Porter,16.0,0.05,nan,10,Brewery Vivant,Boulder,MI
434,1266,Zaison,Saison / Farmhouse Ale,16.0,0.09,nan,10,Golden Road Brewing,Boulder,MI
435,1178,Vivant Tripel,Tripel,16.0,0.04,nan,10,Brewery Vivant,Boulder,MI
436,1136,Tart Side of the Moon,Belgian Dark Ale,16.0,0.071,nan,10,Brewery Vivant,Boulder,MI
437,1044,Big Red Coq,American Amber / Red Ale,16.0,0.06,nan,10,Brewery Vivant,Boulder,MI
438,1033,Hubris Quadrupel Anniversary Ale,Quadrupel (Quad),16.0,0.099,nan,10,18th Street Brewery,Boulder,MI
439,1031,Plow Horse Belgian Style Imperial Stout,American Double / Imperial Stout,16.0,0.095,nan,139,Brewery Vivant,Grand Rapids,MI
440,909,Escoffier Bretta Ale,American Wild Ale,16.0,0.092,nan,10,Brewery Vivant,Boulder,MI
441,873,Contemplation (2012),Bière de Garde,16.0,0.065,nan,503,Brewery Vivant,Grand Rapids,MI
442,860,Vivant Belgian Style Imperial Stout (2012),Russian Imperial Stout,16.0,0.099,nan,10,Brewery Vivant,Boulder,MI
443,677,Fisherman's Pils,American Amber / Red Ale,16.0,0.062,nan,10,Brewery Vivant,Boulder,MI
444,671,Zaison (2012),Saison / Farmhouse Ale,16.0,0.09,nan,10,Brewery Vivant,Boulder,MI
445,670,Vivant Tripel (2012),Tripel,16.0,0.092,nan,10,Brewery Vivant,Boulder,MI
446,669,Trebuchet Double IPA (2012),Belgian IPA,12.0,0.097,nan,10,Brewery Vivant,Boulder,MI
447,627,Kludde,Belgian Strong Dark Ale,16.0,0.085,nan,10,Brewery Vivant,Boulder,MI
448,387,Farm Hand,Saison / Farmhouse Ale,16.0,0.055,nan,10,Brewery Vivant,Boulder,MI
449,2271,Solitude,Belgian Pale Ale,16.0,0.06,nan,10,Brewery Vivant,Boulder,MI
450,384,Triomphe,Belgian IPA,16.0,0.065,nan,314,Brewery Vivant,Grand Rapids,MI
451,569,Tampa Pale Ale,American Pale Ale (APA),12.0,nan,nan,467,Brindle Dog Brewing Company,Tampa Bay,KS
452,1095,Orange Grove Wheat Ale,American Pale Wheat Ale,16.0,nan,nan,467,Brindle Dog Brewing Company,Tampa Bay,KS
453,2456,Broad Brook Ale,American Amber / Red Ale,16.0,0.061,nan,89,Broad Brook Brewing LLC,East Windsor,CT
454,921,Nebraska India Pale Ale,American Amber / Red Ale,12.0,0.05,15.0,493,Broken Tooth Brewing Company,Anchorage,AK
455,920,Polar Pale Ale,American Pale Ale (APA),12.0,0.052,17.0,493,Broken Tooth Brewing Company,Anchorage,AK
456,919,Chugach Session Ale,Cream Ale,12.0,0.048,nan,493,Broken Tooth Brewing Company,Anchorage,AK
457,1384,Fairweather IPA,Kölsch,12.0,0.061,nan,493,Broken Tooth Brewing Company,Anchorage,AK
458,826,East India Pale Ale,English India Pale Ale (IPA),16.0,0.068,47.0,437,Brooklyn Brewery,Lansdale,NY
459,756,Brooklyn Summer Ale,English Pale Mild Ale,12.0,0.045,nan,437,Brooklyn Brewery,Lansdale,NY
460,566,East India Pale Ale,English India Pale Ale (IPA),12.0,0.056,34.0,437,Brooklyn Brewery,Lansdale,NY
461,328,Brooklyn Summer Ale (2011),English Pale Mild Ale,12.0,0.045,nan,437,Brooklyn Brewery,Lansdale,NY
