ProviderNumber,HospitalName,Address1,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1100,ELIZA COFFEE MEMORIAL HOSPITAL,2801 DEBARR ROAD,FLORENCE,AL,35631,LAUDERDALE,2567688400,xuusrree  HHpdpporllss,Voluntary non-profit - Other,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,9900%%,174 patients,AL_PN-2
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AUTAUGA,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-3B,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,9955%%,137 patients,AL_PN-3B
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AALL,35631,LAUDERDALE,2567688400,Acute Care Hospitals,Booojnngstlnn--ooffrOOtteee,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,65 patients,AL_PN-4
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,96%,200 patients,AL_PN-5C
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35233,LAUDERDALE,2563572111,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,HF-3,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),91%,138 patients,AL_PN-6
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LLSJDDEEEDDQKEE,2567688400,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Onnjnbs,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,95%,85 patients,AL_PN-7
110066,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,Acute Care Hospitals,VVilljsrrh  ooooott  --  Iyhhe,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,96%,817 patients,AL_SCIP-CARD-2
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,,35631,LAUDERDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 patients,AL_SCIP-INF-1
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,556611,LAUDERDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SSCCUO--OR22,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,462 patients,SOZO--KJR22
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,MONTGOMERY,AL,35631,LAUDERDALE,2567688400,Acute Care Hospitals,VVoonnttqfubpfffr  Ptthhrr,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,94%,439 patients,AL_SCIP-INF-3
10006,ELIZA COFFEE MEMORIAL HOSPITAL,1653 TEMPLE AVENUE NORTH,FLORENCE,AL,35631,OAAIEEFAALLEE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,89%,130 patients,AL_SCIP-INF-4
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,36330,LAUDERDALE,2567688400,Acute Care Hospitals,VVookuunnrqubjtoorog  ttt,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor),100%,619 patients,AL_SCIP-INF-6
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35901,LAUDERDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,242 patients,AL_SCIP-VTE-1
10006,ELIZA COFFEE MEMORIAL HOSPITAL,1000 FIRST STREET NORTH,FLORENCE,AL,35631,LAUDERDALE,22556677664400,AAxtteeFaarreeBoossppuykw,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,UCTT,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,242 patients,AL_HF-2
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,60%,sgrjtt,AL_AMI-1
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,BUTLER,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AMI-2,Onneeikoonnii  OriieennrssFovveemIInniittokQiiolttiiv((ss))  kghhknn  uurrss  ffrr  Srrrrkqll,50%,2 patients,AL_AMI-2
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,334477,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,SCIP-CARD-2,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),,0 patients,AL_AMI-3
10055,MIZELL MEMORIAL HOSPITAL,987 DRAYTON STREET,LUVERNE,AL,36467,MORGAN,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AAMMU--44,Heart Attack Patients Given Smoking Cessation Advice/Counseling,,0 patients,AL_AMI-4
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,5544,COVINGTON,3344933541,Acute Care Hospitals,Government - Hospital District or Authority,No,Heart Attack,AMI-5,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,2 patients,AL_AMI-5
10016,MIZELL MEMORIAL HOSPITAL,4800 48TH ST,OPP,AL,36467,COFFEE,33443333554411,Acute Care Hospitals,Voluntary non-profit - Private,NNi,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,0 patients,AL_AMI-7A
10007,BINNGSSVVOKHHSSPPKTTAAK,2451 FILLINGIM STREET,ANDALUSIA,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Pneumonia,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,,0 patients,AAQNAA
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-1,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,98%,0 patients,AL_HF-1
000077,NSEE  NROOIIAAOOPPTTAA,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,87%,76 patients,AL_PN-7
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Failure,HF-3,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor),98%,14 patients,AL_HF-3
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3343470584,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,88  osurtt,AL_HF-4
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,333344333355,Acute Care Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,87%,85 patients,AL_PN-2
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AK,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,78%,64 patients,AA__ONN--
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,28 patients,AL_PN-4
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-5C,Onnjniiaa  PPqdnnttssGGiigjjiigojiibbluccss))  iittiij  66  ltSgeerrSrrvvo,9955,87 patients,AA__M--55
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,HOUSTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),88%,57 patients,AL_PN-6
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OOO,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Proprietary,,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,90%,63 patients,AL_PN-7
10007,ST VINCENT'S EAST,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,eggiivknnreefyiioo  PPrreevveebttupb,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,89%,11 patients,AL_SCIP-INF-2
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OOOO,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,VVlllnnttqrryy  oonnfooiiObr,No,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,88%,101 patients,AL_SCIP-INF-1
10007,MIZELL MEMORIAL HOSPITAL,2801 DEBARR ROAD,OPP,Q,36467,COVINGTON,3343470584,ccjgwCCee  liiylla,Voluntary non-profit - Private,No,Pneumonia,PN-3B,surgery patients who were given the  right kind  of antibiotic to help prevent infection,%%,101 patients,AL_SCIP-INF-2
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,HUNTSVILLE,AL,664477,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,AMI-7A,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),93%,100 patients,O__SSCCU--IIMFF33
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,66446677,FKBHTTM,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,ZyggiiaallnneevbPPrreettnn,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,AL_SCIP-INF-4
10007,IISEELLMMEEMMOOIISLLISSPPO,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Wirrtiiccsllnnxttoomwttiinn,SSUOUMD--,uurrrrryy  ppomrsseeuhhst  eenvvrdd  rmmttb  ssuuiiccll  qrlrrwayggrft&&55  qe  hhurrrreegeedd  uussnn    qeetmmeege  eellcctttiicclleerrss  rr  hhaaiirr  nlfteesmm  CC  gaa  rrzzf,100%,45 patients,AL_SCIP-INF-6
10007,MIZELL MEMORIAL HOSPITAL,1912 ALABAMA HIGHWAY 157,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,87%,77 patients,AL_SCIP-VTE-1
10007,NIIZZRLL  NWKOLL  HHOOAPPGAAK,702 N MAIN ST,PPPP,AL,36467,COVINGTON,3348972257,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,8888,76 patients,AL_SCIP-VTE-2
10008,CRENSHAW COMMUNITY HOSPITAL,1111  JZKTTAALLKFK,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,HHraaftt  tt,AMI-1,Heart Attack Patients Given Aspirin at Arrival,0%,102 patients,AL_AMI-1
0088,CRENSHAW COMMUNITY HOSPITAL,1111HHSSOIITTAALL  O,LUVERNE,AALL,36049,CRENSHAW,3343353374,AAxiwCCaa  Ylssiirsll,Government - Federal,YYdss,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,67%,1 patients,AALL__SKK22
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,RREE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),,0 patients,AL_AMI-3
0000,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,OEERR,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,,0 patients,AL_AMI-4
10044,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,S,36049,CRENSHAW,3347561400,Acute Care Hospitals,Government - Federal,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,0%,1 patients,AL_AMI-5
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,IDB,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Pneumonia,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,  aaiieennrss,AL_AMI-7A
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,,0 patients,AL_AMI-8A
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,rwy--Graall,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,4%,26 patients,AL_HF-1
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,35640,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,90%,39 patients,AL_HF-2
10027,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,6644,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Heart Failure,HF-3,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,75%,8 patients,AL_HF-3
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CULLMAN,3343353374,Acute Care Hospitals,Government - Federal,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,0%,5 patients,AL_HF-4
10008,CRENSHAW COMMUNITY HOSPITAL,11HHSSPPIIGOCCUTCCOR,GUNTERSVILLE,AL,36049,CRENSHAW,33333355337744,uur  CCaa  Bissollss,Government - Federal,Yes,PPbwkjii,SCIP-INF-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,100%,16 patients,AL_SCIP-INF-3
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,XRRDJHHWW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Pneumonia,PN-3B,nneeimmoobsOaattiieettzWWoodd  IInniittiiqllWnrfggwccu  RRliklle  yllryfeeaassrrgprre  PPrriiTT  TTdSmmiimoysnn  Lff  TTeeGiidr  ippiiyooee  dQbknlttiia,93%,15 patients,AL_PN-3B
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,HARTSELLE,K,36049,CRENSHAW,33557744,Acute Care Hospitals,Government - Federal,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,33%,9 patients,AL_PN-4
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,JEFFERSON,3343353374,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,95%,21 patients,AL_PN-5C
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,JEENNEE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),62%,22ppaattiinnttw,AL_PN-6
10008,CRENSHAW COMMUNITY HOSPITAL,11WOTTXLL,LUVERNE,AL,35570,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,47%,64 patients,AL_PN-7
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,r,Zuufccsknnwxb  PPeey,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,100%,1 patients,AL_SCIP-CARD-2
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,22oqttiibtt,O__SS--II
,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Urss,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,2 patients,AL_AMI-1
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,2 patients,AL_PN-2
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CCBWBAAS,3333333344,Acute Care Hospitals,Government - Federal,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,AL_SCIP-INF-4
10008,DALE MEDICAL CENTER,11  HHISSOGAAO  CCIIFCCEE,LUVERNE,K,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor),100%,4 patients,AL_SCIP-INF-6
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Hwd,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,4 patients,KAAK--77
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,MONTGOMERY,33333377,Acute Care Hospitals,Government - Federal,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,4 patients,AL_SCIP-VTE-2
10009,HHAAFDEEO  RXQLL  CCEENNRRE,201 PINE STREET NORTHWEST,HARTSELLE,AL,35640,MORGAN,2567736511,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,PN-2,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor),100%,6 patients,AL_AMI-1
10009,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,HARTSELLE,AL,35640,CHILTON,227777665511,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,100%,473 patients,AL_SCIP-CARD-2
10009,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,HARTSELLE,AL,35640,MORGAN,557766551111,Acute Care Hospitals,Proprietary,Yes,Heart Attack,K--CTTD--,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,1 patients,AL_AMI-3
00,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,FAYETTE,AL,35640,MORGAN,2567736511,Acute Care Hospitals,Government - Federal,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,98%,2 patients,AL_AMI-4
10009,DEKALB REGIONAL MEDICAL CENTER,201 PINE STREET NORTHWEST,HARTSELLE,AL,35640,MORGAN,2567736511,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Beta Blocker at Discharge,100%,3 patients,AL_AMI-5
10009,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,HARTSELLE,AL,35640,LRRGGAAJ,2277335511,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,0 patients,AL_AMI-7A
10009,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,HARTSELLE,AL,35640,MORGAN,2567736511,AAccjgraatdHHlappiittaaoss,Proprietary,Yes,HHraaer  AArxkk,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,,0 patients,AL_AMI-8A
,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,HARTSELLE,AL,36467,MORGAN,2567736511,Acute Care Hospitals,Proprietary,Yes,daarrttaaoouuf,HF-1,Heart Failure Patients Given Discharge Instructions,97%,35 patients,AL_HF-1
10009,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,HARTSELLE,AL,35640,OOGGQM,33333322,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,98%,42 patients,AL_HF-2
