ID,model,make,type,year,condition,wheelDrive,doors,engine
474,rl,acura,sedan,2011,new,awd,4,3.7lv6
475,mdx,acura,suv,2011,new,awd,4,3.7lv6
476,mdx,acura,suv,2011,new,awd,4,3.7lv6
477,tsx,acura,sedan,2011,new,fwd,4,2.4li4
478,tl,acura,sedan,2011,new,fwd,4,3.5lv6
479,mdx,acura,suv,2011,new,awd,4,3.7lv6
480,tsx,acura,sedan,2008,used,fwd,4,2.4li4
481,tl,acura,sedan,2010,new,fwd,4,3.5lv6
482,mdx,acura,suv,2011,new,awd,4,3.7lv6
483,rsx,acura,coupe,2003,used,fwd,2,2.0li4
484,tsx,acura,sedan,2011,new,fwd,4,2.4li4
485,tl,acura,sedan,2011,new,fwd,4,3.5lv6
486,tsx,acura,sedan,2010,new,fwd,4,2.4li4
487,mdx,acura,suv,2007,used,awd,4,3.7lv6
488,tsx,acura,sedan,2010,new,fwd,4,2.4li4
489,tsx,acura,sedan,2011,new,fwd,4,2.4li4
490,tl,acura,sedan,2011,new,awd,4,3.7lv6
491,tsx,acura,sedan,2011,new,fwd,4,2.4li4
492,tl,acura,sedan,2005,used,fwd,4,3.2lv6
493,mdx,acura,suv,2011,new,awd,4,3.7lv6
494,mdx,acura,suv,2011,new,awd,4,3.7lv6
495,tsx,acura,sedan,2011,new,fwd,4,2.4li4
496,tl,acura,sedan,2011,new,fwd,4,3.5lv6
497,tl,acura,sedan,2011,new,fwd,4,3.5lv6
498,rdx,acura,suv,2011,new,awd,4,2.3li4
499,mdx,acura,suv,2011,new,awd,4,3.7lv6
500,mdx,acura,suv,2009,used,awd,4,3.7lv6
501,tl,acura,sedan,2008,used,fwd,4,3.2lv6
502,rdx,acura,suv,2011,new,awd,4,2.3li4
503,tsx,acura,sedan,2011,new,fwd,4,3.5lv6
504,mdx,acura,suv,2011,new,awd,4,3.7lv6
505,tsx,acura,sedan,2011,new,fwd,4,2.4li4
506,tl,acura,sedan,2005,used,fwd,4,3.2lv6
507,tl,acura,sedan,2011,new,awd,4,3.7lv6
508,tl,acura,sedan,2002,used,fwd,4,3.2lv6
509,rl,acura,sedan,2009,used,awd,4,3.7lv6
510,tl,acura,sedan,2010,new,awd,4,3.7lv6
511,zdx,acura,suv,2010,used,awd,4,3.7lv6
512,tl,acura,sedan,2011,new,awd,4,3.7lv6
513,mdx,acura,suv,2008,used,awd,4,3.7lv6
514,tsx,acura,sedan,2011,new,fwd,4,2.4li4
515,tsx,acura,sedan,2011,new,fwd,4,2.4li4
516,tsx,acura,sedan,2010,new,fwd,4,2.4li4
517,tsx,acura,sedan,2011,new,fwd,4,2.4li4
518,tsx,acura,sedan,2011,new,fwd,4,2.4li4
519,tl,acura,sedan,2011,new,fwd,4,3.5lv6
520,tsx,acura,sedan,2010,new,fwd,4,3.5lv6
521,rsx,acura,coupe,2004,used,fwd,2,2.0li4
522,tsx,acura,sedan,2011,new,fwd,4,2.4li4
523,tsx,acura,sedan,2008,used,fwd,4,2.4li4
524,tl,acura,sedan,2011,new,fwd,4,3.5lv6
525,tl,acura,sedan,2011,new,fwd,4,3.5lv6
526,mdx,acura,suv,2008,used,awd,4,3.7lv6
527,rdx,acura,suv,2011,new,fwd,4,2.3li4
528,tl,acura,sedan,2007,used,fwd,4,3.2lv6
529,mdx,acura,suv,2011,new,awd,4,3.7lv6
530,tsx,acura,sedan,2011,new,fwd,4,2.4li4
531,rl,acura,sedan,2011,new,awd,4,3.7lv6
532,tsx,acura,sedan,2011,new,fwd,4,2.4li4
533,tsx,acura,sedan,2011,new,fwd,4,2.4li4
534,tl,acura,sedan,2011,new,fwd,4,3.5lv6
535,tsx,acura,sedan,2011,new,fwd,4,2.4li4
536,mdx,acura,suv,2011,new,awd,4,3.7lv6
537,tsx,acura,sedan,2011,new,fwd,4,2.4li4
538,mdx,acura,suv,2010,new,awd,4,3.7lv6
539,mdx,acura,suv,2011,new,awd,4,3.7lv6
540,mdx,acura,suv,2011,new,awd,4,3.7lv6
541,rdx,acura,suv,2011,new,awd,4,2.3li4
542,tl,acura,sedan,2011,new,fwd,4,3.5lv6
543,rdx,acura,suv,2011,new,awd,4,2.3li4
544,tl,acura,sedan,2011,new,awd,4,3.7lv6
545,tl,acura,sedan,2011,new,fwd,4,3.5lv6
546,tsx,acura,sedan,2011,new,fwd,4,2.4li4
547,tl,acura,sedan,2004,used,fwd,4,3.2lv6
548,mdx,acura,suv,2007,used,awd,4,3.7lv6
549,rdx,acura,suv,2011,new,fwd,4,2.3li4
550,mdx,acura,suv,2011,new,awd,4,3.7lv6
551,tsx,acura,sedan,2011,new,fwd,4,2.4li4
552,tl,acura,sedan,2011,new,fwd,4,3.5lv6
553,mdx,acura,suv,2011,new,awd,4,3.7lv6
554,tl,acura,sedan,2011,new,fwd,4,3.5lv6
555,tsx,acura,sedan,2010,new,fwd,4,3.5lv6
556,mdx,acura,suv,2011,new,awd,4,3.7lv6
557,cl,acura,coupe,2001,used,fwd,2,3.2lv6
558,tl,acura,sedan,2011,new,awd,4,3.7lv6
559,tl,acura,sedan,1997,used,fwd,4,3.2lv6
560,tsx,acura,sedan,2010,new,fwd,4,2.4li4
561,tl,acura,sedan,2011,new,fwd,4,3.5lv6
562,tsx,acura,sedan,2010,new,fwd,4,2.4li4
563,mdx,acura,suv,2011,new,awd,4,3.7lv6
564,tl,acura,sedan,2010,new,fwd,4,3.5lv6
565,tsx,acura,sedan,2011,new,fwd,4,2.4li4
566,tl,acura,sedan,2005,used,fwd,4,3.2lv6
567,tsx,acura,sedan,2011,new,fwd,4,2.4li4
568,tl,acura,sedan,2011,new,fwd,4,3.5lv6
569,tsx,acura,sedan,2011,new,fwd,4,2.4li4
570,cl,acura,coupe,1999,used,fwd,2,3.0lv6
571,tl,acura,sedan,2011,new,fwd,4,3.5lv6
572,mdx,acura,suv,2009,used,awd,4,3.7lv6
573,tsx,acura,sedan,2010,used,fwd,4,2.4li4
574,rdx,acura,suv,2011,new,awd,4,2.3li4
575,tsx,acura,sedan,2011,new,fwd,4,2.4li4
576,mdx,acura,suv,2011,new,awd,4,3.7lv6
577,rl,acura,sedan,1998,used,fwd,4,3.5lv6
578,rdx,acura,suv,2011,new,fwd,4,2.3li4
579,tl,acura,sedan,2011,new,fwd,4,3.5lv6
580,rdx,acura,suv,2011,new,awd,4,2.3li4
581,tl,acura,sedan,2010,new,awd,4,3.7lv6
582,tl,acura,sedan,2011,new,fwd,4,3.5lv6
583,rdx,acura,suv,2011,new,fwd,4,2.3li4
584,tl,acura,sedan,2011,new,fwd,4,3.5lv6
585,tl,acura,sedan,2008,used,fwd,4,3.2lv6
586,tsx,acura,sedan,2011,new,fwd,4,2.4li4
587,tsx,acura,sedan,2008,used,fwd,4,2.4li4
588,tl,acura,sedan,2011,new,fwd,4,3.5lv6
589,mdx,acura,suv,2011,new,awd,4,3.7lv6
590,tsx,acura,sedan,2007,used,fwd,4,2.4li4
591,mdx,acura,suv,2011,new,awd,4,3.7lv6
592,rdx,acura,suv,2011,new,fwd,4,2.3li4
593,rdx,acura,suv,2010,new,awd,4,2.3li4
594,tsx,acura,sedan,2010,new,fwd,4,3.5lv6
595,tsx,acura,sedan,2010,new,fwd,4,2.4li4
596,tl,acura,sedan,2011,new,fwd,4,3.5lv6
597,tl,acura,sedan,2011,new,fwd,4,3.5lv6
598,mdx,acura,suv,2011,new,awd,4,3.7lv6
599,tsx,acura,sedan,2010,new,fwd,4,2.4li4
600,rdx,acura,suv,2007,used,awd,4,2.3li4
601,rl,acura,sedan,2000,used,fwd,4,3.5lv6
602,tl,acura,sedan,2011,new,awd,4,3.7lv6
603,tl,acura,sedan,2011,new,fwd,4,3.5lv6
604,tsx,acura,sedan,2010,new,fwd,4,2.4li4
605,rdx,acura,suv,2011,new,fwd,4,2.3li4
606,tl,acura,sedan,2011,new,fwd,4,3.5lv6
607,tl,acura,sedan,1999,used,fwd,4,3.2lv6
608,tsx,acura,sedan,2011,new,fwd,4,2.4li4
609,rdx,acura,suv,2011,new,awd,4,2.3li4
610,mdx,acura,suv,2011,new,awd,4,3.7lv6
611,rdx,acura,suv,2011,new,awd,4,2.3li4
612,rl,acura,sedan,2007,used,awd,4,3.5lv6
613,tl,acura,sedan,2011,new,fwd,4,3.5lv6
614,tl,acura,sedan,2011,new,fwd,4,3.5lv6
615,rdx,acura,suv,2011,new,awd,4,2.3li4
616,mdx,acura,suv,2011,new,awd,4,3.7lv6
617,mdx,acura,suv,2011,new,awd,4,3.7lv6
618,tsx,acura,sedan,2011,new,fwd,4,2.4li4
619,mdx,acura,suv,2011,new,awd,4,3.7lv6
620,tsx,acura,sedan,2011,new,fwd,4,2.4li4
621,mdx,acura,suv,2008,used,awd,4,3.7lv6
622,tl,acura,sedan,2010,new,fwd,4,3.5lv6
623,tl,acura,sedan,2011,new,fwd,4,3.5lv6
624,tsx,acura,sedan,2008,used,fwd,4,2.4li4
625,mdx,acura,suv,2011,new,awd,4,3.7lv6
626,zdx,acura,suv,2011,new,awd,4,3.7lv6
627,tl,acura,sedan,2011,new,fwd,4,3.5lv6
628,tsx,acura,sedan,2010,new,fwd,4,2.4li4
629,tsx,acura,sedan,2005,used,fwd,4,2.4li4
630,tl,acura,sedan,2011,new,fwd,4,3.5lv6
631,mdx,acura,suv,2011,new,awd,4,3.7lv6
632,rdx,acura,suv,2008,used,awd,4,2.3li4
633,mdx,acura,suv,2011,new,awd,4,3.7lv6
634,rdx,acura,suv,2011,new,awd,4,2.3li4
635,tl,acura,sedan,2011,new,awd,4,3.7lv6
636,mdx,acura,suv,2011,new,awd,4,3.7lv6
637,tsx,acura,sedan,2011,new,fwd,4,2.4li4
638,tsx,acura,sedan,2008,used,fwd,4,2.4li4
639,tsx,acura,sedan,2011,new,fwd,4,2.4li4
640,tsx,acura,sedan,2011,new,fwd,4,2.4li4
641,mdx,acura,suv,2011,new,awd,4,3.7lv6
642,tl,acura,sedan,2011,new,fwd,4,3.5lv6
643,tl,acura,sedan,2010,used,fwd,4,3.5lv6
644,tsx,acura,sedan,2010,new,fwd,4,2.4li4
645,mdx,acura,suv,2008,used,awd,4,3.7lv6
646,tl,acura,sedan,2011,new,fwd,4,3.5lv6
647,rdx,acura,suv,2011,new,fwd,4,2.3li4
648,tsx,acura,sedan,2008,used,fwd,4,2.4li4
649,mdx,acura,suv,2011,new,awd,4,3.7lv6
650,mdx,acura,suv,2007,used,awd,4,3.7lv6
651,rdx,acura,suv,2011,new,fwd,4,2.3li4
652,mdx,acura,suv,2003,used,4x4,4,3.5lv6
653,tl,acura,sedan,2011,new,fwd,4,3.5lv6
654,tsx,acura,sedan,2010,new,fwd,4,2.4li4
655,mdx,acura,suv,2011,new,awd,4,3.7lv6
656,tl,acura,sedan,2010,new,fwd,4,3.5lv6
657,tl,acura,sedan,2011,new,fwd,4,3.5lv6
658,zdx,acura,suv,2010,new,awd,4,3.7lv6
659,tsx,acura,sedan,2009,used,fwd,4,2.4li4
660,tl,acura,sedan,2011,new,fwd,4,3.5lv6
661,tsx,acura,sedan,2008,used,fwd,4,2.4li4
662,rdx,acura,suv,2011,new,fwd,4,2.3li4
663,mdx,acura,suv,2011,new,awd,4,3.7lv6
664,rdx,acura,suv,2011,new,awd,4,2.3li4
665,mdx,acura,suv,2010,new,awd,4,3.7lv6
666,mdx,acura,suv,2011,new,awd,4,3.7lv6
667,rdx,acura,suv,2011,new,fwd,4,2.3li4
668,tl,acura,sedan,2010,new,fwd,4,3.5lv6
669,mdx,acura,suv,2011,new,awd,4,3.7lv6
670,tl,acura,sedan,2004,used,fwd,4,3.2lv6
671,mdx,acura,suv,2003,used,4x4,4,3.5lv6
672,rdx,acura,suv,2011,new,fwd,4,2.3li4
673,mdx,acura,suv,2011,new,awd,4,3.7lv6
674,rdx,acura,suv,2011,new,fwd,4,2.3li4
675,mdx,acura,suv,2011,new,awd,4,3.7lv6
676,tl,acura,sedan,2011,new,fwd,4,3.5lv6
677,rdx,acura,suv,2011,new,awd,4,2.3li4
678,mdx,acura,suv,2011,new,awd,4,3.7lv6
679,rdx,acura,suv,2011,new,fwd,4,2.3li4
680,tl,acura,sedan,2011,new,fwd,4,3.5lv6
681,mdx,acura,suv,2003,used,4x4,4,3.5lv6
682,mdx,acura,suv,2011,new,awd,4,3.7lv6
683,tsx,acura,sedan,2011,new,fwd,4,2.4li4
684,tsx,acura,sedan,2010,new,fwd,4,2.4li4
685,tl,acura,sedan,2010,new,fwd,4,3.5lv6
686,cl,acura,coupe,1999,used,fwd,2,3.0lv6
687,tl,acura,sedan,2011,new,fwd,4,3.5lv6
688,tl,acura,sedan,2011,new,fwd,4,3.5lv6
689,tsx,acura,sedan,2011,new,fwd,4,2.4li4
690,tl,acura,sedan,2011,new,fwd,4,3.5lv6
691,mdx,acura,suv,2011,new,awd,4,3.7lv6
692,tl,acura,sedan,2011,new,fwd,4,3.5lv6
693,mdx,acura,suv,2011,new,awd,4,3.7lv6
694,mdx,acura,suv,2011,new,awd,4,3.7lv6
695,rdx,acura,suv,2011,new,awd,4,2.3li4
696,tsx,acura,sedan,2011,new,fwd,4,2.4li4
697,tsx,acura,sedan,2010,used,fwd,4,2.4li4
698,tl,acura,sedan,2011,new,fwd,4,3.5lv6
699,mdx,acura,suv,2011,new,awd,4,3.7lv6
700,mdx,acura,suv,2011,new,awd,4,3.7lv6
701,mdx,acura,suv,2011,new,awd,4,3.7lv6
702,mdx,acura,suv,2011,new,awd,4,3.7lv6
703,tsx,acura,sedan,2011,new,fwd,4,2.4li4
704,mdx,acura,suv,2011,new,awd,4,3.7lv6
705,mdx,acura,suv,2011,new,awd,4,3.7lv6
706,tl,acura,sedan,2010,new,fwd,4,3.5lv6
707,mdx,acura,suv,2011,new,awd,4,3.7lv6
708,tsx,acura,sedan,2011,new,fwd,4,2.4li4
709,mdx,acura,suv,2011,new,awd,4,3.7lv6
710,mdx,acura,suv,2011,new,awd,4,3.7lv6
711,mdx,acura,suv,2011,new,awd,4,3.7lv6
712,rdx,acura,suv,2010,new,awd,4,2.3li4
713,tl,acura,sedan,2011,new,fwd,4,3.5lv6
714,tl,acura,sedan,2011,new,fwd,4,3.5lv6
715,rdx,acura,suv,2011,new,awd,4,2.3li4
716,mdx,acura,suv,2011,new,awd,4,3.7lv6
717,mdx,acura,suv,2011,new,awd,4,3.7lv6
718,tsx,acura,sedan,2009,used,fwd,4,2.4li4
719,tl,acura,sedan,2011,new,fwd,4,3.5lv6
720,tl,acura,sedan,2011,new,awd,4,3.7lv6
721,mdx,acura,suv,2011,new,awd,4,3.7lv6
722,rdx,acura,suv,2011,new,awd,4,2.3li4
723,rdx,acura,suv,2011,new,awd,4,2.3li4
724,mdx,acura,suv,2011,new,awd,4,3.7lv6
725,zdx,acura,suv,2010,new,awd,4,3.7lv6
726,tl,acura,sedan,2008,used,fwd,4,3.2lv6
727,tl,acura,sedan,2003,used,fwd,4,3.2lv6
728,tl,acura,sedan,2011,new,fwd,4,3.5lv6
729,tl,acura,sedan,2011,new,fwd,4,3.5lv6
730,rdx,acura,suv,2011,new,fwd,4,2.3li4
731,tl,acura,sedan,2008,used,fwd,4,3.2lv6
732,tl,acura,sedan,2007,used,fwd,4,3.5lv6
733,mdx,acura,suv,2007,used,awd,4,3.7lv6
734,tl,acura,sedan,2008,used,fwd,4,3.2lv6
735,tl,acura,sedan,2011,new,fwd,4,3.5lv6
736,mdx,acura,suv,2011,new,awd,4,3.7lv6
737,mdx,acura,suv,2011,new,awd,4,3.7lv6
738,tsx,acura,sedan,2011,new,fwd,4,2.4li4
739,rdx,acura,suv,2011,new,fwd,4,2.3li4
740,mdx,acura,suv,2011,new,awd,4,3.7lv6
741,rdx,acura,suv,2011,new,awd,4,2.3li4
742,tsx,acura,sedan,2010,new,fwd,4,2.4li4
743,mdx,acura,suv,2011,new,awd,4,3.7lv6
744,tl,acura,sedan,2009,used,fwd,4,3.5lv6
745,tl,acura,sedan,2011,new,fwd,4,3.5lv6
746,tl,acura,sedan,2008,used,fwd,4,3.2lv6
747,rdx,acura,suv,2011,new,fwd,4,2.3li4
748,tsx,acura,sedan,2011,new,fwd,4,2.4li4
749,tl,acura,sedan,2011,new,awd,4,3.7lv6
750,mdx,acura,suv,2011,new,awd,4,3.7lv6
751,zdx,acura,suv,2011,new,awd,4,3.7lv6
752,tl,acura,sedan,2011,new,fwd,4,3.5lv6
753,tsx,acura,sedan,2010,new,fwd,4,2.4li4
754,tsx,acura,sedan,2005,used,fwd,4,2.4li4
755,mdx,acura,suv,2011,new,awd,4,3.7lv6
756,tl,acura,sedan,2011,new,fwd,4,3.5lv6
757,mdx,acura,suv,2011,new,awd,4,3.7lv6
758,rdx,acura,suv,2008,used,awd,4,2.3li4
759,mdx,acura,suv,2011,new,awd,4,3.7lv6
760,rdx,acura,suv,2011,new,awd,4,2.3li4
761,tl,acura,sedan,2011,new,fwd,4,3.5lv6
762,tl,acura,sedan,2011,new,awd,4,3.7lv6
763,mdx,acura,suv,2011,new,awd,4,3.7lv6
764,tsx,acura,sedan,2011,new,fwd,4,2.4li4
765,tsx,acura,sedan,2008,used,fwd,4,2.4li4
766,tsx,acura,sedan,2011,new,fwd,4,2.4li4
767,tl,acura,sedan,2010,new,awd,4,3.7lv6
768,tsx,acura,sedan,2011,new,fwd,4,2.4li4
769,mdx,acura,suv,2011,new,awd,4,3.7lv6
770,tl,acura,sedan,2011,new,fwd,4,3.5lv6
771,tl,acura,sedan,2010,used,fwd,4,3.5lv6
772,tsx,acura,sedan,2010,new,fwd,4,2.4li4
773,tsx,acura,sedan,2010,new,fwd,4,2.4li4
774,mdx,acura,suv,2008,used,awd,4,3.7lv6
775,tl,acura,sedan,2011,new,fwd,4,3.5lv6
776,rdx,acura,suv,2011,new,fwd,4,2.3li4
777,tsx,acura,sedan,2008,used,fwd,4,2.4li4
778,mdx,acura,suv,2011,new,awd,4,3.7lv6
779,tl,acura,sedan,2007,used,fwd,4,3.2lv6
780,mdx,acura,suv,2007,used,awd,4,3.7lv6
781,rdx,acura,suv,2011,new,fwd,4,2.3li4
782,mdx,acura,suv,2003,used,4x4,4,3.5lv6
783,tl,acura,sedan,2011,new,fwd,4,3.5lv6
784,tsx,acura,sedan,2010,new,fwd,4,2.4li4
785,mdx,acura,suv,2011,new,awd,4,3.7lv6
786,mdx,acura,suv,2011,new,awd,4,3.7lv6
787,tl,acura,sedan,2010,new,fwd,4,3.5lv6
788,tl,acura,sedan,2011,new,fwd,4,3.5lv6
789,zdx,acura,suv,2010,new,awd,4,3.7lv6
790,tsx,acura,sedan,2009,used,fwd,4,2.4li4
791,mdx,acura,suv,2011,new,awd,4,3.7lv6
792,tl,acura,sedan,2011,new,fwd,4,3.5lv6
793,tsx,acura,sedan,2008,used,fwd,4,2.4li4
794,rdx,acura,suv,2011,new,fwd,4,2.3li4
795,mdx,acura,suv,2011,new,awd,4,3.7lv6
796,rdx,acura,suv,2011,new,awd,4,2.3li4
797,tl,acura,sedan,2011,new,fwd,4,3.5lv6
798,mdx,acura,suv,2010,new,awd,4,3.7lv6
799,mdx,acura,suv,2011,new,awd,4,3.7lv6
800,rdx,acura,suv,2011,new,fwd,4,2.3li4
801,tl,acura,sedan,2010,new,fwd,4,3.5lv6
802,mdx,acura,suv,2011,new,awd,4,3.7lv6
803,mdx,acura,suv,2011,new,awd,4,3.7lv6
804,tl,acura,sedan,2004,used,fwd,4,3.2lv6
805,mdx,acura,suv,2003,used,4x4,4,3.5lv6
806,rdx,acura,suv,2011,new,fwd,4,2.3li4
807,mdx,acura,suv,2011,new,awd,4,3.7lv6
808,rdx,acura,suv,2011,new,fwd,4,2.3li4
809,tsx,acura,sedan,2011,new,fwd,4,2.4li4
810,mdx,acura,suv,2011,new,awd,4,3.7lv6
811,tl,acura,sedan,2011,new,fwd,4,3.5lv6
812,rdx,acura,suv,2011,new,awd,4,2.3li4
813,mdx,acura,suv,2011,new,awd,4,3.7lv6
814,rdx,acura,suv,2011,new,fwd,4,2.3li4
815,mdx,acura,suv,2011,new,awd,4,3.7lv6
816,tl,acura,sedan,2011,new,fwd,4,3.5lv6
817,mdx,acura,suv,2003,used,4x4,4,3.5lv6
818,mdx,acura,suv,2011,new,awd,4,3.7lv6
819,tsx,acura,sedan,2011,new,fwd,4,2.4li4
820,tsx,acura,sedan,2010,new,fwd,4,2.4li4
821,tsx,acura,sedan,2011,new,fwd,4,2.4li4
822,tl,acura,sedan,2010,new,fwd,4,3.5lv6
823,cl,acura,coupe,1999,used,fwd,2,3.0lv6
824,tl,acura,sedan,2011,new,fwd,4,3.5lv6
825,tl,acura,sedan,2011,new,fwd,4,3.5lv6
826,tsx,acura,sedan,2011,new,fwd,4,2.4li4
827,rl,acura,sedan,2011,new,awd,4,3.7lv6
828,tl,acura,sedan,2011,new,fwd,4,3.5lv6
829,mdx,acura,suv,2011,new,awd,4,3.7lv6
830,tl,acura,sedan,2011,new,fwd,4,3.5lv6
831,mdx,acura,suv,2011,new,awd,4,3.7lv6
832,mdx,acura,suv,2011,new,awd,4,3.7lv6
833,mdx,acura,suv,2011,new,awd,4,3.7lv6
834,rdx,acura,suv,2011,new,awd,4,2.3li4
835,tsx,acura,sedan,2011,new,fwd,4,2.4li4
836,tsx,acura,sedan,2010,used,fwd,4,2.4li4
837,tl,acura,sedan,2011,new,fwd,4,3.5lv6
838,mdx,acura,suv,2011,new,awd,4,3.7lv6
839,tl,acura,sedan,2011,new,fwd,4,3.5lv6
840,mdx,acura,suv,2011,new,awd,4,3.7lv6
841,mdx,acura,suv,2011,new,awd,4,3.7lv6
842,mdx,acura,suv,2011,new,awd,4,3.7lv6
843,tsx,acura,sedan,2011,new,fwd,4,2.4li4
844,mdx,acura,suv,2011,new,awd,4,3.7lv6
845,tl,acura,sedan,2011,new,fwd,4,3.5lv6
846,mdx,acura,suv,2011,new,awd,4,3.7lv6
847,tl,acura,sedan,2010,new,fwd,4,3.5lv6
848,mdx,acura,suv,2011,new,awd,4,3.7lv6
849,tsx,acura,sedan,2011,new,fwd,4,2.4li4
850,mdx,acura,suv,2011,new,awd,4,3.7lv6
851,mdx,acura,suv,2006,used,4x4,4,3.5lv6
852,mdx,acura,suv,2011,new,awd,4,3.7lv6
853,mdx,acura,suv,2011,new,awd,4,3.7lv6
854,rdx,acura,suv,2010,new,awd,4,2.3li4
855,tl,acura,sedan,2011,new,fwd,4,3.5lv6
856,tl,acura,sedan,2011,new,fwd,4,3.5lv6
857,tl,acura,sedan,2008,used,fwd,4,3.2lv6
858,rdx,acura,suv,2011,new,awd,4,2.3li4
859,mdx,acura,suv,2011,new,awd,4,3.7lv6
860,mdx,acura,suv,2011,new,awd,4,3.7lv6
861,tsx,acura,sedan,2009,used,fwd,4,2.4li4
862,tl,acura,sedan,2011,new,fwd,4,3.5lv6
863,rsx,acura,coupe,2003,used,fwd,2,2.0li4
864,tl,acura,sedan,2011,new,awd,4,3.7lv6
865,mdx,acura,suv,2011,new,awd,4,3.7lv6
866,rdx,acura,suv,2011,new,awd,4,2.3li4
867,rdx,acura,suv,2011,new,awd,4,2.3li4
868,mdx,acura,suv,2011,new,awd,4,3.7lv6
869,mdx,acura,suv,2011,new,awd,4,3.7lv6
870,zdx,acura,suv,2010,new,awd,4,3.7lv6
871,tl,acura,sedan,2008,used,fwd,4,3.2lv6
872,tl,acura,sedan,2003,used,fwd,4,3.2lv6
873,tl,acura,sedan,2011,new,fwd,4,3.5lv6
874,tl,acura,sedan,2011,new,fwd,4,3.5lv6
875,tl,acura,sedan,2011,new,fwd,4,3.5lv6
876,rdx,acura,suv,2011,new,fwd,4,2.3li4
877,tl,acura,sedan,2008,used,fwd,4,3.2lv6
878,tl,acura,sedan,2007,used,fwd,4,3.5lv6
879,mdx,acura,suv,2007,used,awd,4,3.7lv6
880,tl,acura,sedan,2008,used,fwd,4,3.2lv6
881,mdx,acura,suv,2011,new,awd,4,3.7lv6
882,tl,acura,sedan,2011,new,fwd,4,3.5lv6
883,mdx,acura,suv,2011,new,awd,4,3.7lv6
884,mdx,acura,suv,2011,new,awd,4,3.7lv6
885,tsx,acura,sedan,2011,new,fwd,4,2.4li4
886,rdx,acura,suv,2011,new,fwd,4,2.3li4
887,tl,acura,sedan,2010,new,fwd,4,3.5lv6
888,mdx,acura,suv,2011,new,awd,4,3.7lv6
889,rdx,acura,suv,2011,new,awd,4,2.3li4
890,tsx,acura,sedan,2010,new,fwd,4,2.4li4
891,mdx,acura,suv,2011,new,awd,4,3.7lv6
892,tl,acura,sedan,2009,used,fwd,4,3.5lv6
893,rdx,acura,suv,2011,new,awd,4,2.3li4
894,tl,acura,sedan,2011,new,fwd,4,3.5lv6
895,tl,acura,sedan,2008,used,fwd,4,3.2lv6
896,rdx,acura,suv,2011,new,fwd,4,2.3li4
897,tsx,acura,sedan,2011,new,fwd,4,2.4li4
898,tl,acura,sedan,2011,new,awd,4,3.7lv6
899,rl,acura,sedan,2011,new,awd,4,3.7lv6
900,tl,acura,sedan,2011,new,fwd,4,3.5lv6
901,tl,acura,sedan,2006,used,fwd,4,3.2lv6
902,tsx,acura,sedan,2008,used,fwd,4,2.4li4
903,rdx,acura,suv,2011,new,fwd,4,2.3li4
904,tsx,acura,sedan,2011,new,fwd,4,2.4li4
905,tsx,acura,sedan,2011,new,fwd,4,2.4li4
906,tl,acura,sedan,2011,new,awd,4,3.7lv6
907,mdx,acura,suv,2011,new,awd,4,3.7lv6
908,rdx,acura,suv,2010,new,awd,4,2.3li4
909,mdx,acura,suv,2011,new,awd,4,3.7lv6
910,rdx,acura,suv,2011,new,awd,4,2.3li4
911,mdx,acura,suv,2011,new,awd,4,3.7lv6
912,rdx,acura,suv,2011,new,fwd,4,2.3li4
913,tsx,acura,sedan,2008,used,fwd,4,2.4li4
914,tl,acura,sedan,2011,new,fwd,4,3.5lv6
915,mdx,acura,suv,2011,new,awd,4,3.7lv6
916,tsx,acura,sedan,2011,new,fwd,4,2.4li4
917,mdx,acura,suv,2011,new,awd,4,3.7lv6
918,tsx,acura,sedan,2011,new,fwd,4,2.4li4
919,tl,acura,sedan,2011,new,fwd,4,3.5lv6
920,tsx,acura,sedan,2011,new,fwd,4,2.4li4
921,mdx,acura,suv,2011,new,awd,4,3.7lv6
922,tl,acura,sedan,2010,new,fwd,4,3.5lv6
923,tl,acura,sedan,2011,new,fwd,4,3.5lv6
924,mdx,acura,suv,2011,new,awd,4,3.7lv6
925,rdx,acura,suv,2011,new,fwd,4,2.3li4
926,tl,acura,sedan,2007,used,fwd,4,3.5lv6
927,tsx,acura,sedan,2010,new,fwd,4,2.4li4
928,mdx,acura,suv,2011,new,awd,4,3.7lv6
929,mdx,acura,suv,2011,new,awd,4,3.7lv6
930,tsx,acura,sedan,2008,used,fwd,4,2.4li4
931,mdx,acura,suv,2011,new,awd,4,3.7lv6
932,rdx,acura,suv,2011,new,fwd,4,2.3li4
933,mdx,acura,suv,2002,used,4x4,4,3.5lv6
934,rdx,acura,suv,2011,new,fwd,4,2.3li4
935,rdx,acura,suv,2011,new,awd,4,2.3li4
936,rl,acura,sedan,2011,new,awd,4,3.7lv6
937,tsx,acura,sedan,2011,new,fwd,4,2.4li4
938,tl,acura,sedan,2007,used,fwd,4,3.2lv6
939,mdx,acura,suv,2011,new,awd,4,3.7lv6
940,tsx,acura,sedan,2010,new,fwd,4,2.4li4
941,tsx,acura,sedan,2011,new,fwd,4,2.4li4
942,tl,acura,sedan,2010,new,fwd,4,3.5lv6
943,tl,acura,sedan,2011,new,awd,4,3.7lv6
944,tl,acura,sedan,2011,new,fwd,4,3.5lv6
945,tl,acura,sedan,2003,used,fwd,4,3.2lv6
946,tsx,acura,sedan,2006,used,fwd,4,2.4li4
947,mdx,acura,suv,2009,used,awd,4,3.7lv6
