ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
246,2594,Brooklyn Summer Ale,Saison / Farmhouse Ale,12.0,0.08,nan,477,Sixpoint Craft Ales,Sheffield,MA
247,2313,Java the Hop,Hefeweizen,12.0,0.049,nan,8,King Street Brewing Company,Boise,CA
248,2469,Pothole Stout,American Pale Lager,16.0,0.062,nan,125,DC Brau Brewing Company,Holland,CA
249,2586,P-51 Porter,Fruit / Vegetable Beer,16.0,0.06,nan,40,Karbach Brewing Company,Portland,CA
250,1417,All American Blonde Ale,American IPA,16.0,0.063,60.0,161,Big Muddy Brewing,Murphysboro,CA
251,1953,1881 California Red,Czech Pilsener,12.0,0.05,nan,519,Big River Brewing Company,Chattanooga,TN
252,632,Nooner,Scotch Ale / Wee Heavy,16.0,0.074,15.0,519,Big River Brewing Company,Chattanooga,TN
253,1714,Rye Porter,American IPA,12.0,0.055,nan,336,Big Sky Brewing Company,San Francisco,OR
254,1713,Scape Goat Pale Ale,English Pale Ale,16.0,0.052,40.0,212,Bale Breaker Brewing Company,Missoula,WI
255,1712,Dank IPA (2012),American Pale Wheat Ale,12.0,0.056,nan,336,Against the Grain Brewery,Crozet,MA
256,1711,Wachusett Light IPA (2013),American Brown Ale,12.0,0.062,nan,10,Big Sky Brewing Company,Missoula,WA
257,482,Fat Tire Amber Ale,English Strong Ale,16.0,0.05,65.0,336,Big Sky Brewing Company,Missoula,MT
258,2495,Boy King,Vienna Lager,12.0,0.056,80.0,336,Center of the Universe Brewing C...,Menominie,MI
259,766,Montana Trout Slayer Ale (2012),American Pale Wheat Ale,12.0,0.05,nan,336,Big Sky Brewing Company,Bend,NC
260,579,Hot Rod Red,English India Pale Ale (IPA),12.0,0.062,nan,17,The Brewer's Art,Lahaina,NY
261,2076,Summer Honey,American Pale Wheat Ale,12.0,0.047,nan,392,St. Julian Winery,Missoula,MT
262,1748,Scape Goat Pale Ale (2010),English Pale Ale,16.0,0.05,82.0,336,Cans Bar and Canteen,Missoula,MT
263,2668,Montana Trout Slayer Ale (2009),Scottish Ale,12.0,0.058,nan,46,Real Ale Brewing Company,Grand Rapids,MT
264,1900,Count Hopula (Vault Series),English Pale Ale,12.0,0.051,120.0,336,Stevens Point Brewery,Westminster,MT
265,2511,Arcus IPA,Belgian Pale Ale,16.0,0.09,82.0,536,Big Storm Brewing Company,Murphysboro,FL
266,2095,UFO Gingerland,American Pale Ale (APA),12.0,0.059,nan,221,Jack's Hard Cider (Hauser Estate...,Lafayette,CO
267,1257,Hop Session,American Pale Ale (APA),16.0,0.049,28.0,444,Thunderhead Brewing Company,Chicago,NC
268,2228,Oklahoma Suks,Kölsch,12.0,0.05,nan,444,Big Wood Brewery,Chicago,HI
269,87,Heady Topper,Belgian Pale Ale,16.0,0.07,nan,235,Flat 12 Bierwerks,Vadnais Heights,WI
270,973,Pumpkin Beast,American IPA,16.0,0.047,nan,84,Big Wood Brewery,Vadnais Heights,CO
271,730,Upslope Foreign Style Stout,American IPA,12.0,0.065,36.0,132,Big Wood Brewery,Davenport,AK
272,770,Jalapeno Pale Ale,American Pale Ale (APA),12.0,0.072,nan,299,Birdsong Brewing Company,Bridgman,CO
273,1441,Next Adventure Black IPA,American IPA,12.0,0.085,nan,65,Bitter Root Brewing,Hamilton,MT
274,1413,Single Hop Ale,Cider,12.0,0.063,nan,24,Bitter Root Brewing,Hamilton,PA
275,2560,Sawtooth Ale,American Blonde Ale,16.0,0.072,nan,460,Sixpoint Craft Ales,San Diego,TX
276,2026,Santa's Secret,Saison / Farmhouse Ale,12.0,0.058,nan,18,SanTan Brewing Company,Boulder,CT
277,2104,Deception,American Stout,16.0,0.045,nan,150,Black Market Brewing Company,Dallas,CA
278,1898,Great Crescent Coconut Porter (2012),American IPA,12.0,0.053,nan,550,Tallgrass Brewing Company,Williams,CA
279,2335,Peacemaker Pale Ale,Milk / Sweet Stout,12.0,0.067,20.0,112,Black Market Brewing Company,Grand Rapids,CA
280,2193,Aftermath Pale Ale,Hefeweizen,12.0,0.08,44.0,125,North Country Brewing Company,Temecula,CO
281,2233,American India Red Ale,Scotch Ale / Wee Heavy,12.0,0.052,35.0,128,Devil's Backbone Brewing Company,Denver,CO
282,1849,American Red Porter,American Porter,12.0,0.08,nan,496,Union Craft Brewing,Fort Worth,ID
283,1621,Proxima IPA,American IPA,12.0,0.078,34.0,294,Black Shirt Brewing Company,Providence,WA
284,1847,2020 IPA,American Brown Ale,16.0,0.072,44.0,133,Black Shirt Brewing Company,Westfield,NJ
285,2485,Saddle Bronc Brown Ale,Cider,12.0,0.048,nan,241,Black Tooth Brewing Company,Sheridan,WY
286,2111,Blueberry Blonde Ale,American Blonde Ale,16.0,0.046,12.0,79,Old Forge Brewing Company,Meadville,PA
287,2443,Flying Sailor,American Double / Imperial IPA,12.0,0.073,nan,329,Cigar City Brewing Company,Marquette,MA
288,1223,The Crisp,American IPA,12.0,0.072,nan,12,Greenbrier Valley Brewing Company,Chicago,AZ
289,1661,Rivet Irish Red Ale,American Pale Lager,12.0,0.051,nan,289,Blackrocks Brewery,Belt,CO
290,1953,Honey Lav,Rye Beer,12.0,0.052,nan,265,Blackrocks Brewery,Brooklyn,MI
291,1450,Coconut Brown Ale,American Brown Ale,12.0,0.068,nan,51,Mogollon Brewing Company,Marquette,MI
292,1794,Chuli Stout,American IPA,12.0,0.06,nan,422,Boston Beer Company,San Diego,HI
293,2606,HUB Lager,Cream Ale,12.0,0.055,nan,128,Blackrocks Brewery,Denver,CA
294,1735,1800 Big Log Wheat (2012),American Pale Wheat Ale,12.0,0.075,nan,165,Steamworks Brewing Company,Lincoln,NE
295,683,White Thai,American Pilsner,12.0,nan,nan,309,Oskar Blues Brewery,Kalamazoo,WA
296,463,Wrath of Pele,American IPA,12.0,0.055,nan,380,Blue Blood Brewing Company,Belfast,CO
297,1320,Bitter Bitch,American IPA,12.0,0.08,nan,33,New South Brewing Company,Lincoln,IL
298,1319,Monk from the 'Yunk,American Double / Imperial IPA,12.0,0.096,nan,79,King Street Brewing Company,Marquette,NE
299,71,Petit Mutant,American Pale Ale (APA),12.0,0.052,nan,368,Blue Blood Brewing Company,Utica,NE
300,1214,N Street Drive-In 50th Anniversary IPA,American IPA,12.0,nan,nan,380,Natian Brewery,Lincoln,NE
301,1012,Wall's End,American IPA,12.0,0.048,nan,59,Blue Blood Brewing Company,Chandler,TX
302,942,1335 Wicked Snout,Hefeweizen,12.0,0.064,nan,380,Blue Blood Brewing Company,Utica,MI
303,2022,543 Skull Creek Fresh Hopped Pale Ale,Dunkelweizen,16.0,0.063,nan,66,Back East Brewing Company,Portland,MI
304,2630,Ozark American Pale Ale,Extra Special / Strong Bitter (ESB),12.0,0.056,nan,531,Long Trail Brewing Company,Lincoln,NC
305,1081,Sidekick Extra Pale Ale,American Brown Ale,12.0,0.075,11.0,40,Astoria Brewing Company,Lincoln,NE
306,612,1327 Pod's ESB,Belgian Pale Ale,12.0,0.059,nan,522,Texian Brewing Co.,Lincoln,NE
307,1777,Undertaker (2014),American Pale Ale (APA),12.0,0.046,nan,380,Blue Blood Brewing Company,Claremont,NE
308,2520,Hoponius Union,American Pale Ale (APA),16.0,0.059,nan,386,Brooklyn Brewery,Eugene,OR
309,734,Green Bullet Organic India Pale Ale,Mead,12.0,0.05,nan,422,Blue Dog Mead,Salt Lake City,IL
310,980,Quarter Mile Double IPA,American Double / Imperial IPA,16.0,0.05,25.0,366,Blue Hills Brewery,Grand Rapids,NY
311,1547,Full Nelson Pale Ale,English Stout,12.0,0.052,nan,12,Blue Mountain Brewery,Monroe,VA
312,2271,Pt. Bonita Rustic Lager,American Stout,12.0,0.055,17.0,171,Magic Hat Brewing Company,Afton,NY
313,741,Station 33 Firehouse Red,Euro Pale Lager,12.0,0.099,nan,234,Laughing Dog Brewing Company,Tampa,CA
314,1318,Mystical Stout,American Amber / Red Lager,12.0,0.053,80.0,382,Cutters Brewing Company,Afton,PA
315,1556,Kölsch 151,American IPA,16.0,0.055,15.0,200,Blue Mountain Brewery,Portland,IL
316,2578,Professor Black,American Stout,16.0,nan,nan,10,Blue Owl Brewing,Seattle,TX
317,1505,Little Boss,American Black Ale,12.0,nan,nan,77,Stevens Point Brewery,Austin,TX
318,1193,2020 IPA,American Amber / Red Ale,12.0,nan,nan,227,Armadillo Ale Works,Austin,TX
319,2487,Spirit Animal,American Dark Wheat Ale,12.0,nan,nan,424,Union Craft Brewing,Baton Rouge,CO
320,939,Toxic Sludge,American IPA,16.0,0.07,nan,63,Lonerider Brewing Company,Des Moines,TX
321,361,Lionshead,American Pale Ale (APA),12.0,0.05,11.0,204,Cascadia Ciderworks United,Hamilton,PA
322,53,Green Bullet Organic India Pale Ale,American IPA,16.0,0.04,17.0,433,Sun King Brewing Company,Patchogue,WA
323,665,Toasted Lager,American Porter,16.0,0.055,nan,118,Base Camp Brewing Co.,Patchogue,CA
324,1395,Green Bullet Organic India Pale Ale,Hefeweizen,16.0,0.06,nan,329,Mikkeller,Cheboygan,IN
325,681,Narragansett Bohemian Pilsner,Gose,16.0,0.053,nan,364,Okoboji Brewing Company,Bend,UT
326,344,Bridal Veil Rye Pale Ale,American Brown Ale,12.0,0.04,nan,10,Back East Brewing Company,Murphysboro,UT
327,2313,Irregardless IPA,American Pale Ale (APA),16.0,0.05,nan,364,Mehana Brewing Co.,Austin,DC
328,1021,Viennese Lager,Russian Imperial Stout,12.0,0.06,nan,364,Manayunk Brewing Company,Midvale,OK
329,2394,Deadeye Jack,American IPA,12.0,0.051,nan,378,Two Brothers Brewing Company,Kona,DC
330,1267,Bark Bite IPA,Cream Ale,12.0,0.055,nan,378,Two Brothers Brewing Company,Kona,DC
331,1636,Weize Guy,American Brown Ale,12.0,0.052,nan,378,Two Brothers Brewing Company,Kona,DC
332,1081,Longhop IPA,American IPA,16.0,0.044,30.0,100,Crooked Fence Brewing Company,Ridgefield Park,MI
333,2576,Dock Street Amber Beer (1992),American Blonde Ale,16.0,0.065,nan,142,Karbach Brewing Company,Ridgefield Park,NJ
334,577,Fairweather IPA,Cream Ale,12.0,0.09,nan,525,Payette Brewing Company,New York,NY
335,665,Bomb Lager (Old Recipe),Munich Helles Lager,12.0,0.06,13.0,525,Hopworks Urban Brewery,New York,NY
336,2545,Firestarter India Pale Ale,American Pale Wheat Ale,12.0,0.062,nan,264,Third Street Brewhouse,Eagle,CO
337,613,Carolina Blonde Light (2005),Scotch Ale / Wee Heavy,16.0,nan,nan,179,Sixpoint Craft Ales,Eagle,ID
338,1650,Wood Splitter Pilsner,Czech Pilsener,12.0,0.048,30.0,107,Capital Brewery,Plant City,IL
339,2376,SummerBright Ale,Märzen / Oktoberfest,12.0,0.056,nan,107,Stevens Point Brewery,Salt Lake City,CO
340,159,Farmer Wirtz India Pale Ale,American Stout,16.0,0.077,94.0,221,Wild Onion Brewing Company,Eagle,CO
341,1548,Slow & Steady Golden Ale,American Blonde Ale,12.0,0.044,nan,127,Upslope Brewing Company,Eagle,CO
342,911,Patrick's Poison,American Pale Lager,16.0,0.068,nan,107,Bonfire Brewing Company,Gainesville,MI
343,1500,Easy Livin' Summer Ale,Russian Imperial Stout,12.0,0.065,nan,272,Bonfire Brewing Company,Mammoth Lakes,AZ
344,1113,Rudolph's Red,Hefeweizen,16.0,0.047,nan,116,Bonfire Brewing Company,Eagle,AK
345,1360,Screaming Eagle Special Ale ESB,Extra Special / Strong Bitter (ESB),12.0,0.049,nan,165,Wynkoop Brewing Company,Eagle,KY
346,1184,Better Half,Munich Dunkel Lager,16.0,0.058,nan,390,Brooklyn Brewery,Lake Havasu City,CO
347,1183,Kindler Pale Ale,American Pale Ale (APA),12.0,0.053,20.0,171,Dead Armadillo Craft Brewing,Paonia,TX
348,676,Mistress Winter Wheat,Winter Warmer,16.0,0.035,nan,537,Manayunk Brewing Company,Utica,WI
349,2430,Farmer Wirtz India Pale Ale,Fruit / Vegetable Beer,16.0,0.067,nan,107,River North Brewery,Eagle,OR
350,2127,Awry Rye Pale Ale,Belgian Pale Ale,12.0,0.058,nan,230,Central Coast Brewing Company,Baton Rouge,CO
351,439,Demshitz Brown Ale,American Pale Wheat Ale,12.0,0.088,nan,107,Kettle House Brewing Company,Eagle,NE
352,1102,Hilliard's Blonde,Czech Pilsener,12.0,0.081,nan,284,Bonfire Brewing Company,Patchogue,CO
353,798,Brush Creek Blonde,American Pilsner,16.0,0.06,nan,391,Asher Brewing Company,Eagle,CO
354,1674,Firestarter India Pale Ale,American IPA,16.0,0.066,nan,356,Bonfire Brewing Company,Eagle,CO
355,2062,Point Special (2012),Kölsch,16.0,0.07,16.0,6,Borderlands Brewing Company,San Diego,AZ
356,775,Porch Rocker,Radler,12.0,0.061,35.0,82,Mikerphone Brewing,Boston,MI
357,1629,Little Sister India Style Session Ale,American IPA,16.0,0.065,nan,300,Caldera Brewing Company,Boston,MA
358,1601,Akari Shogun American Wheat Ale,American IPA,12.0,0.065,nan,190,Boston Beer Company,Chicago,MA
359,2400,Samuel Adams Winter Lager,Bock,16.0,0.056,nan,51,Deschutes Brewery,Boston,MA
360,53,Boston Lager,Old Ale,12.0,0.049,25.0,300,Oskar Blues Brewery (North Carol...,Spearfish,MA
361,320,Lil' Helper,Berliner Weissbier,12.0,0.042,90.0,300,Boston Beer Company,Boston,WA
362,1281,Hapa Brown Ale,Märzen / Oktoberfest,12.0,0.053,15.0,489,Sun King Brewing Company,Boston,MA
363,1144,Kilt Lifter Scottish-Style Ale,American Pale Wheat Ale,12.0,0.085,nan,300,Boston Beer Company,Denver,KY
364,1143,Boont Amber Ale,American Pale Ale (APA),16.0,0.049,nan,45,Mikerphone Brewing,Grand Rapids,MA
365,1395,Blue Gold,American Double / Imperial IPA,12.0,nan,35.0,417,Kettle House Brewing Company,San Francisco,CA
366,2501,Be Hoppy IPA,American Double / Imperial IPA,12.0,0.078,nan,417,Tröegs Brewing Company,San Francisco,SD
367,741,Hazed & Infused (2010),American Pale Ale (APA),12.0,0.049,nan,355,Great River Brewery,Boulder,CO
368,2092,Heavy Lifting,American IPA,12.0,0.062,nan,336,Boulevard Brewing Company,Grand Rapids,PA
369,2300,1492,American Pale Ale (APA),12.0,0.05,nan,7,Fort George Brewery,Danville,PA
370,2299,NOLA Brown Ale,American IPA,16.0,0.052,nan,165,Austin Beerworks,West Chester,WA
371,2298,Passenger,English Dark Mild Ale,12.0,0.047,nan,173,Boxcar Brewing Company,Eagle,IL
372,2355,Great Crescent Coconut Porter,American Porter,16.0,0.048,nan,80,Finch's Beer Company,Silverton,MT
373,1573,Black Beer'd,American Porter,12.0,0.057,35.0,219,Bozeman Brewing Company,Bozeman,GA
374,2002,Quarter Mile Double IPA,Russian Imperial Stout,16.0,0.088,65.0,219,Tin Roof Brewing Company,Hayward,MI
375,1288,Bozone Hefe Weizen,American Adjunct Lager,12.0,0.057,nan,142,SanTan Brewing Company,Monroe,NE
376,1443,Ginja Ninja,Witbier,12.0,0.055,nan,27,Half Acre Beer Company,Bozeman,MT
377,2342,Rocket Girl,American Amber / Red Ale,16.0,0.052,nan,177,Ruhstaller Beer Company,Bridgman,TX
378,2204,Elevated IPA,American IPA,16.0,0.05,nan,195,Brewery Vivant,Palisade,IL
379,1522,Agave Wheat,American Pale Wheat Ale,16.0,0.045,90.0,410,Breckenridge Brewery,Boonville,IL
380,397,Fat Badger,American Pale Wheat Ale,12.0,0.045,nan,19,SanTan Brewing Company,Denver,IL
381,2618,Colorado Native,American Double / Imperial IPA,12.0,0.051,68.0,128,Otter Creek Brewing,Denver,CA
382,654,Special Amber,American IPA,16.0,0.08,65.0,391,Baxter Brewing Company,Norfolk,IL
383,1802,The 12th Can�?American Pale Ale (APA),American IPA,12.0,0.05,nan,308,Rhinegeist Brewery,Houston,WI
384,1102,Last Stop IPA,American Pale Wheat Ale,12.0,0.072,20.0,160,Brew Bus Brewing,Eagle,TX
385,1800,Notch Session Pils,American Porter,16.0,0.05,25.0,308,Brew Bus Brewing,Milwaukee,FL
386,2494,Dale's Pale Ale (2008),Extra Special / Strong Bitter (ESB),16.0,0.055,15.0,9,21st Amendment Brewery,Morganton,OR
387,1095,Insert Hop Reference,Oatmeal Stout,12.0,0.09,nan,10,Brew Link Brewing,Grand Rapids,MI
388,2625,Fear of a Brett Planet,Oatmeal Stout,16.0,nan,nan,85,Brewery Terra Firma,Longmont,MI
389,2637,River North Ale,Saison / Farmhouse Ale,12.0,0.067,nan,10,Brewery Vivant,San Francisco,CA
390,2636,Sky Blue Golden Ale,Belgian Pale Ale,16.0,0.095,nan,10,Brewery Vivant,Bozeman,MI
391,1878,Agave Wheat,American IPA,16.0,0.065,nan,10,Fort George Brewery,Grand Rapids,IL
392,2597,Imperial Java Stout,Märzen / Oktoberfest,12.0,0.049,nan,10,Hop Farm Brewing Company,Oklahoma City,MI
393,2548,The 12th Can�?American Pale Ale (APA),American IPA,16.0,nan,nan,10,Modern Times Beer,Grand Rapids,CA
394,2542,The 12th Can�?American Pale Ale (APA),American Double / Imperial IPA,12.0,0.065,nan,10,Brewery Vivant,Grand Rapids,MI
395,2541,Barrel Aged Triomphe,American IPA,12.0,0.05,nan,10,Sun King Brewing Company,Brooklyn,CT
396,2504,Tsunami IPA,American Pale Ale (APA),16.0,nan,nan,10,Matt Brewing Company,Williams,MI
397,2500,White Ale,American Amber / Red Ale,16.0,0.06,nan,10,Center of the Universe Brewing C...,Birmingham,MI
398,1980,Filthy Hoppin' IPA,Witbier,16.0,0.065,nan,413,Brewery Vivant,Chicago,IA
399,434,Nuit Serpent,American Pale Wheat Ale,12.0,0.07,nan,292,Brewery Vivant,Boulder,WA
400,1126,3 Gear Robust Porter,American IPA,12.0,0.049,nan,377,Cigar City Brewing Company,Denver,MI
401,2652,The Grand Army,American Pale Ale (APA),16.0,0.055,nan,10,Brewery Vivant,Grand Rapids,OR
402,2245,Pt. Bonita Rustic Lager,American IPA,16.0,0.064,nan,326,Fort George Brewery,Grand Rapids,MI
403,902,Pop's Old Fashioned Lager,American IPA,16.0,0.092,nan,10,Two Brothers Brewing Company,Grand Rapids,OK
404,801,Barrel Aged Seven Devils Imperial Stout,Russian Imperial Stout,16.0,0.07,nan,10,Brewery Vivant,Huntsville,MA
405,2263,Golden Trout Pilsner,Belgian Strong Pale Ale,16.0,0.037,nan,10,King Street Brewing Company,Laurel,FL
406,1709,TailGate IPA,American Double / Imperial IPA,16.0,0.065,nan,10,Crooked Fence Brewing Company,Grand Rapids,CO
407,2416,Great Crescent Oktoberfest Lager,American Amber / Red Ale,16.0,0.062,nan,424,Southern Star Brewing Company,Atlanta,MI
408,934,Pretzel Stout,Belgian Dark Ale,16.0,nan,nan,10,Brewery Vivant,Baton Rouge,PA
409,2381,Earth-Like Planets,Belgian Pale Ale,16.0,nan,nan,181,Brewery Vivant,Springfield,MI
410,2290,Rye Porter,Witbier,16.0,0.059,nan,10,Moab Brewery,Tampa,OR
411,2348,Wobble,American IPA,16.0,0.08,nan,131,Southern Star Brewing Company,Hamilton,MI
412,2240,Snake River Lager,American Pale Ale (APA),12.0,0.056,nan,44,Rivertowne Brewing Company,Anchorage,OR
413,35,Wizard Burial Ground,Quadrupel (Quad),12.0,0.05,nan,525,Moab Brewery,Longmont,VT
414,2101,I.W.A. (2011),Rauchbier,16.0,0.049,nan,169,Spiteful Brewing Company,Grand Rapids,MI
415,916,BRIPA,Rye Beer,12.0,0.062,nan,211,Creature Comforts,Bozeman,DC
416,988,Sinister Minister Black IPA,American IPA,16.0,0.062,nan,0,Spiteful Brewing Company,Yardley,MI
417,2481,Yo Soy Un Berliner,Saison / Farmhouse Ale,12.0,0.053,nan,10,Two Brothers Brewing Company,Grand Rapids,MI
418,2023,Pepper in the Rye,Rye Beer,12.0,0.045,nan,10,Finch's Beer Company,Denver,CA
419,730,Moe Lasses',Belgian Pale Ale,16.0,0.064,nan,226,Grey Sail Brewing of Rhode Island,Grand Rapids,MI
420,1997,Pumpkin Tart,American Pale Ale (APA),16.0,0.061,nan,10,Brewery Vivant,Tampa,ID
421,2525,Undertaker,American Pale Lager,12.0,0.067,nan,133,Three Pints Brewing,San Diego,CO
422,673,Manayunk IPA,American Pale Lager,16.0,0.067,nan,103,Stevens Point Brewery,Minneapolis,OH
423,1974,Coq D'Or,Witbier,16.0,0.056,nan,1,Harpoon Brewery,Grand Rapids,NY
424,1973,Blue Boots IPA,Bière de Garde,12.0,0.065,nan,222,Orlison Brewing Company,San Diego,MI
425,195,Pump House IPA,Belgian Dark Ale,16.0,0.09,nan,10,Mudshark Brewing Company,Grand Rapids,MI
426,1042,Elliott's Phoned Home Pale Ale,Witbier,16.0,0.045,nan,10,Two Brothers Brewing Company,Grand Rapids,CO
427,676,Pothole Stout,American Porter,16.0,0.088,nan,155,Brewery Vivant,Corvallis,MI
428,1947,98 Problems (Cuz A Hop Ain't One),Belgian IPA,16.0,0.093,nan,10,Wild Onion Brewing Company,Hayward,CA
429,1577,Le Flaneur Ale,American Wild Ale,16.0,0.073,nan,10,Brewery Vivant,Grand Rapids,TX
430,1651,Heavy Machinery IPA Series #1: Heavy Fist,American Strong Ale,16.0,0.056,nan,91,Brewery Vivant,Angola,MI
431,1443,Hans' Pils (2015),American Double / Imperial IPA,16.0,0.093,nan,10,Brewery Vivant,Brooklyn Center,CA
432,1352,White Thai,American Pale Ale (APA),12.0,0.065,nan,10,Starr Hill Brewery,Grand Rapids,MI
433,1267,Tiny Bomb,Saison / Farmhouse Ale,12.0,0.05,nan,43,Brewery Vivant,Grand Rapids,CT
434,1266,P-51 Porter,American Blonde Ale,16.0,0.09,nan,350,21st Amendment Brewery,Bridgewater Corners,MA
435,1178,Vivant Tripel,Tripel,16.0,0.062,nan,124,Brewery Vivant,San Francisco,MD
436,1,Better Half,American Pale Ale (APA),16.0,0.041,nan,283,Rahr & Sons Brewing Company,Grand Rapids,CA
437,1399,Big Red Coq,American Pale Ale (APA),16.0,0.06,nan,292,Orpheus Brewing,St Petersburg,MI
438,1767,G'KNIGHT (16 oz.),American Pale Wheat Ale,16.0,0.099,nan,10,Brewery Vivant,Grand Rapids,IN
439,830,Plow Horse Belgian Style Imperial Stout,American Double / Imperial Stout,12.0,0.095,nan,446,SanTan Brewing Company,Flagstaff,MI
440,909,Mosaic Single Hop IPA,American Stout,12.0,0.055,nan,415,Brewery Vivant,San Diego,UT
441,873,Fear of a Brett Planet,American Brown Ale,16.0,0.065,nan,10,Brewery Vivant,Grand Rapids,MA
442,2250,1811 Lager,Russian Imperial Stout,16.0,0.052,nan,177,Brewery Vivant,Tampa,NC
443,677,Rye Porter,American IPA,16.0,0.048,nan,449,Burn 'Em Brewing,Springfield,TX
444,671,Zaison (2012),Saison / Farmhouse Ale,16.0,0.075,nan,118,Brewery Vivant,Grand Rapids,ME
445,670,The Tradition,American IPA,12.0,0.061,nan,422,Piney River Brewing Company,Afton,IL
446,669,Wapiti Amber Ale,American IPA,12.0,0.052,nan,257,Cans Bar and Canteen,Golden,MI
447,2012,Kludde,American Amber / Red Ale,16.0,0.052,nan,442,Uncle Billy's Brewery and Smokeh...,Grand Rapids,MI
448,940,Texas Pale Ale (TPA),American IPA,12.0,0.044,nan,10,Seattle,Grand Rapids,PA
449,1255,Fear of a Brett Planet,American Brown Ale,12.0,0.035,nan,10,Breckenridge Brewery,Grand Rapids,MI
450,384,Pick Axe Blonde Ale,Cider,12.0,nan,nan,10,Hopworks Urban Brewery,Grand Rapids,CO
451,1803,Full Nelson Pale Ale (2010),American Black Ale,12.0,nan,nan,350,Twisted X Brewing Company,Longmont,FL
452,689,Caldera Pale Ale (2005),Radler,12.0,nan,nan,51,Upstate Brewing Company,Westminster,OR
453,2456,Resin,Abbey Single Ale,16.0,0.061,nan,51,Manayunk Brewing Company,Torrance,NY
454,921,Freedom Fries,American Pale Ale (APA),12.0,0.05,15.0,439,Broken Tooth Brewing Company,Durango,HI
455,920,Polar Pale Ale,Rye Beer,12.0,0.052,15.0,493,Straight to Ale,Anchorage,CO
456,919,Port Barrel Wee Mac,American IPA,16.0,0.05,nan,493,Sun King Brewing Company,Anchorage,CO
