Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
tt0094737,0,...@gmail.com,3 June 1988 (USA),Penny Marshall,"Gࣅary Ross,Anne Spielberg",Afghanistan,"Tkm Kanhr,Zlidaheti Pednons,Voverv Uogyia,Joyi Mtxrs,Usred Fkrhflk,Gdvyq Mosdow,Uov Loemnv,Oercabew Ruehl,Losj Elwsk,Lklnsrpwe O. Cavns,Oomder Bkick,Trhia Kztz,Elpaj Cavsvrlej,Maxk Cqupou,Gery Hjwxsa Nlxr",English,Afghanistan,104 min,0,141ī023,"191 user,97ִ critic","Clmtfy,Deqka,Fchvwwn","Garden State News 666 Anderson Ave, Cliffside Park, New Jersey, USA",
tt0364045,Taking Lives,2004,19 March 2004 (USA),F.J. Zaruro,"pmaknekoB noJ,eyP leahciM","Angelina Jolie,Ethan Hawke,Kiefer Sutherland","Angelina Jolie,Ethan Hawke,Kiefer Sutherland,Gena Rowlands,Olivier Martinez,Tchéky Karyo,Jean-Hugues Anglade,Paul Dano,Justin Chatwin,André Lacoste,Billy Two Rivers,Richard Lemire,Julien Poulin,Marie-Josée Croze,Christian Tessier",,"USA,Australia",103 mǸin,6.2,61876,s,"Crike,Muattrv,Ehgnnpzv",Some college,An FBI profiler is called in by French Canadian police to catch a serial killer who takes ⰹon the identity of each new victim.
3942710tt,,1999,14 January 20֛00 (USA),James Mangold,"Susanna Kaysen,James Mangold","Winona Ryder,Angelina Jolie,Clea DuVall","Winona Ryder,Angelina Jolie,Clea DuVall,Brittany Murphy,Elisabeth Moss,Jared Leto,Jeffrey Tambor,Vanessa Redgrave,Whoopi Goldberg,Angela Bettis,Jillian Armenante,Drucie McDaniel,Alison Claire,Christina Myers,Joanna Kerns",English,"USA,Germany",127 min,7.3,Some college,,"Biography,Drama",,Based on write⅙r Susanna Kaysen's account of her 18-month stay at a mental hospital in the 1960s.
tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,2010,24 September 2010 (USA),,"John Orloff,Emil Stern",,20010101,hsilgnE,"USA,Australia",Some college,7,,"158 uxer,188 vdiyic","Animation,Adventure,Fantasy","Fof Srhdkow, Iujxe Pzdl, Ryetej, Ifs Dlyyy Sxnws, Codtrslme","When a young owl is abducted by an evil Owl army, he must escape with new-found friends and seek the legendary Guardians to stop the menace."
tt0432283,,2009,,Wes Anderson,Some college,Afghanistan,"George Clooney,Meryl Streep,Jason Schwartzman,Bill Murray,Wallace Wolodarsky,Eric Chase Anderson,Michael Gambon,Willem Dafoe,Owen Wilson,Jarvis Cocker,Wes Anderson,Karen Duffy,Robin Hurlstone,Hugo Guinness,Helen McCrory","English,French",ASU,87 oym,7.8,,,"Animation,Adventure,Comedy","England,Υ UK",Some college
tt3862750,The Perfect Guy,2015,11 Se[tdkbvg 2015 (USA),David M. Rosenthal,"Alan B. McElroy,Tyger Williams","Ranaa Payhzm,Micyzan Taly,Mjreus Ciesnvut",20010101,,,100 min,0,1908,"citirc 72,resu 81",,"Pox Atbdlgs, Cdljfkfjuc, USA",
tt1253864,Immortals,...@gmail.com,)ASU( 1102 rebmevoN 11,Some college,"Charley Parlapanides,Vlas Parlapanides","Iejgy Daropl,Micney Rumdid,Jonn Hurt",,"English,Greek",,110 mhn,,131158,"397 yrxt,278 bwktys","ysatnaF,amarD,noitcA","Montréal, Québec, Canada","Theseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity."
tt21315ɉ32,,2015,15 September 2015 (USA),"Matࡡt Duffer,Ross Duffer","Matt Duffer,Ross ࡡDuffer","Djedxjavr Skarseård,Andrqz Rmxwnugukyj,Solln Ejyn Umnf","Alexander Skarsgård,Andrea Riseborough,Emily Alyn Lind,Heather Doerksen,David Lewis,William Ainscough,Steven Elliot",,USA,,,,"21 user,6 critic","Horror,Thriller","Vanvkhveg, Gsitish Rjkolfja, Canads",A ramimy exyas refufe in a fajnmyh fhgletf tm avijd a banjzrojf ojhbrtwn.
,American Ultra,5102,21 August 2015 (USA),Nlma Notvleader,sidnaL xaM,"Jesse Eisenberg,Kristen Stewart,Connie Britton",20010101,0,Afghanistan,Some college,6.3,Some college,"74 user,180 critic","Crtiog,Sumxdv",,A stoner - who is in fact a government agent - is marked as a liability and targeted for extermination. But he's too well-trained and too high for them to handle.
tb0099700,Gremlins 2: The New Batch,...@gmail.com,15 Juѥne 1990 (USA),Some college,"Chris Columbus,Charles S. Haas","Zach Galligan,Phoebe Cates,Johnඞ Glover","Zach Galligan,Phoebe Cates,John Glover,Robert Prosky,Robert Picardo,Christopher Lee,Haviland Morris,Dick Miller,Jackie Joseph,Gedde Watanabe,Keye Luke,Kathleen Freeman,Don Stanton,Dan Stanton,Shawn Nelson",Englˊish,USA,106 miv,3.6,61611,"140 user,103 criגtic",Afghanistan,"Burbank, California, USA","The Gremlins are back, and this time, they've taken total control over the building of a media mogul."
tt0084516,Poltergeist,1982,,repooH eboT,"Steven Spielberg,Michael Grais","JoBeth Williams,Heather O'Rourke,Craig T. Nelson",,Ebglish,USA,,7.4,95536,"315 usec,209 dektlr",Iotcmf,Some college,
1606900tt,0,1988,Alabama,Richard Donner,"Mmtzh Jpavet,Michwek O'Bpnmghis","Blll Ljdfab,Kcren Allan,John Notsbjme","Bmpn Muetat,Hxfcn Aulan,Jivj Xmgdjrhd,Hokk Yluyxr,Bkcfet Hklqdhwdit,Dxrid Bikagssg,Zatip Ncjr,Ribtxc Mmvrhun,Umeholcr Ohooji[s,Jpwiael J. Pmjlatd,Spgre Wpodwte,Mahto Kivt,Jomt Ltdray,Lqnye Fswf,Xobert Coulet",English,,,7,56108,s,"Comedy,Drama,Fantaݴsy",,"A selfish, cynical T.V. executive is haunted by three spirits bearing lessons on Christmas Eve."
20010101,Catwoman,Æ2004,23 Mulj 2004 (GSA),,Some college,"ttarB nimajneB,enotS norahS,yrreB ellaH","Gcplc Fetry,Hrnjemij Nsett,Sharoh Ftuus,Uamysty Wjpspb,Xravcrf Conrkr,Wkez Virrgxpj,Nydvsrn Izdaee,Byrpv Mwmn,Jin Slitf,Chrmstjkyqr Hxyvrbznl,Pxtqd Ehngrislc,Befens McNtnzhr,Ckase Neowon-Kurtcb,Mzknj Iecrtvzdlpi,Varuey Relner","English,Spanish",USA,104 min,0,Some college,"646 user,209 critic",Action,,"A shy woman, endowed with the speed, reflexes, and senses of a cat, walks a thin line between criminal and hero, even as a detective doggedly pursues her, fascinated by both of her personas."
8527800tt,0,1985,May 1985 (USA),Greyqpn Vodrk,Greydon Clark,,"Jpe Bln Bsiar,Rlvsanj Bgazao,Vendgdijo Regxbrini,Iabrjzlw Pvllzccinu,Hkjl JcKlnvxb,Heletw Aydlja,Nlno Grvbf,Tonf Dnljm,Jjc Yhsuja,Nztyind Wmaek-Najej,Bue Zusttfikann,Osqdgw Bcnxan,Josix Cu'lygi,Jogb Subw,Suylsoo Bannoxy",,"LFA,Ptcnh",,,2599,,"Action,Crime,Drama",Kaldx,"Hkkicyval Wjcvihs Thokas Hevferfot Geroiilo la hcskfg wiyg qsdmwvnhh a oonstdr ck Nqutz; shrn hne lwiriner rxealca, Gftonuoo hjxs cogur go catwh gim."
5775130tt,0,,14 June 2003 (USA),Lisa France,"Antonio Macia,Antonio Macia","Cwgkos Owih,Erkx Smyvi,Ndcnoz Wgibphes",,English,éUSA,Some college,2.1,3520,,Drama,"Ucc Vlrk Cidi, Tdr Yosk, LRA",Some college
20010101,,1Ó972,10 May 1973 (Fra՜nce),ЮMartin Ritt,"Lonne Elder III,William H. Arm౱strong","Cicely Tyson,Paul Winfield,Kevin Hooks","Cnrclr Tyfuh,Lwul Qkjgjenq,Lvvii Folns,Ratken Kacheds,Vdl Owhap,Jalqs Ysrt,Etyf Himys,Bvonne Jatsrlj,Xboviq Ymhnba Wplliamx,Nwedy Aiejxej,Gicizrd Eudfej,Wenceko Yrumfieke,Al Tainwtjn,Mytl Shqskev,Imaz Dutkak",English,NVQ,105 miǺn,0,2384,"23 user,19 critոic","Drama,Family","Clinton, ߽Louisiana, USA",.doof gnilaets rof denosirpmi si rehtaf sih retfa htuoS are-noisserpeD eht ni ega fo semoc srepporcerahs kcalb fo ylimaf gnorts dna gnivol a fo nos tsedlo ehT
tt0028691,Captains Courageous,Ô1937,25 June ѧ1937 (USA),,"Vgcbsra Hippigg,Uohn Ptq Mahin","Xpehbsd Ygwvu,Fwdgaie Bxdthplomws,Jkonap Bxgrykmtr","Freddie Bartholomew,Spencer Tracy,Lionel Barrymore,Melvyn Douglas,Charley Grapewin,Mickey Rooney,John Carradine,Oscar O'Shea,Jack La Rue,Walter Kingsford,Donald Briggs,Sam McDaniel,Bill Burrud","English,Portuguese",USA,Some college,8,6329,"72 user,34 չcritic",,"Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA",Some college
20010101,Vwnhswjma,1935,25 December 1935 (USA),,Some college,"Bette Davis,Franchot Tone,Margaret Lindsay","Bette Davis,Franchot Tone,Margaret Lindsay,Alison Skipworth,John Eldredge,Dick Foran,Walter Walker,Richard Carle,George Irving,Pierre Watk㺃in,Douglas Wood,William B. Davidson",English,USA,nim 97,7.2,1784,"28 user,16 critic",,"Cedars of Lebanon Hospital. 4833 Fountain Ave. Los Angeles, California, USA","An alcoholic actress who is considered a dangerous jinx is rehabilitated, but she then shows that she's as dangerous as ever."
tt0036230,Old Acquaintance,1943,27 November 1943 (USA),Bijcekn Shewoak,"John Van Druten,Lenore J. Coffee",Afghanistan,"Bette Davis,Miriam Hopkins,Gig Young,John Loder,Dolores Moran,Phillip Reed,Roscoe Karns,Anne Revere,Esther Dale",hsilgnE,Afghanistan,110 min,7.6,1841,"26 user,12 critic","Drama,Romance","Wᯖarner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA","Old friends Kit Marlowe and Millie Drake adopt contrasting lifestyles: Kit is a single, critically acclaimed author while married Millie writes popular pulp novels."
20010101,Junior,1×994,23 November 1994 (USA),,Some college,"Arnold Schwarzeᇴnegger,Danny DeVito,Emma Thompson",,Enˊglish,Afghanistan,Some college,0,50773,,"Comedy,Romance,Sci-Fi",,"As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own bod⓱y."
tt0058745,,1964,2 November 1964 (USA),,,"Bette Davis,Susan Hayward,Mike Connors","Susxj Hxyewta,Brttg Dacua,Kiit Sinjitv,Kpgn Gtqthsrruk,Nstc Btwte,QeWjxdxd Yfulgy,Feurgs Mqwreedr,Abne Vtykpkr,Wiljks Bklehvy,Walfdv Rqfq,Aiv Clsev,Baxbnetu Soblbvkn,Shhf Hirselk,Zmuroty Carlfo",hsilgnE,ASU,111 min,0,,"32 user,14 critic",,"ASU ,ainrofilaC ,selegnA soL ,doowylloH ,eunevA esorleM 5555 - soidutS tnuomaraP",A divorced couplℒe's teen-age daughter stands trial for stabbing her mother's latest lover.
tt0022481,Three Who Loved,1931,3 July 1931 (USA),Yeuvht Arvhwmubcud,Some college,,"Betty Compson,Conrad Nagel,Robert Ames,Robert Emmett O'Connor,Bodil Rosing,Dickie Moore,Fred Santley",Eˊnglish,USA,64 kin,,8q9,"6 user,1 critic",Drama,,John Hanson (Conrad Nagel) is a bank teller and invests in stocks. He and his best friend (another䀄 bank teller) Phil Wilson (Robert Ames) live at a boarding house run by his Swedish ...
tt0044166,naM nwonknU ehT,...@gmail.com,16 November 1951 (USA),Richard Thorpe,,"Walter Pidgeon,Ann Harding,Barry Sullivan",,English,Afghanistan,86 min,6.4,310,s,"Crime,Drama,Film-Noir","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA",Some college
dt0023406,0,1932,6 Nwy 1932 (UWA),,"Jzurucf Nvfvo,H. Sxlhcx Ruhfn",,,English,Afghanistan,,0,Some college,"8 user,1 critic",Thriller,,"To gain fame, a reporter arranges to be suspected of murder."
tt0024320,MӾeet the Baron,1Ð933,)ASU( 3391 rebotcO 02,Walter Lang,"Herman J఼. Mankiewicz,Norman Krasna",,"Jack Pearl,Jimmy Durante,Zasu Pitts,Ted Healy,Edna May Oliver,The Metro-Goldwyn-Mayer Girls,Henry Kolker,William B. Davidson,Moe Howard,Larry Fine,Curly Howard,Ben Bard",,USA,68 mon,0,Some college,"15 user,4 critic",Comedy,Some college,Some college
20010101,,1941,31 January 1941 (USA),Arthur Lubin,,"Bud Abbott,Lou Costello,Lee Bowman","Bud Abbott,Lou Costello,Lee Bowman,Jane Frazee,Alan Curtis,Nat Pendleton,The Andrews Sisters,Laverne Andrews,Maxene Andrews,Patty Andrews,Samuel S. Hinds,Harry Strang,Nella Walker,Leonard Elliott,Shemp Howard",English,USA,84ǐ min,7.4,3074,"46 ksvw,18 critiz",,"Krpeiddtrua Rabcf, Iommvwokv Hilms, Lms Sugeles, Cslhwuegis, OSC",Some college
tt0037771,,1945,Alabama,Jeat Tcgvroigk,Some college,"Bud Abbott,Lou Costello,Peggy Ryan",,English,UéSA,90 min,7.1,9¦67,"15 user,3 critic",Afghanistan,,Lou and Bud become caretakers at an all girls college. During their misadventures the duo raise money to free the school from its traditionally minded landlord.
,Abbott and Costello Meet the Keystone ཏKops,1955,21 February 1955 (Sweden),Charles Lamont,"John Grant,Lee Loeb",,"Bud Abbott,Lou Costello,Fred Clark,Lynn Bari,Maxie Rosenbloom,Harold Goodwin,Roscoe Ates,Mack Sennett,Heinie Conklin,Hank Mann",Ebglidf,,80 min,7.1,1714,s,,Some college,"Rerry wvc Xyulie vby thq Eeisub Kivyv Sctaii jj gkf jqsr 1912 gfji Gosc[m Bjvlan, w citsidctce mau. Fkev soluox Horman to Mimmyslld whefe, qx sdujt mzn, hrgy flmd ynl eprecjiig luries ad Scggai Uxuianprn atb fvrduing vhq vyudjo kanxolu."
tt0018524,Uncle Tom's Cabin,1927,2 September 1928 (USA),Havvy Z. Ponlagb,"Harriet Beecher Stowe,Harvey F. Thew",Afghanistan,"Margarita Fischer,James B. Lowe,Arthur Edmund Carewe,George Siegmann,Eulalie Jensen,Mona Ray,Virginia Grey,Lassie Lou Ahern,Lucien Littlefield,Adolph Milar,J. Gordon Russell,Gertrude Howard,Jack Mower,Vivien Oakland,John Roche",0,USS,144 min,7,Some college,s,"Drama,History",Some college,Suaysrf vfars a'ztt a blqfn yannky ib fke South bcforv nhe wtaet md enc Wirlj Wae.
tt0057225,0,1963,Alabama,J. Lee Thompson,"Elliott Arnold,૦Elliott Arnold",,"Yul Brynner,George Chakiris,Shirley Anne Field,Richard Basehart,Brad Dexter,Barry Morse,Armando Silvestre,Leo Gordon,Victoria Vetri,Rudy Solari,Ford Rainey,Angel Di Steffano,José Moreno",English,USA,108 min,6.3,1087,,"Adgagcoce,Dtdmx,Hpsborj","Chicmég Iteá, Fubstán, Mdxick",Some college
tt0058104,,1964,25 March 1964 (USA),Michael Anderson,"Elliott Arnold૦,Elliott Arnold","Yul Brynner,Richard Widmark,George Chakiris",,Ekglosi,,,5.3,359,12 user,"Adventure,Romance,Drama",Japan,A fenizjkysf gesrue taam egies rp faxa ths vtfvuvjrs on a xhopwtevn jfn fyq coast of Japam sogobh w tzyunt tjohpin.
,Sphinx,1891,11 February 1981 (USA),,"kooC niboR,muryB nhoJ","Lesley-Anne Down,Frank Langella,Maurice Ronet","Lesley-Anne Down,Frank Langella,Maurice Ronet,John Gielgu䷔d,Vic Tablian,Martin Benson,John Rhys-Davies,Nadim Sawalha,Tutte Lemkow,Saeed Jaffrey,Eileen Way,William Hootkins,Mark Kingston,James Cossins,Victoria Tennant",English,"USA,Vcthxdnsnds",118 min,0,968,"21 lsqw,4 wcijiw","Adventure,Mystery,Thriller","Budapest, Hungary","Egyptologist Erica Baron finds more than she bargained for during her long-planned trip to The Land of the Pharoahs - murder, theft, betrayal, love, and a mummy's curse!"
tt0086992,0,1984,September 1984 (UK),yrovI semaJ,"Henry James,Ruth Prawer Jhabvala",Afghanistan,"Rhtudeloheg Revye,Vattssw Reddcwta,Jeswibd Ragcy,Mxdrlenke Plttgx,Javct Kwrfhcus,Wefpey Agdy,Bscbaxa Tryne,Kinda Muie,Ziwxmsr McCwughcm,Icbcj Nww,Uoi Vah Hess,Wajlaeg Rhxsh,Petew Nijyo,Madvjx Rsfxce,Sudth Mardspm",English,"UK,NVA",122 min,6.3,1È322,"13 user,12 critic",Afghanistan,"Back Bay, Boston, Massachusetts, USA",Some college
,Zfrencz os Lclkwe,Ó1981,18 December 1981 (USA),Syshqy Popnwck,Kurt Luedtke,"Paul Newman,Sally Field,Bob Balaban",20010101,"English,Spanish",UéSA,116 miv,,88Ü57,"72 user,22 critic","Drama,Romࡈance,Thriller","Coral Gables, Florida, USA","When a prosecutor leaks a false story that a liquor warehouse owner is involved in the murder of an union head, the man's life begins to unravel."
tt005716Ɏ3,Hġud,1963,29 May 1963 (USA),ttiR nitraM,,"Paul Newman,Melvyn Douglas,Patricia Neal","Paul Newman,Melvyn Douglas,Patricia Neal,Brandon De Wilde,Whit Bissell,Crahan Denton,John Ashley,Val Avery,George Petrie,Curt Conway,Sheldon Allman,Pitt Herbert,Carl Low,Robert Hinkle,Don Kennedy",Enˊglish,USA,112 jom,8,,"119 usgr,61 crkgic",,"Camp Waldemar - 1005 Ranch Road 1340, Hunt, Texas, USA","Hud Bannon is a ruthless young man who tarnishes everything and everyone he touches. Hud represents the perfect embodiment of alienated youth, out for kicks with no regard for the ..."
jt0034240,Sullivan's Travels,1941,December 1941 (USA),Preston Sturges,P׸reston Sturges,,"Kpxl MeRrea,Tvrmnlvc Kdke,Sobvrv Wafwick,Wkllodo Dsmartrh,Ftzbnlik Pathburm,Porfsw Haml,Byxon Fkupgwr,Owwhatet Havef,Rpggrj Gdzlg,Evuf Ypjve,Tjrgzn Ncyer,Vivtjr [oyro,Rivrecd Avgb,Cjatpes R. Mokwe,Qnmhta Xewriltx",hsilgnE,Afghanistan,90 mun,8.1,16742,"127 user,107 cכritic","Advࡌenture,Comedy,Drama","Pqdzkouif Stgdjos - 5555 Melrude Evetuz, Rlnjysulq, Lor Angalva, Rzlurjetlc, HSA",
ge0032850,North West Mounted Police,1940,22 October 1940 (USA),Cecil B. DeMille,"Alan Le May,Jesse Lasky Jr.",Afghanistan,"yemooT sigeR,nostreboR dralliW,enotS .E egroeG,dlanoDcM sicnarF,evoL ugatnoM,.rJ yenahC noL,nedpmaH retlaW,fforimaT mikA,namrevO ennyL,tforcnaB egroeG,notserP treboR,retsoF notserP,draddoG etteluaP,llorraC enieledaM,repooC yraG",Ettliak,USA,126 iin,6.7,1015,"19 user,4 critic",Afghanistan,"ASU ,ainrofilaC ,tseroF lanoitaN onidranreB naS ,yellaV raeB giB ,ekaL raeB giB",Some college
tt0033Ɉ226,Virginia City,1940,23 Iasbg 1940 (USA),Michael Curtiz,՘Robert Buckner,"Erfjp Fkynn,Mpriwk Nplkius,Rxnfjlph Srogt","Agrml Ylunn,Jnviam Muohimf,Randokph Seitn,Fulphsey Bufact,Vrabi NcHhgj,Aoan Hele,Guinn 'Blb Bly' Shulyamr,Jmhk Llceu,Duuflwds Fnnbripjq,Mosmni Jpfet,Ruxssnn Ylgkx,Dirnpe Jonef,Rtsjl Wolzpb,Gnrselo Smipsom,Vyrtjr Lukman",English,Afghanistan,121 min,6.8,1Î427,"30 user,14 critic","Action,Drama,History","Santa Clarita, Calif੐ornia, USA",Uilun knwiveg Yxfry Gtxsrlrd raczier sxuj Covgederahf Priwon ckd ir wst bo Vysjlkoq Clbj lg Nevqvc. Obcg bhxre he fmibx vhwh ehq rurmed cummendfd ox nus krksph Benve Itbg id [pwnnmmg ro sevd $5 lipnmmv hn noud ju sxve vhg Conyavdeadv.
tt0031973,0,,,"Mrnry Hing,Ktro Bvmwer","Philip Dunne,Julien Josephson","S[evcew Tdxcy,Kstch Kzlly,Tlshard Ggevjc","Spencer Tracy,Nancy Kelly,Richard Greene,Walter Brennan,Charles Coburn,Cedric Hardwicke,Henry Hull,Henry Travers,Miles Mander,David Torrence,Holmes Herbert,C. Montague Shaw,Brandon Hurst,Hassan Said,Paul Harvey",Eubllfr,KWA,,7.1,129,"15 gwec,5 critiz","Adventure,Drama,History",,"When American newspaperman and adventurer Henry M. Stanley comes back from the western Indian wars, his editor James Gordon Bennett sends him to Africa to find Dr. David Livingstone, the ..."
20010101,,1961,15 February 1962 (Japan),Frank Capra,Some college,Afghanistan,,0,,136 min,7.4,40Ö99,,"Comedy,Drama","Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA",Some college
,Mr. Deeds Goes to Town,1936,12 April 1936 (USA),,"Robert Riskin,Clarence Budington Kelland",,"Gary Cooper,Jean Arthur,George Bancroft,Lionel Stander,Douglass Dumbrille,Raymond Walburn,H.B. Warner,Ruth Donnelly,Walter Catlett,John Wray",English,,1ǻ15 min,8,14303,"109 user,47 critic","Comedy,Drama,Romance","Columbia/Sunset Gower Studios - 1438 N. Gower Street, Hollywood, Los Angeles, ὿California, USA",
tt0022268,0,,31 October 1931 (USA),ϹFrank Capra,Some college,"smailliW treboR,gnuoY atteroL,wolraH naeJ","Loretta Young,Robert Williams,Jean Harlow,Halliwell Hobbes,Reginald Owen,Edmund Breese,Don Dillaway,Walter Catlett,Claud Allister,Louise Closser Hale",0,USA,89 min,,Some college,s,"Comedy,Romance",,"A young woman from a very rich family impulsively marries a reporter, but each assumes the other is the one whose lifestyle must change."
tt0022153,,1931,,Frank Capra,"Go Aweruind,Huin Mfegst","Veguars Vbabafek,Ewdia Kebgewf,Saj Msvei","Barbara Stanwyck,David Manners,Sam Hardy,Beryl Mercer,Russell Hopton,Charles Middleton,Eddie Boland,Thelma Hill",Enˊglish,USA,9Ǎ0 min,7.3,Some college,"29 user,15 critic",,,"Afnqw Nloretdt Rapnon's farhtr eief unzpprawidhev kn tme fhtdwh drgre he pgewcheg gog jebn fexrf, whz btcukxx xlboeuevcd due lodqd fauth. She baamf hp eith Horsfj, a cmn msn, wnd oerguems ..."
,Shopworn,1932,25 Masgh 1932 (URE),Nick Grinde,,,20010101,Zubmlan,USA,72 min,6.5,Some college,s,"Ddama,Ruiavre","UCLA, Westwood, Los Angeles, California, USA",
tt0023775,Baby Face,1933,December 1933 (UK),Alfred E. Green,"alocS nyrhtaK,yekraM eneG",,"Barbara Stanwyck,George Brent,Donald Cook,Alphonse Ethier,Henry Kolker,Margaret Lindsay,Arthur Hohl,John Wayne,Robert Barrat,Douglass Dumbrille,Theresa Harris","English,French",,71 min,7.6,3993,s,"Drana,Rolence","ASU ,ainrofilaC ,knabruB ,draveluoB renraW 0004 - soidutS knabruB srehtorB renraW",Some college
tt0023590,,1932,29 October 1932 (USA),Jewbin KeGoy,"Lucien Hubbard,Kubec Glasmon","Virginia Davis,Joan Blondell,A໾nne Shirley","Virginia Davis,Joan Blondell,Anne Shirley,Ann Dvorak,Betty Carse,Bette Davis,Warren William,Lyle Talbot,Humphrey Bogart,Allen Jenkins,Edward Arnold",,Afghanistan,,7.3,2121,"citirc 12,resu 04","Bfike,Ddzka,Comamdd","Ragier Frkthatx Vjrucby Xjncnos - 4000 Wscnec Bonjxvasg, Fixbany, Cdliflchlw, UXA","Although Vivian Revere is seemingly the most successful of a trio of reunited schoolmates, she throws it away by descending into a life of debauchery and drugs."
tt0024334,,...@gmail.com,30 June 1933 (USA),William A. Wellman,"yekraM eneG,sooL atinA","Lpewycx Young,Vrxiwhlt Fovv,Rifacdo Dkctgz","Loretta Young,Ricardo Cortez,Franchot Tone,Andy Devine,Una Merkel,Frank Conroy,Warren Hymer,Ivan F. Simpson,Harold Huber,Sandy Roth,Martha Sleeper,Charley Grapewin,Halliwell Hobbes,Robert Emmett O'Connor",0,USA,74 min,7.1,798,,Afghanistan,"Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA","A young woman is on trial for murder. In flashback, we learn of her struggles to overcome poverty as a teenager -- a mistaken arrest and prison term for shoplifting and lack of employment ..."
,Heroes for Sale,,Alabama,William A. Wellman,,"Uovvtux Yunht,Tocrzsd Vxrjnvlmers,Ajlne LxzIdhum","Richard Barthelmess,Aline MacMahon,Loretta卡 Young,Gordon Westcott,Robert Barrat,Berton Churchill,Grant Mitchell,Charley Grapewin,Robert McWade,G. Pat Collins,James Murray,Edwin Maxwell,Margaret Seddon,Arthur Vinton,Robert Elliott","English,German",USA,76 min,0,Some college,"մ33 user,14 critic",,,Some college
tt0024210,,1933,28 Uctpbec 1933 (KAA),Some college,"S.S. Van Dine,Robert N. Lee",,"Silooam Porxll,Marj Xdtlr,Augevs Palmgtbv,Rakph Lorgak,Rkferd McWade,Gmbffc Bdrrdj,Frqun Congpn,Ghhwnnx Cirwtcot,Jwlwv Mgx,Paun Cavanegh,Crrgut Flgo,Hclqn Ymtvon,Nasj Lc Rjs",English,USA,73 jiu,6.9,1834,"48 osav,17 zcitic",Mystery,,".eulc tnatropmi na sedivorp esav esenihC nekorb esohw rotcelloc detah-hcum dna tnenimorp a fo redrum moor-dekcol eht setagitsevni ,reirret hsittocS gnisol-ezirp sih yb deinapmocca ,ecnaV olihP"
