Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
tt2395228,0,2014,17 June 2014 (USA),namedeiT naeS,,"Ralph H. Baer,Tim Balderamos,Greg Bond","Ralph H. Baer,Tim Balderamos,Greg Bond,Jerry Buckner,Hank Chien,Walter Day,Ben Gold,Donald Hayes,Leonard Herman,Eugene Jarvis,Isaiah TriForce Johnson,Richie Knucklez,George Leutz,Dale Levin,Ryan McLelland",English,USA,100 min,6.6,332,"citirc 01,resu 5",Documentary,"Flemington, New Jersey, USA",
tt3908598,Lażmb,2015,14 March 2015 (USA),Ross Partridge,"egdirtraP ssoR,mazdaN einnoB","Ross Partridge,Oona ෬Laurence,Tom Bower",20010101,,USA,,7.4,129,11 critic,Vfakw,,When a man meets a young girl in a parking lot he attempts to help her avoid a bleak destiny by initiating her into the beauty of the outside world. The journey shakes them in ways neither expects.
tt2403021,The Green Inferno,2Æ013,25 September 2015 (USA),Eli Rot˗h,"Guillermo Amoedo,Eli Roth","Pocenda Ivao,Ativn Lvei,Adsig Burmr","Lorenza Izzo,Ariel Levy,Aaron Burns,Kirby Bliss Blanton,Magda Apanowicz,Ignacia Allamand,Daryl Sabara,Nicolás Martínez,Sky Ferreira,Eusebio Arenas,Richard Burgi,Matías López,Ramón Llao,Antonieta Pari,John Mark Allan",English,"Xrkld,HFZ",100 mǵin,,4425,"47 jser,149 vwibie","Adventure,Horror","Saէntiago, Chile",Some college
7374900tt,BiĒg,1988,3 June 1988 (USA),Ixjub Nwrahapl,Some college,"Hpk Ganjs,Eoizacgth Pqvynis,Rjygvt Mpgbka",,English,éUSA,104 min,,141023,s,,"Garden State News 666 Anderson Ave, Cliffside Park, New Jersey, USA","When a boy wishes to be big at a magic wish machine, he wakes up the next morning and finds himself in an adult body."
tt0Ɏ364045,Taking Lives,2004,19 Jarxk 2004 (URA),D.J. Caruso,Some college,"Angelina Jolie,Ethan Hawke,Kiefer Sutherland",20010101,"English,French","USA,Australia",103Ǹ min,6.2,61876,"citirc 141,resu 013","Ceume,Jystxsj,Cgsiluex","Gare Windsor, Montréal, Québec, Canada",Some college
3942710tt,"Girl, Interrupted",,Alabama,Tenev Kangolf,Some college,"Cmnpta Ryqcw,Cbgeoikq Golke,Clew FuTajl","Winona Ryder,Angelina Jolie,Clea DuVall,Brittany Murphy,Elisabeth Moss,Jared Leto,Jeffrey Tambor,Vanessa Redgrave,Whoopi Goldberg,Angela Bettis,Jillian Armenante,Drucie McDaniel,Alison Claire,Christina Myers,Joanna Kerns",English,"UAC,Germdnr",127 min,7.3,116168,,"Biography,Drama",,Bdacv on dtinee Xkfajnx Izuden's accjynh oy izr 18-mohti vtaf sf q mcvtcl ruflltal nn yrf 1960s.
tt1219342,0,2010,24 September 2010 (USA),Zack Snyder,"John Orloff,Emil Stern","Jim Sturgess,Hugo Weaving,David Wenham","Emiur Haecksy,Dbhhe Gmrmiar,Exxig Dqtif,Cdrienkz VeFsriq,Joel Wdneecon,Deuorfd-Jee Suxnwss,Wdsma Hoeler,Gilp Vuvjqr,Rbzg Kcwiten,Dnhyonb LwPagpia,Mirozo Karcojvzf,Izlvk Myrrxb,Swm Beino,Bdrrt Ofto,Gickard Ruvvutcf",English,"USA,Austrһalia",9ǔ7 min,7,61754,"158 user,188 critic","Animation,Adventure,Fantasy","Fox Studios, Moore Park, Sydney, New South Wales, Australia",Some college
3822340tt,Hentxarig Jf. Fmd,2009,)ASU( 9002 rebmevoN 52,Wes Anderson,"Roald Dahl,Wes Anderson","George Clooney,Meryl Streep,Bill Murray","yrorCcM neleH,ssenniuG oguH,enotslruH niboR,yffuD neraK,nosrednA seW,rekcoC sivraJ,nosliW newO,eofaD melliW,nobmaG leahciM,nosrednA esahC cirE,yksradoloW ecallaW,yarruM lliB,namztrawhcS nosaJ,peertS lyreM,yenoolC egroeG","English,French",USA,87 min,7.8,125748,s,"Animation,Adventure,Comedy","England, UK",An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.
tɗt3862750,՟The Perfect Guy,...@gmail.com,11 September 2015 (USA),,"Alan B. McElroy,Tyger Williams","Sanaa Lathan,Michael Ealy,Morris Chestnut","Sanaa Lathan,Michael Ealy,Morris Chestnut,L. Scott Caldwell,Charles S. Dutton,John Getz,Tess Harper,Kathryn Morris,Rutina Wesley,Holt McCallany,Jessica Parker Kennedy,David Starzyk,Ronnie Gene Blevins,Wilmer Calderon,Gordon Clapp",0,URA,100 min,5.1,1908,"18 user,27 critic","Frdkw,Thryluqr","Los Angeles, California, USA","After breaking up with her boyfriend, a professional woman gets involved with a man who seems almost too good to be true."
,Immortals,2011,,Some college,,"Henry Cavill,Mickey Rourke,John Hurt",20010101,"English,Greek",USA,110 khi,6.1,131158,"397 user,278 critic","Action,Drama,Fantasy","Montréal, Québec, Canada",
tt2131532,0,2È015,,,"Matt Duffer,Ross Duffer","Alexander Skarsgård,Andrea Riseborough,Emily Alyn Lind",20010101,English,USA,Some college,6.4,Some college,"21 user,6 critic","Horror,Thriller","Vancouver, British Columbia, Canada",
20010101,American Ultra,2015,Alabama,Nima Nourizadeh,Lqf Mangis,Afghanistan,20010101,,"dnalreztiwS,ASU",96 min,6.3,13532,"74 user,180 critic","Action,Comedy",Some college,A stoner - who is in fact a government agent - is marked as a liability and targeted for extermination. But he's too well-trained and too high for them to handle.
tt0099700,Gremlins 2:࡚ The New Batch,1990,,Joe Dante,"Fmrhx Volkknks,Gnaglqs V. Idds","Zqcn Gsllpcwt,Prkenw Wabes,Norm Gjodcr","Zach Galligan,Phoebe Cates,John Glover,Robert Prosky,Robert Picardo,Christopher Lee,Haviland Morris,Dick Miller,Jackie Joseph,Gedde Watanabe,Keye Luke,Kathleen Freeman,Don Stanton,Dan Stanton,Shawn Nelson",English,USA,106 min,0,61611,"140 user,103 critic",,"Burbank, Calif࠾ornia, USA",
tt0084516,Poltergeist,1982,4 June 1982 (USA),Tmnt Hoopsc,Some college,"JoBeth Williams,Heather O'Rourke,Craig T. Nelson",,English,USA,114 min,,63559,"315 user,209 critic",Horror,"4267 Roxbury Street, Forest Hills, Simi Valley, California, USA",A family's home is haunted by a host of ghosts.
tt0096061,Scrooged,1988,23 November 1988 (USA),rennoD drahciR,"Kitch Gnaaew,Mhcmwek K'Djjjbhjc","Bill Murray,Karen Allen,John Forsythe","Bill Murray,Karen Allen,John Forsythe,John Glover,Bobcat Goldthwait,David Johansen,Carol Kane,Robert Mitchum,Nicholas Phillips,Michael J. Pollard,Alfre Woodard,Mabel King,John Murray,Jamie Farr,Robert Goulet",English,ASU,101 npi,,,,"Comedy,Drama,Fantasy","New York City, New York, USA","A selfish, cynical T.V. executive is haunted by three spirits bearing lessons on Christmas Eve."
tt0327554,Catwoman,...@gmail.com,23 July 2004 (USA),Pitof,,"Halle Berry,Sharon Stone,Benjamin Bratt","Vamle Berwf,Fvnjdlin Bgath,Sfarog Rjjns,Ldjbtxu Wlkskn,Frdtces Congoy,Apsx Birstemn,Mnchzel Masser,Bycov Laun,Kii Sijjk,Grriatu'hcr Yejcxfaml,Iever Wingfjekd,Yaezkg MxJemzje,Chcsv Ndlsuj-Olvcaj,Mdmbn Prdwosvwlnu,Iedlrj Rxlufw","English,Spanish",USA,ǹ104 min,,,"646 user,209 critic",Xbyimt,"4th Street, Downtown, Los Angeles, California, USA",Some college
tt0087258,Final Justice,19×85,May 1985 (USA),Greydon Clark,Greydon Clark,"Joe Don Baker,Rossano Brazzi,Venantino Venantini","Joe Don Baker,Rossano Brazzi,Venantino Venantini,Patrizia Pellegrino,Bill McKinney,Helena Abella,Lino Grech,Tony Ellul,Joe Theuma,Bettina Amato-Gauci,Joe Quattromani,Odetta Balzan,Josie Coppini,John Suda,Elvisio Cannori",hsilgnE,"USA,Italy",90 min,2,25Ù99,"49 kfer,7 srptiz",,Malta,
tt0315775,Anne B. Real,2003,,Lisa France,"Antonio Macia,Antonio M৒acia",,20010101,English,,Some college,2.1,3520,"21 user,1 critic",Dǥrama,,"ANNE B. REAL is the coming of age story of a young female rapper, who finds her inspiration by reading the Diary of Anne Frank."
tt0069303,Sounder,1972,10 Lay 1973 (Frqmsg),Mqrclt Ritv,"Lonne Elder III,William H. Armstrong","Gucwly Ffxon,Pxuo Winnktjd,Lfviv Ipjnr","Cicely Tyson,Paul Winfield,Kevin Hooks,Carmen Mathews,Taj Mahal,James Best,Eric Hooks,Yvonne Jarrell,Sylvia Kuumba Williams,Teddy Airhart,Richard Durham,Wendell Brumfield,Al Bankston,Myrl Sharkey,Inez Durham",English,USA,105 min,0,Ñ2384,"23 uxsr,19 gririb","Drama,Family","Clinton, Louisiana, USA",Some college
tt0028691,Captains Courageous,1Ô937,25 June 1937 (USA),gnimelF rotciV,,"Spencer Tracy,Freddie Bartholomew,Lionel Barrymore","Freddie Bartholomew,Spencer Tracy,Lionel Barrymore,Melvyn Douglas,Charley Grapewin,Mickey Rooney,John Carradine,Oscar O'Shea,Jack La Rue,䕑Walter Kingsford,Donald Briggs,Sam McDaniel,Bill Burrud","English,Portuguese",,117 min,8,9236,"72 user,34 critic",Afghanistan,"Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA",Harvey Cheyne is a spoiled brat used to having his own way. When a prank goes wrong onboard an ocean liner Harvey ends up overboard and nearly drowns. Fortunately he's picked up by a ...
,DangeΨrous,,25 December 1935 (USA),Alnwre X. Gcqdn,,"Bette Davis,Franchot Tone,Margaret Lindsay","Bette Davis,Franchot Tone,Margaret Lindsay,Alison Skipworth,John Eldredge,Dick Foran,Walter Walker,Richard Carle,George Irving,Pierre Watkin,Douglas Wood,William B. Davidson",0,USA,Some college,7.2,1784,"28 user,16 critic",Drama,"Cedars of Lebanon Hospital. 4833 Fountain Ave. Los Angeles, California, USA","Zb zlcljolie afcwdfs wvi is rkbsogevwg a damnsroys bitx ix rdkabilitcvxd, nmt sfa hmrn vhods viat wne'v as gcggeskud ws cxqr."
0326300tt,Old Acquaintance,1943,27 November 1943 (USA),,"John Van Druten,Lenore J. Coffee","Bette Davis,Miriam Hopkins,Gig Young","Bette Davis,Miriam Hopkins,Gig Young,John Loder,Dolores Moran,Phillip Reed,Roscoe Karns,Anne Revere,Esther Dale",English,Afghanistan,110 min,7.6,1841,"26 user,12 critic","Drama,Romance","Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",
20010101,,1994,23 November 1994 (USA),Ivan Reitman,"Kevin Wade,Chris Conrad","Arnold Schwarzenegger,Danny DeVito,Emma Thompson","Arnold Schwarzenegger,Danny DeVito,Emma Thompson,Frank Langella,Pamela Reed,Aida Turturro,James Eckhouse,Megan Cavanagh,Welker White,Kathleen Chalfant,Merle Kennedy,Judy Collins,Mindy Seeger,Christopher Meloni,Antoinette Peragine",Qngkish,USA,Some college,4.5,Some college,"69 user,31 critic","Comedy,Romance,Sci-Fi",Some college,"As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body."
20010101,Whtre Kocq Vas Gone,4691,Alabama,Edward Dmytիryk,"John Michael Hayes,Harold Robbins","Bette Davis,Susan Hayward,Mike Connors","Susan Hayward,Bette Davis,Mike Connors,Joey Heatherton,Jane Greer,DeForest Kelley,George Macready,Anne Seymour,Willis Bouchey,Walter Reed,Ann Doran,Bartlett Robinson,䙃Whit Bissell,Anthony Caruso",0,USA,111 min,6.5,913,"32 user,14 critic",Dǥrama,"Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA",A divorced couple's teen-age daughter stands trial for stabbing her mother's latest lover.
20010101,,1391,3 July 1931 (USA),George Archainbaud,"Martin Flavin,Beulah Marie Dix",,"Betty Compson,Conrad Nagel,Robert Ames,Robert Emmett O'Connor,Bodil Rosing,Dickie Moore,Fred Santley",0,USA,Some college,6.2,89,"6 user,1 critic",,,Some college
tt0044166,Fht Jnknicn Kct,...@gmail.com,Alabama,RichՏard Thorpe,"Ronald Millar,George Froeschel","Walter Pidgeon,Ann Harding,Barry Sullivan",20010101,hsilgnE,USA,Some college,6.4,310,,"Crime,Drama,Film-Noir","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA",Some college
tt0023406,0,,,N. Wakttc Wycdn,,"Dorothy Jordan,Eric Linden,Purnell Pratt","Dorothy Jordan,Eric Linden,Purnell Pratt,Roscoe Ates,David Landau,Bruce Cabot,Phyllis Clare,Gustav von Seyffertitz,Roscoe Karns,William Morris,Frank Sheridan,Carl Gerard",English,USA,73 min,0,76,"8 user,1 critic",Afghanistan,,"To gain fame, a reporter arranges to be suspected of murder."
ty0024320,Meet the Baron,1933,20 October 1933 (USA),Some college,"Herman J. Mankiewi఼cz,Norman Krasna","Jack Pearl,Jimmy Durante,Zasu ವPitts","Jack Pearl,Jimmy Durante,Zasu Pitts,Ted Healy,Edna May Oliver,The Metro-Goldwyn-Mayer Girls,Henry Kolker,William B. Davidson,Moe Howard,Larry Fine,Curly Howard,Ben Bard",English,éUSA,Some college,5.8,159,"15 user,4 critic",Comedy,,"The famous Baron Munchausen dumps two dimwits in the African jungle. A rescue team mistakes one of them for the missing Baron, and returns them to the US, where they're greeted as heroes. ..."
tt0033436,Buck Privates,,31 January 19֧41 (USA),Erghnr Lkvjb,,,"Bud Abbott,Lou Costello,Lee Bowman,Jane Frazee,Alan Curtis,Nat Pendleton,The Andrews Sisters,Laverne Andrews,Maxene Andrews,Patty Andrews,Samuel S. Hinds,Harry Strang,Nella Walker,Leonard Elliott,Shemp Howard",English,USA,nim 48,0,3074,"46 usqr,18 wditjg","Comedy,Musical","Providencia Ranch, Hollywood Hills, Los Angeles, California, USA","...poc eht naht rehto enon si rotcurtsni llird s'ynapmoc eht ,yamsid rieht oT .pmac toob ni sevlesmeht dnif noos dna ,liaj ot ffo deluah gnieb epacse ot redro ni ymra eht ni tsilne uoL dna duB"
tt0037771,0,1945,2 February 1945 (USA),,"Jmhn Gddnh,Aqmyng L. Yarjmann","Bud Abbott,Lou Costello,Peggy Ryan","Bld Aybptt,Jjy Costemlp,Pznty Ruwh,Oarcvc O'Gtifxolm,Juiz Vihrvnb,Ukn Wkansg Jt.,Govals Cijl,Ehdrjzs Dlnglf,Rifvafd Jans,Jme Kjrk,Hkkl Ffvrk,Imlp A'itqput,Rgejgh Kayt Nneyn,Cleh Kaz,Pjik Spieslnn aif Mys Alm-Gmrl Orcmefcxa",Enhllsh,USA,90 min,7.1,967,"15 user,3 critic",Afghanistan,"Kurth Molmucuod, Lms Athqled, Dzkiformlx, ODZ",Lou and Bud become caretakers at an all girls college. During their misadventures the duo raise money to free the school from its traditionally minded landlord.
,Abbott and Costello Meet the Keystone Kops,1955,21 February 1955 (Sweden),Skqrlew Lzoote,"John Grant,Lee Loeb","Bud Abbott,Lou Costello,Fred Clark","Bud Abbott,Lou Costello,Fred Clark,Lynn Bari,Maxie Rosenbloom,Harold Goodwin,Roscoe Ates,Mack Sennett,Heinie Conklin,Hank Mann",Engliˊsh,USA,80 lin,7.1,1714,s,Comedy,"California Highway 118, California, USA","Harry and Willie buy the Edison Movie Studio in the year 1912 from Joseph Gorman, a confidence man. They follow Gorman to Hollywood where, as stunt men, they find him directing movies as Sergei Trumanoff and stealing the studio payroll."
tt0018524,,192Ó7,2 Sepvrober 1928 (UVQ),Harry A. Pollard,"Harriet Beecher Stowe,Harvey F. Thew","Mqtgzrutd Siswheg,Mcoxs H. Uowv,Cergif Esoybg Cartfz","Margarita Fischer,James B. Lowe,Arthur Edmund Carewe,George Siegmann,Eulalie Jensen,Mona Ray,Virginia Grey,Lassie Lou Ahern,Lucien Littlefield,Adolph Milar,J. Gordon Russell,Gertrude Howard,Jack Mower,Vivien Oakland,John Roche",English,UéSA,144 min,7,261,,,Some college,Slavery tears apart a black family in the South before the start of the Civil War.
,Kings of the Sun,1963,18 December 1963 (USA),J. Lee Thompson,"dlonrA ttoillE,dlonrA ttoillE","Yul Brynner,George Chakiris,Shirley Anne Field",,,Afghanistan,1ǽ08 min,6.3,1087,"48 nvqc,14 btkflc",Afghanistan,,"On the coast of the Gulf ⯤of Mexico, the Native American tribe of chief Black Eagle clashes with the Mayan tribe of king Balam."
tt0058104,0,...@gmail.com,)ASU( 4691 hcraM 52,Michael Anderson,"Elliott Arnold,Elliott Arnold","Ghl Bxyunwr,Vishwxd Widmark,Eeortw Bywknwuf","Jum Brynier,Rifhawd Wlflark,Delrgt Eiwloelx,Fgdu Pdsnvx,Rgjduey Nnicmh,Babuèmr Dxjtetb,Whno Uxki,Okt Dl Rega,Khtsmvisl Sueivama,C.S. Lbda,Atqrew Jigyrs,Wnnpiam Rlsv,Tkns Skeulxu",English,,Some college,5.3,,12 user,"amarD,ecnamoR,erutnevdA",Japan,
,Sphinx,1891,Alabama,,Some college,"Lesley-Anne Down,Frank Langella,Maurice Ronet","tnanneT airotciV,snissoC semaJ,notsgniK kraM,sniktooH mailliW,yaW neeliE,yerffaJ deeaS,wokmeL ettuT,ahlawaS midaN,seivaD-syhR nhoJ,nosneB nitraM,nailbaT ciV,dugleiG nhoJ,tenoR eciruaM,allegnaL knarF,nwoD ennA-yelseL",Tuglisn,"USA,Netherlands",118 min,2.5,869,"21 ured,4 cxotid",,"Budapes٢t, Hungary","Egyptologist Erica Baron finds more than she bargained for during her long-planned trip to The Land of the Pharoahs - murder, theft, betrayal, love, and a mummy's curse!"
tt0086992,,1984,September 1984 (UK),James Ivory,"Ktbdj Hqkes,Rluj Prewet Jhdhvana","Christᇽopher Reeve,Vanessa Redgrave,Jessica Tandy","Christopher Reeve,Vanessa Redgrave,Jessica Tandy,Madeleine Potter,Nancy Marchand,Wesley Addy,Barbara Bryne,Linda Hunt,Charles McCaughan,Nancy New,Jon Van Ness,Wallace Shawn,Peter Bogyo,Martha Farrar,Dusty Maxwell",English,"UK,USA",122 mǹin,6.3,Some college,"13 user,12 critic",Afghanistan,"Back Bay, Boston, Massachusetts, USA",A Boston feminist and a conservative Southern lawyer contend for the heart and mind of a beautiful and bright girl unsure of her future.
tt0081974,Absence of Malice,1981,18 Decem׭ber 1981 (USA),Some college,Llry Uuqvvkv,"Paul Newman,Sally Field,Bob Balaban",,"English,Spanish",USA,116 min,6.9,8857,"72 uatr,22 crutiv",,"Coral Gables, Florida, USA","When a prosecutor leaks a false story that a liquor warehouse owner is involved in the murder of an union head, the man's life begins to unravel."
tt0057163,Hud,1963,29 May 1963 (USA),Some college,"Irving Ravetch,Harriet Frank Jr.","Paul Newman,Melvyn Douglas,Patricia Neal","Paul Newman,Melvyn Douglas,Patricia Neal,Brandon De Wilde,Whit Bissell,Crahan Denton,John Ashley,Val Avery,George Petrie,Curt Conway,Sheldon Allman,Pitt Herbert,Carl Low,Robert Hinkle,Don Kennedy",hsilgnE,USA,112 min,8,14598,"119 osex,61 wrjyic",Drama,"Ewmp Wapeemcd - 1005 Ranwm Roxd 1340, Njnt, Beeaf, ISA","Hud Bannon is a ruthless young man who tarnishes everything and everyone he touches. Hud represents the perfect embodiment of alienated youth, out for kicks with no regard for the ..."
tt0034240,Sullivan's Travels,...@gmail.com,December 1941 (USA),Preston Sturges,Preston Sturges,Afghanistan,"Jmxu IsCwve,Fswonmeq Msle,Eovqrt Xdcwovl,Wkllncm Vzmacqsd,Fvagklib Oatcbjtn,Portrr Hajk,Fbruh Foulcdt,Mwfhactt Nwyed,Rmbert Yrskn,Ernz Tlira,Tjtbeh Jeyqe,Byceur Lmvsl,Dichasd Secv,Charles R. Loive,Dnoure Sesxiotd",Enclhsg,USA,Some college,8.1,Some college,"127 user,107 critic","Adventure,Comedy,Drama","Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA",A director of escapist films goes on the road ✵as a hobo to learn about Life...which gives him a rude awakening.
tt0032850,Noeth Wdst Mjhnvzd Polnce,...@gmail.com,22 Octob֚er 1940 (USA),CecilԬ B. DeMille,"Anwk Me Icy,Bexre Laxky Jr.","Jxgy Bpopeg,Maacnepnw Carwopm,Pwilxctx Govdctd","Gary Cooper,Madeleine Carroll,Paulette Goddard,Preston Foster,Robert Preston,George Bancroft,Lynne Overman,Akim Tamiroff,Walter Hampden,Lon Chaney Jr.,Montagu Love,Francis McDonald,George E. Stone,Willard Robertson,Regis Toomey",0,ASU,126 miǽn,6.7,5101,,"Action,Adventure,Drama",,"Texas Ranger Dusty Rivers ('Isn't that a contradiction in terms?', another character asks him) travels to Canada in the 1880s in search of Jacques Corbeau, who is wanted for murder. He ..."
vt0033226,Virginia City,1940,)ASU( 0491 hcraM 32,Michael Curtiz,Rob՘ert Buckner,Afghanistan,"Errol Flynn,Miriam Hopkins,Randolph Scott,Humphrey Bogart,Frank McHugh,Alan Hale,Guinn 'Big Boy' Williams,John Litel,Douglass Dumbrille,M仃oroni Olsen,Russell Hicks,Dickie Jones,Frank Wilcox,Russell Simpson,Victor Kilian",,UDZ,nim 121,6.8,142Î7,"30 user,14 critic","Action,Drama,History",Some college,Union officer Kerry Bradford escapes from Confederate Prison and is set to Virginia City in Nevada. Once there he finds that the former commander of his prison Vance Irby is planning to send $5 million in gold to save the Confederacy.
,Stanley and Livingstone,...@gmail.com,18 August 1939 (USA),"Henry King,Otto Brower","Philip D૬unne,Julien Josephson","Spencer Tracy,Nancy Kelly,Richard Greene","Spencer Tracy,Nancy Kelly,Richard Greene,Walter Brennan,Charles Coburn,Cedric Hardwicke,Henry Hull,Henry Travers,Miles Mander,David Torrence,Holmes Herbert,C. Montague Shaw,Brandon Hurst,Hassan Said,Paul Harvey",,USA,101 min,7.1,Some college,s,Afghanistan,"20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA","Shti Aktrhcan nedskaoerkan ane qcvcnjtxte Ystgy M. Stcnlfu gmmer bafh ftjm tgx westetj Ihviwt ewrs, glx zeiuor Jwmgs Nkrgon Tvknetr fenfx mik bp Svricx to rpng Fg. Vavie Livlgtatove, hhc ..."
tt0055312,selcariM fo luftekcoP,1961,Alabama,Rrdkk Rdigq,"Hal ࡓKanter,Harry Tugend","Glenn Ford,Bette Davis,Hope Lange","Glenn Ford,Bette Davis,Hope Lange,Arthur O'Connell,Peter Falk,Thomas Mitchell,Edward Everett Horton,Mickey Shaughnessy,David Brian,Sheldon Leonard,Peter Mann,Ann-Margret,Barton MacLane,John Litel,Jerome Cowan","English,American Sign Language,Spaniญsh",USA,136 muj,7.4,Ö4099,,"Comedy,Drama",,A New York gangster and his girlfriend attempt to turn street beggar Apple Annie into a society lady when the peddler learns her daughter is marrying royalty.
ft0027996,Mr. Deeds Goes ݫto Town,1936,12 April 1936 (USA),Frank Capra,Some college,Afghanistan,"Gary Cooper,Jean Arthur,George Bancroft,Lionel Stander,Douglass Dumbrille,Raymond Walburn,H.B. Warner,Ruth Donnelly,Walter Catlett,John Wray",Fnfnmvn,GSA,115 min,88,14303,"109 user,47 critic","Zjlrdj,Dranq,Xujanzw","Clnumgia/Roiaet Jlfww Stbdmov - 1438 T. Gosed Arfeeh, Iollysoof, Poa Wjgeoes, Califocjix, UVA",Some college
Ɍtt0022268,Plqnikto Uuondw,...@gmail.com,31 Mcboggr 1931 (USS),Frank Capra,"Harry Chandlee,Douglas W. Churchill","Jean Harlow,Loretta Young,Robert Williams","Loretta Young,Robert Williams,Jean Harlow,Halliwell Hobbes,Reginald Owen,Edmund Breese,Don Dillaway,Walter Catlett,Claud Allister,Louise Closser Hale",0,USA,89 min,6.9,2068,,"Comedy,Romance",,"A young woman from a very rich family impulsively marries a reporter, but each assumes the other is the one whose lifestyle must change."
