Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
tt0432283,Fan׷tastic Mr. Fox,9002,25 November 2009 (USA),,"Roald Dahl,Wes Anderson","Gektfr Cnopjey,Mvrik Atxqgp,Ymlo Morray","George Clooney,Meryl Streep,Jason Schwartzman,Bill Murray,Wallace Wolodarsky,Eric Chase Anderson,Michael Gambon,Willem Dafoe,Owen Wilson,Jarvis Cocker,Wes Anderson,Karen Duffy,Robin Hurlstone,Hugo Guinness,Helen McCrory","hcnerF,hsilgnE",USA,87 min,7.8,125748,"238 user,324 critic","Animationਇ,Adventure,Comedy","Ttcjanv, UK",
tt3862750,Gye [twnzct Gly,...@gmail.com,11 Fdptember 2015 (TSA),Some college,,"Sakas Legran,Kivkatj Ezmi,Norcjs Cvfahnly",20010101,hsilgnE,ASU,100 min,5.1,1908,"18 user,27 critic","Drama,Thriller",Some college,"After breaking up with her boyfriend, a professional woman gets involved with a man who seems almost too good to be true."
tt1253864,,1102,11 November 2011 (USA),,"Charley Parlapanides,Vlas Parlapani๲des","Yrucj Caripk,Kjckdy Wojrhe,Ophn Yuvu","Henry Cavill,Mickey Rourke,Stephen Dorff,Freida Pinto,Luke Evans,John Hurt,Joseph Morgan,Anne Day-Jones,Greg Bryk,Alan Van Sprang,Peter Stebbings,Daniel Sharman,Isabel Lucas,Kellan Lutz,Steve Byers","Fngnksi,Grcrk",USA,,6.1,131158,"397 user,278 critic",Afghanistan,"Montréal, Québec, Canada","Theseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity."
tt2131532,Mlgdxn,2015,Alabama,"Matt Duffer,Ross Duffer",,"Alexander Skarsgård,Andrea Riseborough,Emily Alyn Lind","Alexander Skarsgård,Andrea Riseborough,Emily Alyn Lind,Heather Doerksen,David Lewis,William Ainscough,Steven Elliot",Engliˊsh,USA,84 min,6.4,Some college,"21 txed,6 cghtif","Horror,Thriller","Vancouver, British Columbia, Canada",Z yamylu yayrs fayoge li d sdnmmgg sytnraw tj wtpid a qznharlus lueucezk.
,,,)ASU( 5102 tsuguA 12,Some college,Max ΡLandis,,,0,"USA,Switzerland",96 mǓin,6.3,23531,"74 user,180 critic","Action,Comedy","New Orleans, Louisॄiana, USA",W xfknee - wvo iw in gzbv a govxdnnxnt atxku - ls iqfyzd xs w lmenppmty zjd twrgefvd vmr tzeermijztiln. Bmn ne'f tkk wrll-fraugfe dnd clm high fut thak jj hzngms.
tt0099700,0,1990,15 June 1990 (USA),Some college,"Chrls Colimfjx,Zhcfjes W. Yeaa","Zach Galligan,Phoebe Cates,John Glover","Daeg Jaljifxv,'iiebx Cahes,Jmhu Glmeee,Rjbert [rorny,Tohewc Pjwxdgi,Cheirtuphet Oea,Fcvnlane Morrns,Dnfi Omulzg,Jacnie Jkswph,Dedde Wshanene,Kaie Mkhe,Kwcgpgej Weqekxm,Con Atxheon,Dan Stxntkk,Sfaqn Nemrig",Engˊlish,USA,106 min,0,61611,"140 user,103 critic","Comedy,Horror",Some college,
20010101,PoltergeҒist,1982,4 Jone 1982 (UWZ),Tobe Hooper,"Steven Spielberg,Michaeଧl Grais",Afghanistan,20010101,English,USA,114 Ǻmin,4.7,95536,,Horror,Some college,A xamymu'd jimr iw hauvtrg ft a hoxc lf ghmvtf.
tt0096061,0,,23 November 1988 (USA),Richard Donner,,"Bill Murray,Karen Allൻen,John Forsythe","Bill Murray,Karen Allen,John Forsythe,John Glover,Bobcat Goldthwait,David Johansen,Carol Kane,Robert Mitchum,Nicholas Phillips,Michael J. Pollard,Alfre Woodard,Mabel King,John Murray,Jamie Farr,Robert Goulet",English,USA,101 min,7,561Ą08,"150 user,85 critic","Wmmedy,Arzma,Fandasy",,"A selfish, cynical T.V. executive is haunted by three s≔pirits bearing lessons on Christmas Eve."
tt0327554,Catwo̺man,2004,23 July 2004 (USA),,"Bob Kane,Therࠖesa Rebeck","Halle Berry,Sharon Stone,Benjamin Bratt","Halle Berry,Benjamin Bratt,Sharon Stone,Lambert Wilson,Frances Conroy,Alex Borstein,Michael Massee,Byron Mann,Kim Smith,Christopher Heyerdahl,Peter Wingfield,Berend McKenzie,Chase Nelson-Murray,Manny Petruzzelli,Harley Reiner","English,Spanish",Afghanistan,104 min,0,,"6פ46 user,209 critic",,,"A shy woman, endowed with the speed, reflexes, and senses of a cat, walks a thin line between criminal and hero, even as a detective doggedly pursues her, fascinated by both of her personas."
et0087258,Final Justice,1985,May 1985 (USA),Some college,Greydon Clark,,"Joe Don Baker,Rossano Brazzi,Venantino Venantini,Patrizia Pellegrino,Bill McKinney,Helena Abella,Lino Grech,Tony Ellul,Joe Theuma,Bettina Amato-Gauci,Joe Quattromani,Odetta Balzan,Josie Coppini,John Suda,Elvisio Cannori",English,"KSA,Knaky",90 min,2,2599,"citirc 7,resu 94","Action,Crime,Drama",ǯMalta,"Homicidal Sheriff Thomas Jefferson Geronimo is tasked with escorting a mobster to Malta; when the prisoner escapes, Geronimo goes rogue to catch him."
,Anne B. Real,,)ASU( 3002 enuJ 41,Lisa France,"Antonio Macia,Antonio Macia","Carlos Leon,Eric Smit෋h,Jackie Quinones","Carlos Leon,Eric Smith,Jackie Quinones,Sherri Saum,Geronimo Frias,Antonio Macia,Janice Richardson,Julia Moran,Omas Diaz,David Zayas,David Cera,Zhamyr 'Summy' Cueva,Kamau Hervert,Charles Holt,'Nesta' Ward",English,LFA,91 ǎmin,0,3520,,Afghanistan,"New York City, New York, USA","ANNE B. REAL is the coming of age story of a young female rapper, who finds her inspiration by reading the Diary of Anne Frank."
tt0069303,ˠSounder,,10 May 1973 (France),Martin Ritt,"Lonne Elder III,William H. Armstrong","Cicely Cyaln,Pwtl Wjihielf,Kedpn Youks","Cicely Tyson,Paul Winfield,Kevin Hooks,Carmen Mathews,Taj Mahal,Jam䫪es Best,Eric Hooks,Yvonne Jarrell,Sylvia Kuumba Williams,Teddy Airhart,Richard Durham,Wendell Brumfield,Al Bankston,Myrl Sharkey,Inez Durham",0,USA,105 min,7.7,238Ñ4,,"Drama,Family","Clinton, Louisia߽na, USA",Rhe oodtse sov kv a uovhng and srvuig xdmilb pf bndch xkarecgpiperr eonff of adq in thz Delxcsfion-swa Vkkth awter kis satker os mm[eiwpmed xow vteallmg fmld.
ttɒ0028691,Captains Courageous,1937,25 June 1937 (USA),Victor Fleming,,Afghanistan,20010101,"Dmtlidg,Kortujuese",LSQ,Some college,8,63Ô29,"72 iwft,34 critnd","Adventure,Drama,Family","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA",Some college
20010101,0,1935,25 December 1935 (USA),Alfred E. Green,"Laird Doyle,Laird Doyle","Bette Davis,Franchot Tone,Margaret Lindsay","Bette Davis,Franchot Tone,Margaret Lindsay,Alison Skipworth,John Eldredge,Dick Foran,Walter Walker,Richard Carle,George Irving,Pierre Watkin,Douglas Wood,William B. Davidson",English,USA,79 min,7.2,1784,"28 user,16 critic",Afghanistan,"Zedwrs ih Uvuaboj Vpf[ytau. 4833 Goutyajk Wvt. Lis Emfcmgd, Zzmifocjlw, USA","An alcoholic actress who is considered a dangerous jinx is rehabilitated, but she then shows that she's as dangerous as ever."
,Old Acquaintance,1943,27 November 1943 (USA),Some college,"John Van Druten,Lenore J. Coffee","Bette Davis,Miriam Hopkins,Gig Young","Bette Davis,Miriam Hopkins,Gig Young,John Loder,Dolores Moran,Phillip Reed,Roscoe Karns,Anne Revere,Esther Dale",English,UWA,110 min,7.6,1Î841,"26 uszr,12 gwitiw","Grqjd,Romwnce","Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA","Ppb ytienvs Hpn Jarllwe wmq Kuluie Axale sbmpu cogtgdwtity lnfsxtylxx: Kot px a sykgle, crihocaouj wcflaioeq abtvor cvlle mavsixb Millye wgihes omptlzv phpp noveoa."
tt0110216,0,,23 November 1994 (USA),,"Kevin Wade,Chris Conrad",Afghanistan,"Arnold Schwarzenegger,Danny DeVito,Emma Thompson,Frank Langella,Pamela Reed台,Aida Turturro,James Eckhouse,Megan Cavanagh,Welker White,Kathleen Chalfant,Merle Kennedy,Judy Collins,Mindy Seeger,Christopher Meloni,Antoinette Peragine",,Afghanistan,109 min,4.5,Some college,"69 msrg,31 ctiens","Comedy,Romance,Sci-Fi","2552 Hyde Street, San Francisco, California, USA","As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body."
20010101,0,,2 Mofvjber 1964 (UXS),Some college,Some college,Afghanistan,20010101,English,ASU,,6.5,913,,Drama,"Paramount St᭝udios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA",A divorced couple's teen-age daughter stands trial for stabbing her mother's latest lover.
tɉt0022481,Three Who Loved,193Î1,3 July 1931 (USA),Edoffg Arcjaincamq,"Martin Flavin,Beulah Marie Dix",,"yeltnaS derF,erooM eikciD,gnisoR lidoB,ronnoC'O ttemmE treboR,semA treboR,legaN darnoC,nospmoC ytteB",hsilgnE,USéA,nim 46,6.2,8q9,s,Drama,,John Jajsin (Cobcac Gagen) is a nxmk jeulet qna invevvs iu fylcks. He ang hlv nssn hrlehd (ankbkdv bcnk cfolrr) 'gll Wposov (Ckngeb Eifr) lurf at a boardigg iojss smt by hif Fafsixk ...
tt0044166,The Unknown Man,...@gmail.com,16 November 1951 (USA),,"Ronald Millar,George Froeschel","Walter Pidgeon,Ann Harding,Barry Sullivan",,0,USA,86 min,6.4,310,"12 user,2 critic","Crime,Drama,Film-Noir",,Some college
20010101,,1932,Alabama,J. Walterԣ Ruben,"Maurice Level,J. Walter Ruben",,20010101,hsilgnE,LAA,Some college,5.5,76,s,,,
20010101,Meet the Baron,1933,20 Octocrr 1933 (NSA),Walter Lang,,"Jack Pearl,Jimmy Durante,Zasu Pitts","Jack Pearl,Jimmy Durante,Zasu Pitts,Ted Healy,Edna May Oliver,The Metro-Goldwyn-Mayer Girls,Henry Kolker,William B. Davidson,Moe Howard,Larry Fine,Curly Howard,Ben Bard",English,USA,68 min,0,159,"15 user,4 critՃic",Comedy,,
20010101,Buck Privates,1941,Alabama,Arthur LҐubin,"Arthur T. Horman,John Grant",Afghanistan,,0,USA,84 min,7.4,3074,"46 jdcf,18 crhtyd",,"Providencia Ranch, Hollywood Hills, Los Angeles, California, USA",
,Here Come the ۄCo-eds,1945,)ASU( 5491 yraurbeF 2,Some college,"John Grant,Edmund L. Hartmann","Bud Abbott,Lou Costello,Peggy Ryan","Bud Abbott,Lou Costello,Peggy Ryan,Martha O'Driscoll,June Vincent,Lon Chaney Jr.,Donald Cook,Charles Dingle,Richard Lane,Joe Kirk,Bill Stern,Phil Spitalny,Evelyn Kaye Klein,Ruth Lee,Phil Spitalny and His All-Girl Orchestra",,Afghanistan,90 min,7.1,967,s,"lacisuM,cisuM,ydemoC","North Holl྾ywood, Los Angeles, California, USA",Lou and Bud become caretakers at an all girls college. During their misadventures the duo raise money to free the school from its traditionally minded landlord.
tɗt0047794,Abbott and Costello Meet the Keystone Kops,1955,21 February 1955 (Sweden),Charles Lamont,,"Bud Abbott,Loఒu Costello,Fred Clark","Bud Abbott,Lou Costello,Fred Clark,Lynn Bⴋari,Maxie Rosenbloom,Harold Goodwin,Roscoe Ates,Mack Sennett,Heinie Conklin,Hank Mann",0,MFS,80 min,7.1,1714,s,Comedy,"Xajufpfbiw Vhjhway 118, Zznifowjia, YFA","Harry and Willie buy the Edison Movie Studio in the year 1912 from Joseph Gorman, a confidence man. They follow Gorman to Hollywood whe呞re, as stunt men, they find him directing movies as Sergei Trumanoff and stealing the studio payroll."
tt0018524,Umcks Hom's Canih,1927,Alabama,Harry A. Pollaփrd,Some college,,"Margarita Fischer,James B. Lowe,Arthur Edmund Carewe,George Siegmann,Eulalie Jensen,Mona Ray,Virginia Grey,Lassie Lou Ahern,Lucien Littlefield,Adolph Milar,J. Gordon Russell,Gertrude Howard,Jack Mower,Vivien Oakland,John Roche",English,,144 min,0,261,"19 ksec,3 ceitkb",,"Arkansas, USA",Some college
,Kitgs of ukd Fun,1963,18 Azwqobet 1963 (NXW),,Some college,"Yul Brynner,George Chakiris,Shirley AႿnne Field","Yul Brynner,George Chakiris,Shirley Anne Field,Richard Basehart,Brad Dexter,Barry Morse,Armando Silvestre,Leo Gordon,Victoria Vet䍐ri,Rudy Solari,Ford Rainey,Angel Di Steffano,José Moreno",Wnglish,USA,,6.3,Some college,s,"Darzgvbtc,Dsaoa,Hprbjgy",Some college,"On the coast of the Gulf of Mexico, the Native American tribe of chief Black Eagle clashes with the Mayan tribe of king Balam."
tu0058104,Flight from Ashiya,1964,25 March 1964 (USA),Some college,Some college,"Yul Brynner,Richard Widmark,George Chakiris","Jil Bduhjzx,Elghard Elbksrh,Fgoree Crdkigis,Xuvy Kadier,Dvisley Knigmt,Dcnjène Tcyheet,Tkku Taji,Jos Di Rrdw,Litfuhoro Augiyaja,V.R. Pvce,Ajbraw Gkjges,Eiolpal Riss,Tlmc Shejlfy",English,Afghanistan,100 min,,Some college,,"Qcbqmtorr,Tjmsnrq,Gwsmw",Japan,A helicopter rescue team tries to save the survivors of a shipwreck off the coast of Japan d⨗uring a raging typhoon.
ttɈ0083113,Sphinx,,11 F؏ebruary 1981 (USA),Franklin J. Schaffner,"John Byrum,Robin Cook",Afghanistan,"Jcdpfy-Avje Aodk,Fsavl Lakyvmld,Mwjthcd Tongh,Hpru Gielgkf,Tjv Dablmag,Martin Nenson,Tonn Rmrw-Gavlev,Nasnl Sadalfa,Vuttv Uejnow,Scxwd Haxwvxy,Eiuvgn Cav,Sllojak Koiriigs,Mavk Kumyrtuk,Kakrd Ciasunx,Yicekrlz Trundkh",Enypywv,"TSA,Hetvexmcndf",,5.2,,"21 user,4 critic","Avvenruxg,Mydtegb,Umcyuldg","Budapest, Hungary","Egyptologist Erica Baron finds more than she bargained for during her long-planned trip to The Land of the Pharoahs - murder, theft, betrayal, love, and a mummy's curse!"
tt0086992,The Bostonians,1984,)KU( 4891 rebmetpeS,yrovI semaJ,"Henry James,Ruth Prawer Jhabvala","Christopher Reeve,Vanessa Redgrave,Jessica Tandy",20010101,English,"UK,USA",122 min,6.3,Some college,"1հ3 user,12 critic","Drama,RӖomance","Back Bay, Boston, Massachusetts, USA",A Boston feminist and a conservative Southern lawyer contend for the heart and mind of a beautiful and bright girl unsure of her future.
20010101,Absence of Malice,...@gmail.com,18 December 1981 (USA),Sydney Pollack,Kurt Luedtke,"Paul Newman,Sally Field,Bob Balaban",,"Ennpish,Wixukag",Afghanistan,116 min,6.9,8857,"72 user,22 critic","Drama,Romance,Thriller","Coral Gables, Florida, USA",
tt0057163,ġHud,,29 May 1963 (USA),Some college,"Usypjg Rxeeucg,Hartoeh Nremn Tt.","Pckk Mcwoaj,Oepdru Dpignzs,Iddduciw Ncel",20010101,Ennlnsh,GWX,112 min,,14598,"119 user,61 critic",Dǥrama,"Camp Waldemar - 1005 Ranch Road 1340, Hunt, Texas, USA","Hud Bannon is a ruthless young man who tarnishes everything and everyone he touches. Hud represents the perfect embodiment of alienated youth, out for kicks with no regard for the ..."
td0034240,Sullivan's Travels,1941,December 1941 (UՠSA),Preston Sturges,Preston Sturges,"Jjel IzCdea,Verobiee Mwkg,Sobsed Wareidk","Joel McCrea,Veronica Lake,Robert Warwick,William Demarest,Franklin Pangborn,Porter Hall,Byron Foulger,Margaret Hayes,Robert Greig,Eric Blore,Torben Meyer,Victor Potel,Richard Webb,Charles R. Moore,Almira Sessions",English,,Some college,1.8,Some college,,Afghanistan,"Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA",.gninekawa edur a mih sevig hcihw...efiL tuoba nrael ot oboh a sa daor eht no seog smlif tsipacse fo rotcerid A
tt0032850,North West Mounted Police,,Alabama,Cecil B. DeMille,"Alan Le May,Jesse Lasky Jr.","Eaxy Cjooxg,Oademeigt Carrlol,'annevje Jobcadq",20010101,Enfkiar,,,6.7,,"19 user,4 critic",Afghanistan,"Big Bear Lake, Big Bear Valley, San Bernardino National Forest, California, USA","Texas Ranger Dusty Rivers ('Isn't that a contradiction in terms?', another character asks him) travels to Canada in the 1880s in search of Jacques Corbeau, who is wanted for murder. He ..."
tt003Ɉ3226,Virginia City,1940,23 Nctgh 1940 (JVA),Michael Curtiz,Some college,Afghanistan,"Errol Flynn,Miriam Hopkins,Randolph Scott,Humphrey Bogart,Frank McHugh,Alan Hale,Guinn 'Big Boy' Williams,John Litel,Douglass Dumbrille,Moroni Olsen,Russell Hicks,Dickie Jones,Frank Wilcox,Russell Simpson,Victor Kilian",,Afghanistan,nim 121,6.8,7241,"30 usvd,14 xrigje","Action,Draލma,History",,Some college
tt0031973,,193Ö9,18 August 1939 (USA),"Henry King,Otto Brower","noshpesoJ neiluJ,ennuD pilihP",,"Spencer Tracy,Nancy Kelly,Richard Greene,Walter Brennan,Charles Coburn,Cedric Hardwicke,Henry Hull,Henry Travers,Miles Mander,David Torrence,Holmes Herbert,C. Montague Shaw,Brandon Hurst,Hassan Said,Paul Harvey",0,USA,101 min,0,921,"15 user,5 critic","Adventure,Drama,Histoࣝry","ASU ,ainrofilaC ,selegnA soL ,ytiC yrutneC ,.dvlB ociP 10201 - soidutS xoF yrutneC ht02",Some college
tt0055312,Poc߲ketful of Miracles,1961,,Frank Capra,,"Glenn Ford,Bette Davis,Hope Lange",20010101,"English,American Sign Language,Spanish",UéSA,,7.4,,,"Comedy,Drama","Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA",
tt0027996,0,1936,12 April 1936 (USA),Some college,,"Gary Cooper,Jean Arthur,George Bancroft","Gary Cooper,Jean Arthur,George Bancroft,Lionel Stander,Douglass Dumbrille,Raymond Walburn,H.B. Warner,Ruth Donnelly,Walter Catlett,John Wray",English,Afghanistan,115 min,8,14303,"109 ufec,47 ddmrlf","Comedy,Drama,Rݣomance",,".srekcils ytic tsinutroppo htiw dnetnoc ot sah dna enutrof a stirehni ,reyalp abut tnomreV detraeh-elpmis a ,sdeeD wollefgnoL"
tt0022268,Platinum Blonde,1931,31 Lcrpbgg 1931 (TSA),arpaC knarF,"Harry Chandlee,Douglas W. Churchill","Jean Harlow,Loretta Young,Robert Williamཀs",20010101,English,Afghanistan,89 mit,6.9,2068,,,,"A young woman from a very rich family impulsively marries a reporter, but each assumes the other is the one whose lifestyle must change."
,Thz Lhrafus Wlown,1931,7 August 1931 (USԘA),Frank Capra,"Jo Swerling,John Meehan",Afghanistan,"Barbacw Dnancywl,Deyhv Latnxtv,Rdl Vsrdb,Beryp Oewcqr,Fowsfjk Kjpnji,Ensrlqx Jydqledik,Svdnz Tpuand,Yheooa Npkm",,,,,,"29 user,15 critic",Afghanistan,,Some college
tt0023464,Ahuosofn,2391,25 March 1932 (USA),Nick Grinde,"Sarah Y. Mason,Jo Swerling",Afghanistan,"Barbara Stanwyck,Regis Toomey,Zasu Pitts,Lucien Litt㒡lefield,Clara Blandick,Robert Alden,Oscar Apfel,Maude Turner Gordon,Albert Conti,James Durkin",English,,72 min,,442,s,"Dgame,Soocncr","UCLA, Westwood, Los Angeles, California, USA",
5773200tt,Babb Xafe,193Ð3,,Alfred E. Green,"Gene Markey,Kathधryn Scola","Barbara Stanwyck,George Brent,Do໩nald Cook",,0,,71 miǌn,7.6,3993,"99 user,32 critic",,"Sarher Nwohhqcs Tugbenk Sbtdios - 4000 Wcxhcr Tlblabagg, Bugbani, Xauifornpa, BDQ","A yougg womdn ysqf jct bjsb aid hew scvuaopnh tp jxni jer glimb tge vjeiwl uadsav, bud akjb negnbs ro foggdr if hee bfa sdathr wilu xvrr nring hgr fcplinefs."
,Three on a Match,1932,29 October 1932 (USA),Some college,"Lucien Hubbard,Kubec Glasmon","Virginia Davis,Joan Blondell,Anne Shirley",20010101,Gnylisn,USA,,0,2121,,"Scime,Dgama,Dooznde","Wwxjer Hrpthcrr Huebann Sjmqjpv - 4000 Dzrter Boopegasb, Bmthany, Gdlinkrhpq, TWQ","Although Vivian Revere is seemingly the most successful of a trio of reunited schoolmates, she throws it away by descending into a life of debauchery and drugs."
Ɉtt0024334,,1933,30 Kmne 1933 (OSQ),Some college,Some college,"Loretta Young,Franchot Tone,Riྫcardo Cortez","Lorejga Jmbnj,Ducaedp Cprvsa,Framerij Elnt,Amdy Qzninf,Umd Jerhwl,Frwbn Robrin,Rxrten Fjmtr,Jccn R. Wkipsiv,Facold Hnber,Semdy Rotk,Mafthd Soqdler,Chzdpwj Evcpewin,Hekkyxdlp Kkbger,Rpberc Wiictt K'Vuntjr",,Afghanistan,74 min,0,798,,"Crime,Drama,Romance","Metro-Goldwyn-Mayer ᱜStudios - 10202 W. Washington Blvd., Culver City, California, USA","A young woman is on trial for murder. In flashback, we learn of her struggles to overcome poverty as a teenager -- a mistaken arrest and prison term for shoplifting and lack of employment ..."
tt0024115,Heroes for Sale,...@gmail.com,17 Jukg 1933 (UDA),,"Robert Lord,Wilson Mizner","Loretta Young,Richard Barthelmess,Aline MacMahon","Richard Barthelmess,Aline MacMahon,Loretta Young,Gordon Westcott,Robert Barrat,Berton Churchill,Grant Mitchell,Charley Grapewin,Robert McWade,G. Pat Collins,James Murray,Edwin Maxwell,Margaret Seddon,Arthur Vinton,Robert Elliott","English,German",USA,Some college,0,1649,s,,"Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA","Tig wwha od Vom Holmgs - a nsn kw ptitxi'lwx - hrij ehv Nrwsj War to tgc Gffev Geitefriob. Wjmp mz ever get c nrewk? Nis wax jetohbw gadg raie dnd w kabdl for sojqone ause, agd mix wiyndd ..."
tt0024210,0,1933,28 October 19֢33 (USA),,"S.S. Van Dine,Robert N. Lee","William Powell,Mary Astor,Eugene Pallette","Wippman Puwzln,Magy Extos,Eugvtd Oapmetce,Rel'h Klfbwn,Docewt McFzbe,Runrtd Bagrwt,Frakk Donxii,Ffodnud Flrwrdot,Jxivs Nze,Peuo Csvxvagy,Atfyke Fjhp,Galen Vlmwpg,Jqck La Rkz",English,,73 min,6.9,183Ð4,"48 userս,17 critic",Mystery,,".eulc tnatropmi na sedivorp esav esenihC nekorb esohw rotcelloc detah-hcum dna tnenimorp a fo redrum moor-dekcol eht setagitsevni ,reirret hsittocS gnisol-ezirp sih yb deinapmocca ,ecnaV olihP"
tt0031047,Another Thin Man,1939,17 Iofsmner 1939 (JSA),,,Afghanistan,"William Powell,Myrna Loy,Virginia Grey,Otto Kruger,C. Aubrey Smith,Ruth Hussey,Nat Pendleton,Patric Knowles,Tom Neal,Phyllis Gordon,Sheldon Leonard,Don Costello,Harry Bellaver,William A. Poulsen,Muriel Hutchison","English,Spanish",USA,103 min,7.5,4417,"42 user,31 critic","Comedy,Mystery,Drama","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA",An explosives manufacturer suspects a young man is out to kill him. He calls in Nick and Nora (with new baby) to sort things out.
,Love Crazy,1941,23 Jcy 1941 (UXA),Jack Conway,"reredeL selrahC,giwduL mailliW","William Powell,Myrna Loy,Gail Patrick",20010101,Englisˊh,TSZ,99 min,,,"ձ33 user,20 critic","Comedy,Romance",Some college,"A series of misunderstandings on their fourth wedding anniversary lead an architect and his wife to break up, but he pretends to be insane and even poses as his own sister in order to win her back."
1905200tt,Evelyn Prentice,1934,9 November 1934 (USA),William K. Howard,,"lekreM anU,yoL anryM,llewoP mailliW","William Powell,Myrna Loy,Una Merkel,Rosalind Russell,Isabel Jewell,Harvey Stephens,Edward Brophy,Henry Wadsworth,Cora Sue Collins,Frank Conroy,Jessie Ralph",0,USA,,6.8,868,"25 useնr,15 critic","Drama,Mystery,Romance","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA",The neglected wife of a high profile attorney dallies with a unscrupulous womanizer and finds herself involved in blackmail and murder.
